verse_number,english_verse,translation_verse
18,"Even after Paul and Barnabas had said all this, they could hardly keep the people from offering a sacrifice to them.","Nɛ ebui alɛ niesi bubú ɔkɔ alɛ tsyɛ elo, kɛgagalĩ ɔkɔ Barnaba nɛ̀ Paulo tɛ betsodzì banɔɛza asɛ batɛpɔɛ bɔdɔ̃ akɔ alɛ."
19,"Some Jewish leaders from Antioch and Iconium came and turned the crowds against Paul. They hit him with stones and dragged him out of the city, thinking he was dead.","Yudanɛ teli ede Antioxia nɛ̀ Ikonio aba ɛkɛlɛ ebetsyina banɔɛza ekpeɖekpeɖe mɛ. Banɔɛza ata aklagbu ehu Paulo kɛlɛ betsìi nɛ kesiakpa avɛnɔ ɔma nɔwatɔ, beɖi asɛ etsí."
20,"But when the Lord's followers gathered around Paul, he stood up and went back into the city. The next day he and Barnabas went to Derbe. Paul and Barnabas Return to Antioch in Syria","Pɔ kidegba gɛ badɔkpasɛnɛ ebeshogo nɛishuɔ, alɔ kɛlɛ etsyina avɛ ɔmamɛ. Gɛ keli azaa, yɛ nɛ̀ Barnaba abashɛ avɛ Derbe. Paulo Nɛ̀ Barnaba Etsyina Avɛ Atioxia Nɛ Siria"
21,"Paul and Barnabas preached the good news in Derbe and won some people to the Lord. Then they went back to Lystra, Iconium, and Antioch in Pisidia.","Baɖɔ Kibui Gbangbã nɛ Derbe, kɛlɛ bamɔ badɔkpasɛnɛ kpekpè teli nɛ ɛkɛlɛ. Kidegba betsyina adɛgã Listra, Ikonio nɛ̀ Antioxia,"
22,"They encouraged the followers and begged them to remain faithful. They told them, “We have to suffer a lot before we can get into God's kingdom.”",pɛ bazakpɛ badɔkpasɛnɛ ohumi nɛ̀ kemi tɛ̀ bazã tɛyɛyɛkɛŋã gɛinu kibui gbã nabha. “Kɛlɛ ɔsɛ bɔgã bɔtɔ̀ gele mɛ flogo tɛ bɔmɔ kidzo ɔvɛ Owusoso Akaa bukusi ŋaŋã mɛ.”
23,Paul and Barnabas chose some leaders for each of the churches. Then they went without eating and prayed that the Lord would take good care of these leaders who had trusted in the Lord.,"Paulo nɛ̀ Barnaba edzu ɔhamɛ besheshè akɔ alɛ nɛ ɔha ka nyia ka mɛ, kɛlɛ nɛ Owusoso Akaa tikukulu nɛ̀ olugbũnyanyã mɛɛ, balɔkɔ balɛ akpɛ ahɔɛ akɔ Apaleteɛ gɛ yɛabha bayɛkɛ aŋãa."
24,"Paul and Barnabas went on through Pisidia to Pamphylia,","Gɛ badɛ gãfala nɛ Pisidia bɔdɔ̃ mɛɛ, bebekoeyì nɛ Pamfilia,"
25,where they preached in the town of Perga. Then they went down to Attalia,"kɛlɛ gɛ baɖɔ kibui nɛ Perge ebekeɛ, bagã ediyi nɛ Atalia."
26,and sailed to Antioch in Syria. It was there that they had been placed in God's care for the work they had now completed.,"Denɔ Atalia nɔ beku kelĩ abhaohu nɛ ɛkɛlɛ pɛ bebeyì nɛ Antioxia. Nɛ ɛkɛlɛ, balɔkɔ balɛishu adɛ akpɛ ahɔɛ akɔ Owusoso Akaa nɛ kɛxɔ̃ɛ gɛ ebhui alɛ ebu bawɔa ebekeɛ shu."
27,"After arriving in Antioch, they called the church together. They told the people what God had helped them do and how he had made it possible for the Gentiles to believe.","Gɛ bediku Antioxia nɔ, beshogo ɔha kɛlɛ bakɔ alɛ tititì nɛ ebuiɛ gɛ Owusoso Akaa abhɛtɛ aganà balɛ abha, nɛ̀ kana gɛ adalɛ idzo akɔ tɛyɛyɛkɛŋã ɔkɔ bagɛ etinu Yudanɛ."
28,Then they stayed there with the followers for a long time.,Kɛlɛ bazã ɛkɛlɛ nɛ̀ badɔkpasɛanɛ kibè dzlolo.
1,"Some people came from Judea and started teaching the Lord's followers that they could not be saved, unless they were circumcised as Moses had taught.","Banyɛ teli ezhi ede Yudea aba Antioxia pɛ baba kasɛ ɔhamɛanɛ bɔdɔ̃ asɛ, “Onupɛ begibhui kɛhɔ̃a akɔ anɔ nɛ ɔkɔɔ gɛ Mose akasɛ ɔlɔ nulũɔ, atɛ bɔmɔ ɛkpã.”"
2,"This caused trouble, and Paul and Barnabas argued with them about this teaching. So it was decided to send Paul and Barnabas and a few others to Jerusalem to discuss this problem with the apostles and the church leaders. The Church Leaders Meet in Jerusalem","Kibui ɛlɛ̀ badzì kawlɔ̃akɛ nɛ̀ ebui mɛ tsatsaɖakɛ nɛ Paulo, Barnaba nɛ̀ banunɔ nɛishi. Kliso bebu Paulo nɛ̀ Barnaba ɔplɛnɔ bayɛyɛkɛŋã teli, asɛ bavɛ Yerusalem tɛ bavɛ adɛmɔ banɔkpɛkpɛ nɛ̀ ɔhamɛ beshesheɛ nɛ kibui ɛlɛ shu."
3,"The men who were sent by the church went through Phoenicia and Samaria, telling how the Gentiles had turned to God. This news made the Lord's followers very happy.","Ɔhaa abakpɛ balɛidzo, kɛlɛ gɛ bagã kidzoɔ afala nɛ Foenisia nɛ̀ Samaria nɔ, betseɖe alɛ kana gɛ bagɛ etinu Yudanɛ tsyɛ etsyina balɛ etúɔ mɛ. Kibui ɛlɛ kɔ bayɛyɛkɛŋã amɔ same popopo."
4,"When the men arrived in Jerusalem, they were welcomed by the church, including the apostles and the leaders. They told them everything God had helped them do.","Gɛ Paulo nɛ̀ Barnaba ediku Yerusalemuɔ, ɔha, banɔkpɛkpɛ nɛ̀ Yerusalemuɔ ɔhamɛ beshesheɛ ayɛkɛ alɛ. Paulo nɛ̀ Barnaba abakɔ alɛ tititì nɛ kɛka nyia ka gɛ Owusoso Akaa abhɛtɛ aganà balɛ abha shu."
5,"But some Pharisees had become followers of the Lord. They stood up and said, “Gentiles who have faith in the Lord must be circumcised and told to obey the Law of Moses.”","Kɛlɛ bayɛyɛkɛŋã teli gɛede Farisianɛ kɛzaa mɛ alɔ kititi kɛlɛ baɖɔ asɛ, “Kɛlɛ ɔsɛ bebhui kɛhɔ̃a akɔ bagɛ betinu Yudanɛ tɛ̀ bebisi edenɔ balɛ ahɔɛ mɛ asɛ babhɛtɛ atɔɖɔ Mose ɔsha nabha.”"
6,The apostles and church leaders met to discuss this problem about Gentiles.,Banɔkpɛkpɛ nɛ̀ ɔhamɛ beshesheɛ adɛtɔ̃ kɛtakpu tɛ̀ babhɛtɛ ekpeɖekpeɖe mɛ nɛ kibui bibisi ɛlɛ shu.
7,"They had talked it over for a long time, when Peter got up and said: My friends, you know that God decided long ago to let me be the one from your group to preach the good news to the Gentiles. God did this so they would hear and obey him.","Gɛ bapɔɛ kɛlɛishu ebekeɛ, Petro alɔ pɛ aɖɔ etseɖe alɛ asɛ, “Mɛadzya alɛ mɔ, nɔbaka asɛ kibe tili gɛba falaa, Owusoso Akaa ebu banɔ teli edenɔ wɔnɔɛshi ɔsɛ tɛ̀ bagɛ etinu Yudanɛ tsyɛ elũ Kibui Gbangbã ɛlɛ odenɔ mɛolugbũ mɛ̀ tɛ̀ bayɛkɛ aŋã."
8,"He knows what is in everyone's heart. And he showed he had chosen the Gentiles, when he gave them the Holy Spirit, just as he had given his Spirit to us.","Owusoso Akaa gɛenyi anɔdzyrame kitúɔ mɛ, akasɛ asɛ ayɛkɛ balɛ tsyɛ ɔgana Ɔfɔfuĩa Gbangbã tɛkɔkɔ alɛ mɛ asɛ kɛkɔ gɛ akɔ bɔlɔ tsyɛ ana."
9,"God treated them in the same way that he treated us. They put their faith in him, and he made their hearts pure.","Egibu ɔtɔ nanà nɛ bɔlɔ nɛ̀ balɛishi, pɔ adalɛ balɛ etúɔ mɛ ɔgana tɛyɛyɛkɛŋã mɛ."
10,Now why are you trying to make God angry by placing a heavy burden on these followers? This burden was too heavy for us or our ancestors.,"Otsiɛnɔ pɔ, kiɖe so pɛ nɔpɛ ɔsɛ tɛ nofeke Owusoso Akaa oɖi? Kiɖeso pɛ nɔlɔkɔ etukuɔ gɛ bɔlɔ alo bɔlɔ akaa alɛ tsyɛ agɛlà etukùɔ, ɔlɔkɔ tɔɖɔ badɔkpasɛanɛ xɔnɔ atakpu dza?"
11,"But we believe that we will be saved by the gift of undeserved grace from our Lord Jesus Christ, just as the Gentiles are.","Ao! bɔyɛkɛ ŋã ɔsɛ gana bɔlɔ Apalete Yesu tibhui bhuibuɔ mɛɛ, kɛlɛ bayɛkɛ akɔ bɔlɔ asɛ balɛ ana.”"
12,Everyone kept quiet and listened as Barnabas and Paul told how God had given them the power to work a lot of miracles and wonders for the Gentiles.,Kɛza petee abadɔ kananáa gɛ belũ kaɖɔ gɛ Barnaba nɛ̀ Paulo aɖɔ etseɖe alɛ nɛ atsyindzye ebuiɛ gɛ labhɛtɛ ibiɛ gɛ Owusoso Akaa abhɛtɛ nɛ bagɛ etinu Yudanɛ nɛishi ɔgana balɛ abha.
13,"After they had finished speaking, James said: My friends, listen to me!","Gɛ bebhui balɛ kaɖɔɔ, Yakobo tsyɛ aɖɔaɖɔ asɛ, “Mɛadzya alɛ mɔ, nɔtatɔ̃ nɛ mɛ."
14,Simon Peter has told how God first came to the Gentiles and made some of them his own people.,Simon gɛenu Petroɔ ashɔrɔ bɔlɔ kana gɛ putɔnɔ Owusoso Akaa akasɛ yɛ tili tɛlɔlɔkɔ nɛ kibuɔ gɛ ebu banɔ edenɔ bagɛ etinu Yudanɛ mɛ akɔ yɛishu.
15,"This agrees with what the prophets wrote,","Owusoso Akaa ebuiɖɔluanɛ ebuiɛ lashɔnɔ kibui ɛlɛ gɛ bafɔnɔ elu asɛ,"
16,"“I, the Lord, will return and rebuild David's fallen house. I will build it from its ruins and set it up again.","“ ‘Nɛ kɛlɛ niedeɛ ɛbatsyina ba tɛ̀ ɛbadzinì David kagba gayɛ nɔ dzu. Ɛbadzini kivũkpuɔ dzu, kɛlɛ ɛbadzini kalɛ bhɛtɛ avɔvɔ,"
17,"Then other nations will turn to me and be my chosen ones. I, the Lord, say this.","ɔsɛ tɛ banɔ gɔgɔɛ nɔ tsyɛ atɔnɔ Apaleteɛ niede, ɔplɛnɔ bagɛ etinu Yudanɛ petee gɛ mɛinyeɛ lɛ balɛishuɔ. kana Apaleteɛ gɛ abhɛtɛ ebui alɛ aɖɔ,"
18,I promised it long ago.”,ebui gɛ benyi edenɔ kibè tili ke.
19,"And so, my friends, I don't think we should place burdens on the Gentiles who are turning to God.","“Kinu mɛ kebhu kukulu ɔsɛ, kɛma ɔsɛ tɛ̀ bɔkɔ ebuiɛ agagalĩ ɔkɔ bagɛ etinu Yudanɛ gɛ betsyina aba Owusoso Akaa niede."
20,We should simply write and tell them not to eat anything that has been offered to idols. They should be told not to eat the meat of any animal that has been strangled or that still has blood in it. They must also not commit any terrible sexual sins.,"Pɔ nɔkɔ bɔfɔnɔ keplukpa ɔkɔ alɛ boŋ tɛ̀ bayɔlɔ ibudi bɔdɔ̃ ŋaŋã gɛ bɔlɛishu gɛdalɛ, kɛgɔlɔ ŋaŋã, nɛ̀ bɔdzya nɔnɔ gɛide bagã gɛ bedzinì balɛ ili nɛ̀ butsì tɛŋaŋã mɛ."
21,"We must remember that the Law of Moses has been preached in city after city for many years, and every Sabbath it is read in our synagogues. A Letter to Gentiles Who Had Faith in the Lord","Ɔmɔsɛ bakala Mose ɔsha ɔkɔ banunɔ nɛ ɔma ka nyia ka mɛ odenɔ kuku ibeɛ, kɛlɛ bakalà ɔlɛ nɛ balɛ ɛtsyɔakɔ nɛ Kimoelewui ka nyia ka abha.” Ɔhamɛ Besheshèɛ Eplukpa Gɛ Bafɔnɔ Asɛsɛ Bagɛ Etinu Yudanɛ"
22,"The apostles, the leaders, and all the church members decided to send some men to Antioch along with Paul and Barnabas. They chose Silas and Judas Barsabbas, who were two leaders of the Lord's followers.","Kɛlɛ banɔkpɛkpɛ nɛ̀ beshesheɛ ɔlɔkɔ ɔplɛnɔ ɔhaa petee adɛmɛ asɛ bebebu balɛ ahɔɛmɛ banɔ teli nɛ kɛzaa mɛ aplɛnɔ Paulo nɛ̀ Barnaba tɛ basɛsɛ alɛ nɛ Antioxia. Banunɔ gɛ bebuɔ balɛ enu, Yuda, nɛ̀ Sila, banɔ taabha alɛ enu otugbà banɔ nɛ ɔhaa nɛishi."
23,"They wrote a letter that said: We apostles and leaders send friendly greetings to all of you Gentiles who are followers of the Lord in Antioch, Syria, and Cilicia.","Keplukpa gɛ bafɔnɔ akpɛ balɛ ahɔɛ mɛ ebuiɛ alɛ enu asɛ, Bɔlɔ banɔkpɛkpɛ nɛ̀ beshesheɛ gɛenu wɔnɔ adzya alɛ, Bɔfɔnɔ keplukpa alɛ ɔsɛsɛ bagɛ etinu Yudanɛ nɛ Antioxia, Siria nɛ̀ Kilikia nɔ, Bɔsɛnɛ wɔnɔ."
24,We have heard that some people from here have terribly upset you by what they said. But we did not send them!,"Bulũ ɔsɛ bɔlɔ ɔmayɛ teli ekoeyì nɛ bɔlɔ ishi, gɛ bɔgɛ kpɛ alɛ pɛ baba alɔkɔ ebui teli akpɛ wɔnɔ buluhũ nɔ, babakpɛ wɔnɔ buluhũ nɛ̀ balɛ ebui ɖɔɖɔ."
25,So we met together and decided to choose some men and to send them to you along with our good friends Barnabas and Paul.,"Kliso bɔlɔ petee badɛmɛ ɔtɔɖɔ ɛlɛ abha ɔsɛ tɛ̀ bubu banɔ teli ɔkpɛ wɔnɔ ɔkɔ aplɛnɔ bɔlɔ ɔbhia alɛ gɛ bɔdɛmɛ nɔ gɛenu Barnaba nɛ̀ Paulo,"
26,These men have risked their lives for our Lord Jesus Christ.,banɔ gɛ balɔkɔ balɛ ɛkpã etsye nɛ bɔlɔ Apalete Yesu Kristo ɛtakpu.
27,"We are also sending Judas and Silas, who will tell you in person the same things that we are writing.",Klisoɔ bɔkpɛ Yuda nɛ̀ Sila nɛ wɔnɔ ɔkɔ tɛ̀ babà ɖɔaɖɔ atɔɖɔ kɛklagbu nɛ kɛgɛ ɛlɛ ishu bɔfɔnɔ keplukpa alɛ akɔ wɔnɔ.
28,The Holy Spirit has shown us that we should not place any extra burden on you.,Kɛpɛ̃ ɔkɔ Ɔfɔfuĩa Gbangbã nɛ̀ bɔlɔ tɛ bɔtɛ tɔɖɔ wɔnɔ kituku nanà gɛdɛ ebui alɛ gɛ bɔba tseɖe wɔnɔ.
29,"But you should not eat anything offered to idols. You should not eat any meat that still has the blood in it or any meat of any animal that has been strangled. You must also not commit any terrible sexual sins. If you follow these instructions, you will do well. We send our best wishes.","Nobu ishu oyinɔ odenɔ bɔŋaŋã gɛ batɔ akɔ ibudiɛ, dzyosu nɛ̀ bɔdzya gɛide bagã gɛ bedzyinì balɛ iliɛ mɛ, ɔlɔkɔ ɔplɛnɔ kɛgɔlɔ ŋaŋã. Nɔkpɛ kemi tɛ̀ nɔshɛnɛ ahɔɛ nɛ ebui alɛ nɛidi shu. Bɔsɛnɔ wɔnɔ piapii."
30,The four men left Jerusalem and went to Antioch. Then they called the church members together and gave them the letter.,"Bakpɛ banɔ nɔ nɛidzo pɛ bashɛ avɛ Antioxia. Ɛkɛlɛ, bedishogò ɔha pɛ balɔkɔ keplukpa akɔ alɛ."
31,"When the letter was read, everyone was pleased and greatly encouraged.",Banunɔ akalà keplukpa kɛlɛ same eku alɛ nɛ kalɛ mɛ ebuiɛ shu.
32,"Judas and Silas were prophets, and they spoke a long time, encouraging and helping the Lord's followers.",Yuda nɛ̀ Sila gɛedzi ebuiɖɔluanɔ baɖɔ ebui gele alɔkɔ akpɛ badzya kemi nɛ̀ ohumi nɔ.
33,"The men from Jerusalem stayed on in Antioch for a while. And when they left to return to the ones who had sent them, the followers wished them well.","Gɛ baza ɛkɛlɛ nɛ ewui teli edeɛ, ɔha ɔkpɛ balɛ kidzo betsyina ashɛ nɛ̀ tiyuyulà nɛ̀ ishu yɔyɔ ɔsɛsɛ bagɛ akpɛ balɛ ɔkɔ."
35,"But Paul and Barnabas stayed on in Antioch, where they and many others taught and preached about the Lord. Paul and Barnabas Go Their Separate Ways","Paulo nɛ̀ Barnaba xɔnɔ awɔ Antioxia, ɛkɛlɛ balɛ nɛ̀ banunɔ teli azakasɛ bɔdɔ̃ pɛ bazaɖɔ Apalete nibuiɛ. Kawlɔ̃akɛ Eku Paulo Nɛ̀ Barnaba Ɛshi"
36,"Sometime later Paul said to Barnabas, “Let's go back and visit the Lord's followers in the cities where we preached his message. Then we will know how they are doing.”","Kidegba, Paulo ebetseɖe Barnaba asɛ, “Kɔ butsyina ɔvɛ tɛ budiɖi bɔlɔ adzya alɛ nɛ ɛma mɛ gɛ bɔɖɔ Apalete nibuiɛ kana tɛ̀ buɖì kana gɛ balɛ.”"
37,"Barnabas wanted to take along John, whose other name was Mark.","Barnaba apɛ asɛ tɛ agbana Yohanes, gɛ bezekulu tsyɛ asɛ Markoɔ avɛ aplɛnɔ alɛ,"
38,"But Paul did not want to, because Mark had left them in Pamphylia and had stopped working with them.","Pɔ kigiku Paulo xɔnɔ awã ana, ɔmɔsɛ atɛ shɛnɛ ɔhɔɛ nɛ balɛ ishu elu eɖi nɛ Pamfilia kɛlɛ, agavɛ ɛlɛ abha awɔa axɔ̃ɛ nɛ alɛ."
39,"Paul and Barnabas argued, then each of them went his own way. Barnabas took Mark and sailed to Cyprus,","Kibui ɛlɛ kɔ kawlɔ̃akɛ nyagãa eku Paulo nɛ̀ Barnaba ishi, kɛkɔ ɔsɛ bebu ɔtɔ nɛ bagɔlɔ shu. Barnaba agbana Marko aplɛnɔ yɛishu kɛlɛ beku kelĩabhaohu avɛ Kipro."
40,but Paul took Silas and left after the followers had placed them in God's care.,"Paulo xɔnɔ ebu Sila aplɛnɔ yɛishu, kɛlɛ gɛ ɔha alɔkɔ balɛ akpɛ ahɔɛ akɔ Apaleteɛ asɛ ebhui balɛ ebuɔ, batɔnɔ kidzo ashɛ."
41,"They traveled through Syria and Cilicia, encouraging the churches.",Agã ekoeyì nɛ Siria nɛ̀ Kilikia pɛ azakpɛ ɔhamɛanɛ ohumi.
1,"Paul and Silas went back to Derbe and Lystra, where there was a follower named Timothy. His mother was also a follower. She was Jewish, and his father was Greek.","Paulo agã edikoeyi nɛ Derbe nɛ̀ Listra, ɛkɛlɛ adɔkpasɛanɛ teli gɛ bezekulu asɛ Timoteo azã, anɔ gɛ yɛelĩ enu Yudadzi nɛ̀ anɔ gɛ ayɛyɛkɛŋã, pɔ yɛakaa edzi Helanɔ."
2,"The Lord's followers in Lystra and Iconium said good things about Timothy,",Badzya nɛ Listra nɛ̀ Ikonio nɔ baɖɔaɖɔ gbangbã nɛ Timoteo shu.
3,"and Paul wanted him to go with them. But Paul first had him circumcised, because all the Jewish people around there knew that Timothy's father was Greek.","Paulo apɛ asɛ tɛ agbana yɛ evunɔ soɔ, ebhui kɛhɔ̃a akɔɛ nɛ Yudanɛ gɛ balɛ kibé ɛlɛ shu so, ɔmɔsɛ balɛ petee enyi asɛ yɛakaa enu Helaeyi."
4,"As Paul and the others went from city to city, they told the followers what the apostles and leaders in Jerusalem had decided, and they urged them to follow these instructions.","Gɛ bazagã afala nɛ ɛmaa mɛɛ, baaɖɔ kibuiɛ gɛ banɔkpɛkpɛ nɛ̀ beshesheɛ aɖɔ nɛ Yerusalem etseɖe alɛ tɛ baabhɛtɛ tɔɖɔ kɛlɛ abha."
5,"The churches became stronger in their faith, and each day more people put their faith in the Lord. Paul's Vision in Troas",Kliso bakɔ ɔhaa amɔ ohumi nɛ balɛ tɛyɛyɛkɛŋã mɛ kɛlɛ balɛ tɛkaklà mɛ zikpè tɔɖɔ kibe nyia be. Paulo Bɔlala Gɛaza Nɛ Anyɛ Gɛaza Makedonia Shu
6,"Paul and his friends went through Phrygia and Galatia, but the Holy Spirit would not let them preach in Asia.","Paulo nɛ̀ yɛɔbhia alɛ azagã kidzo fala nɛ Frigia nɛ̀ Galatia, pɔ Ɔfɔfuĩa Gbangbã gɛkɔ balɛ kidzo asɛ baɖɔ kibui gbangbã nɛ Asia bɔdɔ̃ mɛ."
7,"After they arrived in Mysia, they tried to go into Bithynia, but the Spirit of Jesus would not let them.","Gɛ bediku Misia bubò nabhaa, bapɛ asɛ etsoku Bitania, pɔ Yesu Ɔfɔfuĩa nɔ ɔgɛkɔ balɛ kidzo ana."
8,So they went on through Mysia until they came to Troas.,Kliso bagafala nɛ Misia pɛ bavɛ Troa.
9,"During the night, Paul had a vision of someone from Macedonia who was standing there and begging him, “Come over to Macedonia and help us!”","Nɛ elishi alɛ bebu kɛdɔ̃ akasɛ Paulo nɛ anyɛ teli gɛ alɛ Makedonia gɛ eli kitití pɛ ebisi yɛɔdɔ asɛ, “Tsakɛ ba Makedonia tɛ̀ ɔbɔplɛnɔ ɔlɔ.”"
10,"After Paul had seen the vision, we began looking for a way to go to Macedonia. We were sure that God had called us to preach the good news there. Lydia Becomes a Follower of the Lord","Gɛ bebu ebui alɛ akasɛ Paulo ebekeɛ, bɔbalɛ tsiɔ ɔlɛ kɛlɛ bɔvɛ Makedonia, bɔyɛkɛ kɛlɛ ɔsɛ Owusoso Akaa yɛekulu bɔlɔ ɔsɛ bɔdɛɖɔ kibui gbangbã ɔkɔ alɛ. Lidia Yɛ Titsyitsyina Nɛ Filipia"
11,"We sailed straight from Troas to Samothrace, and the next day we arrived in Neapolis.","Denɔ Troa nɔ buku kelĩabhaohu kɛlɛ bɔtsakɛ tĩi vɛ Samotrake, kɛlɛ nɛ kelizaza mɛɛ, bɔshɛ vɛ Neapoli."
12,"From there we went to Philippi, which is a Roman colony in the first district of Macedonia. We spent several days in Philippi.",Denɔ ɛkɛlɛ bɔgã kidzo ɔvɛ Filipi gɛenu Romanɛ kesiakpa abha ɔma gbagbla ɔdɛ nɛ Makedonia bɔdɔ̃ mɛ. Kɛlɛ bɔzã ɛkɛlɛ ewui gelee.
13,"Then on the Sabbath we went outside the city gate to a place by the river, where we thought there would be a Jewish meeting place for prayer. We sat down and talked with the women who came.","Nɛ Kimoelewui nabhaa, bɔvɛ ɔmaa niedeɛ nɛ kelĩ tieli shu, tɛ bɔdɛ pɛɛ ɔkɔ toli ɔkɔ Owusoso Akaa tikukulu. Bɔzã kesi kɛlɛ bɔkpa kaɖɔ ɖɔtseɖe badzɛ gɛ eshogò nɛ ɛkɛlɛ."
14,"One of them was Lydia, who was from the city of Thyatira and sold expensive purple cloth. She was a worshiper of the Lord God, and he made her willing to accept what Paul was saying.","Balɛ ɔmayɛmɛ tenikpo gɛ azataatɔ̃ nɛ ɔlɔ yɛenu Lidia, anɔ gɛ azadɛ apɔtɛ gɛ layɛkɛ kedzì, pɛ ehoeyi azã yɛahɔɛ pɛ ede Tiatira pɛ enu anɔ gɛ akpɛ kɛtakpu esi akɔ Owusoso Akaa. Apaleteɛ adalɛ yɛ kitúɔ mɛ ɔsɛ tɛ̀ ayɛkɛ Paulo ebui gɛ amana."
15,"Then after she and her family were baptized, she kept on begging us, “If you think I really do have faith in the Lord, come stay in my home.” Finally, we accepted her invitation. Paul and Silas Are Put in Jail","Gɛ bakpɛ bulĩ akɔ yɛ nɛ yɛɔpã mɛ anɛ, ayɛkɛ bɔlɔ akpɛ yɛɔpã mɛ. Aɖɔ asɛ “Onupɛ nɔdɛmɛ ɔsɛ inu anɔ gɛ ayɛkɛ Apalete nabha aŋãa, kɛlɛ nɔba tɛ nɔbɔzã mɛ bɔpã mɛ.” Kɛlɛ ebu ebui mɛ akɔ bɔlɔ. Bakpɛ Paulo Nɛ̀ Sila Nɛ Ɔɖavũmɛ"
16,"One day on our way to the place of prayer, we were met by a slave girl. She had a spirit in her that gave her the power to tell the future. By doing this she made a lot of money for her owners.","Kiwui tinikpo gɛ bɔvɛ ɛkɛlɛ gɛ bukulu Owusoso Akaa, bɔtsyana adzɛnuvɔɛ dzidzi teli gɛ ɔfɔfuĩa toli ɔzãyɛahɔɛ gɛ azaɖɔ ebui gɛ laba ɛlɛ mɛ kidegba. Amɔ ehoeyi kpekpè akɔ yɛapalete alɛ nɛ yɛ kebisìɛ shu."
17,"The girl followed Paul and the rest of us, and she kept yelling, “These men are servants of the Most High God! They are telling you how to be saved.”","Adzɛnuvɔɛ nɔ atɔnɔ Paulo nɛ̀ bɔlɔ bagɔgɔɔ pɛ akpɛ ozĩ asɛ, “Banyɛ alɛ enu Kititiayɛ Gbagbla yɛaxɔ̃ɛdɛ, gɛ etseɖe wɔnɔ kidzo nɔnɔ abha gɛ baba yɛkɛ wɔnɔ elú ɛkpã.”"
18,"This went on for several days. Finally, Paul got so upset that he turned and said to the spirit, “In the name of Jesus Christ, I order you to leave this girl alone!” At once the evil spirit left her.","Azã kibui ɛlɛ abha nɛ ewui gelee mɛ̀. Kidegba kɛbadɛ Paulo ulũ kɛlɛ etsyina kɛlɛ etseɖe ɔfɔfuĩa nɔ asɛ, “Nɛ Yesu Kristo kinye mɛɛ, ɛkpɛ ɔsha akɔwɔ ɔsɛ tɛ okoeyi nɛ adzɛnuvɔɛ nɔ mɛ!” Tsiɔ̃ ɔlɛ koɔ, ɔfɔfuĩa nɔ koeyi nɛ adzɛnuvɔɛ nɔ mɛ."
19,"When the girl's owners realized they had lost all chances for making more money, they grabbed Paul and Silas and dragged them into court.","Kibeɛ gɛ adzɛnuvɔɛ dzidzì alɛ yɛapalete alɛ amɔ asɛ, ɛkɛlɛ gɛ bagã amɔ ehoeyiɛ ozĩɛɛ, bevũ Paulo nɛ̀ Sila avɛnɔ balɛ kedziɛ mɛ tɛ̀ badɛtsyɔa nɛ̀ ɔshaeleteɛ."
20,"They told the officials, “These Jews are upsetting our city!","Bagbana balɛ amana bebhukulu namɛ pɛ abaɖɔ asɛ, “Banɔ alɛ enu Yudanɛ kɛlɛ bamana buluhũ nɛ bɔlɔ ɔmamɛ"
21,They are telling us to do things we Romans are not allowed to do.”,baba kasɛ ɔsha tili gɛma ɛlɛ ɔzãkɔ ɔkɔ bɔlɔ Romanɛ tɛ bɔbhɛtɛ ɛlɛ abha.”
22,The crowd joined in the attack on Paul and Silas. Then the officials tore the clothes off the two men and ordered them to be beaten with a whip.,"Banɔɛza taplɛnɔ alɛ nɛ kititì lɔlɔ ɛlɛ nɛ Paulo nɛ̀ sila shu, kɛlɛ bebhukuluɔ akɔ ɔsha ɔsɛ bebú bɔdɔ̃ kpɛkpɛ nɛ balɛishu tɛ behuisi alɛ."
23,"After they had been badly beaten, they were put in jail, and the jailer was told to guard them carefully.","Gɛ behuisi alɛ ɖɔtɔ ɖɔtɔ ebekeɛ, bakpɛ alɛ nɛ ɔɖavũ mɛ, kɛlɛ agɛ ebú balɛ kɛpɔ akpɛ ɔsha akɔ ɔɖavũɔ abha eɖiɖieleteɛ asɛ tɛ belu awɔ̃ nɛ̀ alɛ piapii."
24,The jailer did as he was told. He put them deep inside the jail and chained their feet to heavy blocks of wood.,"Gɛ bayɛkɛ ɔshakɔkɔ ɔlɛ ebekèɛ, bakpɛ alɛ nɛ ɔɖavũɔ nɛishitɛbhà kɛlɛ bashɔ balɛ ɛtsɛɖɛ kpɛ isi tili mɛ gɛ bebu izĩ akpɛɛ."
25,"About midnight Paul and Silas were praying and singing praises to God, while the other prisoners listened.","Nɛ elishi tetiɛ Paulo nɛ̀ Sila bezekulu Owusoso Akaa pɛ baazhã ɛdzɛ akɔɛ, kɛlɛ ɔɖavũmɛ azazã gɔgɔɛ nɔ aza taatɔ̃ nɛ alɛ."
26,"Suddenly a strong earthquake shook the jail to its foundations. The doors opened, and the chains fell from all the prisoners.","Nɛ balɛ matì matì mɛɛ, kesiakpa ebeshukù gagalĩi akɔ asɛ ɔɖavuɔ itsuru nɔ tsyɛ bashukù. Odunu ɔlɔ koɔ ɔɖavũɔ budulũɔ petee badalɛ, kɛlɛ aka nyia aka yɛɖahuiɛ boele."
