verse_number,english_verse,translation_verse
6,There was nothing they could say. How To Be a Guest,Ama die ba ka bɩagɩ a yiŋŋi a balɩ wa wɩɩŋ. Sʋʋŋ fʋ gbaŋ tɩŋgbaŋ wɩa
7,Jesus saw how the guests had tried to take the best seats. So he told them:,"Mi Yisa die yene chaamba dɩ vʋarɩnana vuokpɩɩma jigikasɩha, ʋ kpaaŋ ba dɩ;"
8,"When you are invited to a wedding feast, don't sit in the best place. Someone more important may have been invited.","“Dɩɩ yi ba keŋ a wa fʋ dɩ fʋ keŋ banwʋla ma, da keŋ ga kala vuokpɩɩma jigikasɩka, dama dɩ nan bɩagɩ yi ta ba wa wa vuodieke dɩ tɩanna fʋ"
11,"If you put yourself above others, you will be put down. But if you humble yourself, you will be honored.","Dama vuodieke mana dɩ kɔtɩna ʋ gbaŋ Ŋmɩŋ nan sʋʋŋ wa tɩŋgbaŋ, ama vuodieke dɩ sʋʋna ʋ gbaŋ tɩŋgbaŋ, Ŋmɩŋ nan kɔtɩ wa ŋmɩŋsikpeŋ.” Vuodiekemba dɩ mʋna nɩ wa wa wɩa"
12,"Then Jesus said to the man who had invited him: When you give a dinner or a banquet, don't invite your friends and family and relatives and rich neighbors. If you do, they will invite you in return, and you will be paid back.","Mi Yisa die dɩ balɩ a yɩ vuodieke die dɩ wana wa wa dɩ, “Dɩɩ yi fʋ keŋ yaa dʋʋga, da keŋ wa fʋ zʋalɩŋ yaa fʋ nɩmballɩ yaa fʋ maarɩŋ yaa fʋ chanchaalɩŋ ligire tieliŋ, dama fʋ wa ba ba dɩaŋ ba nan yiŋŋi a wa fʋ a yiŋŋi tuŋ fʋ wudieke fʋ yine wo."
14,They cannot pay you back. But God will bless you and reward you when his people rise from death. The Great Banquet (Matthew,"ta nan ye alibarika, dama ba kaaŋ bɩagɩ a yiŋŋi tuŋ fʋ, Ŋmɩŋ nan tuŋ fʋ saŋŋa dieke vuovɩɩna dɩ keŋ hagɩ kuŋ me.” Dʋʋga kpeŋkpɩɩka nandagɩrɩ wɩa (Mat."
22,"When the servant returned, he said, “Master, I've done what you told me, and there is still plenty of room for more people.”","Ka kʋaŋ chaaŋ tʋntʋntʋ wa dɩ keŋ baarɩ dɩ, ‘Jakʋʋŋ, fʋ bala dɩ n yi wudieke wo, n yiye mɩŋ, ama yɩalɩŋ yene bie juoku sʋŋ.’"
15,"After Jesus had finished speaking, one of the guests said, “The greatest blessing of all is to be at the banquet in God's kingdom!”","Die vuodiekemba dɩ dinene aŋaŋ Yisa wʋnyɩ dɩ wʋnnana Yisa balɩkʋ ʋ balɩ a yɩ wa dɩ, “Sʋgɩfɩalɩŋ bie vuodiekemba dɩ bala ba daansɩ kala Ŋmɩŋ naarɩ ma a dii nyindiike!”"
16,Jesus told him: A man once gave a great banquet and invited a lot of guests.,"Yisa die dɩ yiŋŋi balɩ wa dɩ, “Daa wʋnyɩ die benne a keŋ yaala ʋ dii dʋʋgakpeŋkpɩɩŋ, ta die a posi vuosi pam."
17,"When the banquet was ready, he sent a servant to tell the guests, “Everything is ready! Please come.”","Die dʋʋgaka diile saŋŋa die dɩ gbigine wo, die ʋ tʋŋ ʋ tʋntʋntʋ dɩ ʋ ga balɩ vuodiekemba ba wone a posi wo dɩ, ‘Nɩ keŋ, jaaŋ mana yi siri mɩŋ!’"
18,"One guest after another started making excuses. The first one said, “I bought some land, and I've got to look it over. Please excuse me.”","Ama ba mana die dɩ piili a bala wudieke wɩa ba kana kaaŋ bɩagɩ a keŋ. Die bʋmbʋŋaŋ vuoke dɩ baarɩ dɩ, ‘N daa wa tɩŋgbaŋ ta dɩ mʋ dɩ n ga ye ke, die wɩa yɩ mɩŋ sieŋ aŋ n ga.’"
19,"Another guest said, “I bought five teams of oxen, and I need to try them out. Please excuse me.”","Ta wʋnyɩ dɩaŋ die dɩ baarɩ dɩ, ‘N daa wa naakʋaka baŋ; die wɩa yɩ mɩŋ sieŋ aŋ n yaa ha a ga magɩsɩ ye.’"
21,"The servant told his master what happened, and the master became so angry he said, “Go as fast as you can to every street and alley in town! Bring in everyone who is poor or paralyzed or blind or lame.”","Die tʋntʋntʋ wa die dɩ yiŋŋi ga a balɩ ʋ tieŋ wo wɩaha gie mana. Die ʋ tieŋ wo dɩ jɩɩ sɩnyɩɩrɩŋ ta balɩ yɩ ʋ tʋntʋntʋ wa dɩ, ‘Nyɩŋ lagɩ lagɩ a ga tɩka sieti me a wa zɔɔlɩntieliŋ aŋaŋ gbarɩgɩsɩ aŋaŋ yɩɩsɩ aŋaŋ gbɩlɩsɩ a yaa ba viiri keŋ.’"
23,"His master then told him, “Go out along the back roads and make people come in, so my house will be full.","Die wɩa ʋ tieŋ wo dɩ balɩ wa dɩ, ‘Bɩ nyɩŋ ga tɩka lʋga a daansɩ siekpɩɩma aŋaŋ siebisisi me, a yaalɩ vuosi a keŋ juu amʋ n tigiri nan suuli."
24,Not one of the guests I first invited will get even a bite of my food!” Being a Disciple (Matthew,Ama vuodiekemba die n wolinne a posi wo wʋnyɩ gbaŋ nʋaŋ kaaŋ laŋ n dʋʋgaka nyindiike he.’ ” Yisa kʋaŋ dɩɩsɩŋ wɩa (Mat.
25,"Large crowds were walking along with Jesus, when he turned and said:","Saŋŋa kaanɩ, die kpɩkpaaŋ pam die dɩdɩ Yisa, die ʋ yiŋŋi a balɩ yɩ ba dɩ."
26,"You cannot be my disciple, unless you love me more than you love your father and mother, your wife and children, and your brothers and sisters. You cannot follow me unless you love me more than you love your own life.","“Vuodieke mana dɩ yaala ʋ bemme n jigiŋ, sie ʋ chome mɩŋ a tɩaŋ ʋ chone ʋ chɔɔŋ aŋaŋ ʋ nuŋ aŋaŋ ʋ hɔgʋ aŋaŋ ʋ ballɩ aŋaŋ ʋ nɩmballɩ aŋaŋ ʋ gbaŋ gbaŋ miivoli die. Dɩ daa die ʋ kaaŋ bɩagɩ a yi n kʋaŋandɩɩsɩrʋ."
27,You cannot be my disciple unless you carry your own cross and follow me.,"Ta vuodieke dɩaŋ mana dɩ kana ka viigi ʋ kuŋ dagarɩkɩŋ a dɩ n kʋaŋ, kaaŋ bɩagɩ a yi n kʋaŋandɩɩsɩrʋ."
28,Suppose one of you wants to build a tower. What is the first thing you will do? Won't you sit down and figure out how much it will cost and if you have enough money to pay for it?,"Dɩɩ yi vuoŋ dɩ yaala ʋ mɩɩ tigikpɩɩŋ, sie ʋ woliŋ a kala a sɩmma ka ligire nʋaŋ, a sɩmma baarɩ ʋ ligire nan tʋgɩ yaa ka kaaŋ tʋgɩ."
29,"Otherwise, you will start building the tower, but not be able to finish. Then everyone who sees what is happening will laugh at you.","Dama ʋ ka yi die, ta piili tigiri ta keŋ ka bɩagɩ a mɩɩ ka kpatɩ, ta vuosi dɩ yese ke ta sɩba baarɩ ʋ ka bɩagɩ mɩɩ ka kpatɩ, ba nan vʋarɩ wa fala."
30,"They will say, “You started building, but could not finish the job.”","Ba nan baarɩ dɩ, ‘Daa wa gie die piiliye mɩŋ dɩ ʋ mɩɩ ama ʋ ka bɩagɩ kpatɩ.’"
32,"If he thinks he won't be able to defend himself, he will send messengers and ask for peace while the other king is still a long way off.",Dɩɩ yi ʋ wo hagɩrɩŋ ʋ nan tʋŋ tʋntʋntɩŋ aŋ ba woliŋ dɩa ʋ nɩŋŋa a nagɩ vaaŋ a dagɩ ʋ chanchaaka dɩ ʋ kaaŋ bɩagɩ a wagɩ wa.”
33,"So then, you cannot be my disciple unless you give away everything you own. Salt and Light (Matthew","Yisa die dɩ balɩ kpatɩ ba dɩ, “Die gbaŋ gbaŋ nɩ wʋnyɩ mana dɩ kaaŋ bɩagɩ a yi n kʋaŋandɩɩsɩrʋ sie ʋ nagɩ nyinti mana a taaŋ.” Yasɩ wɩa (Mat."
34,"Salt is good, but if it no longer tastes like salt, how can it be made to taste salty again?","“Yasɩ nansɩ mɩŋ, ama dɩɩ yi ka nansɩbʋ dɩ nyɩŋ, lalɩa ka bɩ baa ka ye ka nansɩbʋ bɩbra?"
35,"It is no longer good for the soil or even for the manure pile. People simply throw it out. If you have ears, pay attention!",A ka bɩ vɩɩna dɩ fʋ nagɩ ka a taaŋ fʋ kʋaŋ ma yaa fʋ nagɩ ka a gʋtɩ hʋʋsɩŋ ma. Sie fʋ nagɩ ka a taaŋ. Vuodieke dɩ yaa tɩba ʋ wʋmma.”
18,"I will go to my father and say to him, ‘Father, I have sinned against God in heaven and against you.","Dɩ sɩna die wo, n nan hagɩ a ga n chʋa jigiŋ a balɩ wa dɩ, N chʋa, n yi bɩaŋ ta chʋʋsɩ Ŋmɩŋ aŋaŋ fʋ jigiŋ."
12,"The younger son said to his father, “Give me my share of the property.” So the father divided his property between his two sons.","ta bʋabike chaaŋ die dɩ balɩ a yɩ ʋ chɔɔŋ wa dɩ, ‘N chʋa, n yaala fʋ nagɩ n balla n daansɩ dii faarɩ dieke a yɩ mɩŋ.’ Saŋka mi ʋ chɔɔŋ wa die dɩ puo faarɩ ka a yɩ ba bale wo."
14,"He had spent everything, when a bad famine spread through that whole land. Soon he had nothing to eat.","Die ʋ dine jaaŋ mana a kpatɩ wa, die kɔŋkpeŋkpɩɩŋ die dɩ nan tɩŋgbaŋka mana ma, die dɩ paalɩ a wʋŋ wa."
1,Tax collectors and sinners were all crowding around to listen to Jesus.,Die saŋŋa kaanɩ lampotuosiriŋ pam aŋaŋ tʋntʋmbɩatɩ tieliŋ die dɩ keŋ Yisa jigiŋ dɩ ba wʋŋ ʋ wʋbalɩka ha.
2,"So the Pharisees and the teachers of the Law of Moses started grumbling, “This man is friendly with sinners. He even eats with them.”","Ama Farasisi aŋaŋ mɩraha dɩdagɩrɩba dɩ piili a vʋʋna wɩa dɩ, “Daa wa gie tuose tʋntʋmbɩatɩ tieliŋ ta die aŋaŋ ba.”"
3,Then Jesus told them this story:,"Naa chɩaŋ ma Yisa die dɩ taaŋ ba nandagɩrɩ gie dɩ,"
5,"And when you find it, you will be so glad that you will put it on your shoulder","Dɩɩ yi ʋ keŋ ye ke ʋ sʋŋ ŋaaŋ fɩalɩ mɩŋ, ta nagɩ ka viigi,"
6,"and carry it home. Then you will call in your friends and neighbors and say, “Let's celebrate! I've found my lost sheep.”","ta chii ke a kuli tigiŋ. Saŋka mi ʋ nan wa ʋ zʋalɩŋ aŋaŋ ʋ jʋjʋrɩtamba a lagɩsɩ a balɩ yɩ ba dɩ ‘Nɩ yallɩma sʋgɩfɩalɩŋ, dama n ye wo n yii dieke dɩ bana wa.’ ”"
8,"Jesus told the people another story: What will a woman do if she has ten silver coins and loses one of them? Won't she light a lamp, sweep the floor, and look carefully until she finds it?","“Yaa dɩ yi hɔgʋ dɩ yaa ligiribie baŋ, ta a kaanɩ dɩ bɩa, lalɩa ʋ baa ʋ yi? Sie ʋ chɔgɩsɩ popoli ta mɩŋŋɩ saarɩ ʋ juoku ta mɩŋŋɩ daansɩ jigiŋ mana a ga tʋgɩ saŋŋa dieke ʋ baaŋ nan ye ke."
9,"Then she will call in her friends and neighbors and say, “Let's celebrate! I've found the coin I lost.”","Ʋ keŋ a ye ke ʋ ŋaaŋ wa wa ʋ zʋalɩŋ aŋaŋ ʋ jʋjʋrɩtamba a lagɩsɩ a balɩ a yɩ ba dɩ, ‘Nɩ yallɩma sʋgɩfɩalɩŋ, dama n ye wo n ligiribiŋ dieke dɩ bana wa.’"
10,"Jesus said, “In the same way God's angels are happy when even one person turns to him.” Two Sons","Die wɩa Yisa die dɩ bɩ balɩ ba, dɩɩ yi tʋntʋmbɩatɩ tieliŋ wʋnyɩ dɩ chɩgɩ nyɩŋ ʋ tʋntʋmbɩatɩ ma, Ŋmɩŋ malakasisi nan dɩ yaa sʋgɩfɩalɩŋ pam ʋ wɩa.” Bʋa dieke dɩ bana wa nandagɩrɩ"
11,Jesus told them yet another story: Once a man had two sons.,"Womi Yisa die dɩ bɩ balɩ dɩ, “Daa wʋnyɩ die yalla dembibisi bale,"
13,"Not long after that, the younger son packed up everything he owned and left for a foreign country, where he wasted all his money in wild living.","Die dɩ ka yʋasɩya bʋabike die dɩ nagɩ ʋ nyinti mana a daa, ta nagɩ ligirehe a dɩa, a ga tɩgɩ saasaa. Mi die ʋ ga dii ligirehe yɔrɩ yɔrɩ a kpatɩ."
15,"He went to work for a man in that country, and the man sent him out to take care of his pigs.","Die wɩa die ʋ ga bie daa wʋnyɩ tigiŋ tɩŋgbaŋka ma, daa wa die dɩ yaa wa ga ʋ kʋaŋ ma dɩ ʋ daansɩma ʋ perukusi."
16,"He would have been glad to eat what the pigs were eating, but no one gave him a thing.",Die ʋ tɩŋ yaala ʋ dii perukusisi nyindiikehe a chagɩ ama vuoŋ die ka yɩ wa jaaŋ.
17,"Finally, he came to his senses and said, “My father's workers have plenty to eat, and here I am, starving to death!","Ka kʋaŋ chaaŋ die ʋ keŋ mɩŋŋɩ a yili, ‘N chʋa tʋntʋntɩba mana yese nyindiike a die ta tɩala, ta giena maŋ baa n kpi aŋaŋ kɔŋ."
19,I am no longer good enough to be called your son. Treat me like one of your workers.’ ”,N ka bɩ mʋ fʋ wa mɩŋ fʋ bʋa; daansɩma mɩŋ sɩba fʋ tʋntʋntɩba kaanɩ.’
20,"The younger son got up and started back to his father. But when he was still a long way off, his father saw him and felt sorry for him. He ran to his son and hugged and kissed him.","Die wɩa die ʋ hagɩ a ga ʋ chɔɔŋ wa jigiŋ. “Die ʋ yene bie sieku me a gara wa, ʋ chɔɔŋ wa die dɩ ye wo, zɔɔlɩŋ die dɩ yigi wo pam, die ʋ chɩgɩ ga a gurigi wo."
21,"The son said, “Father, I have sinned against God in heaven and against you. I am no longer good enough to be called your son.”","Die bʋa wa dɩ baarɩ dɩ, ‘N chʋa, n yi bɩaŋ Ŋmɩŋ aŋaŋ fʋ jigiŋ. N ka bɩ mʋ dɩ fʋ wa mɩŋ fʋ bʋa.’"
22,"But his father said to the servants, “Hurry and bring the best clothes and put them on him. Give him a ring for his finger and sandals for his feet.","Ama ʋ chɔɔŋ wa die dɩ wa ʋ tʋntʋntɩba a balɩ ba dɩ, ‘Nɩ yi lagɩ lagɩ a nagɩ jayeekivɩɩka a keŋ yeegi wo, ta nagɩ nuupiriŋ a keŋ yi ʋ nuuŋ me, ta nagɩ nɩɩra a suu wo;"
23,"Get the best calf and prepare it, so we can eat and celebrate.",ta ga nagɩ narapɔlɩ dieke dɩ narɩna a keŋ kʋʋ aŋ tɩ dii dʋʋga.
24,"This son of mine was dead, but has now come back to life. He was lost and has now been found.” And they began to celebrate.","Dama die n yile dɩ n bʋa wa gie kpiye mɩŋ, ama ta ʋ bie ʋ mɩsɩ ma, ta bɩ yile dɩ ʋ baya mɩŋ, ama ʋ yiŋŋi keŋ mɩŋ.’ Die wɩa die ba piili a die dʋʋgaka aŋaŋ sʋgɩfɩalɩŋ."
25,"The older son had been out in the field. But when he came near the house, he heard the music and dancing.","“Ama saŋka mi, die ʋ bʋa jakʋʋrɩ die ye bie wo kʋakʋ ma. Die ʋ kienene tigiri a keŋ gbigi tigiri, die ʋ wʋŋ yɩlaha aŋaŋ siele he."
26,"So he called one of the servants over and asked, “What's going on here?”",Die wɩa die ʋ wa tʋntʋntɩba wʋnyɩ a pɩasɩ wa wudieke dɩ yinene tigiri me.
27,"The servant answered, “Your brother has come home safe and sound, and your father ordered us to kill the best calf.”","Die ʋ yiŋŋi balɩ wa dɩ, ‘Fʋ nɩmbʋa wa yiŋŋi keŋ mɩŋ, fʋ chʋa wa dɩ kʋʋ narapɔlɩ dieke dɩ narɩna, dama ʋ yiŋŋi keŋ mɩŋ aŋaŋ alaafɩa.’"
28,The older brother got so angry that he would not even go into the house. His father came out and begged him to go in.,"Die bʋa jakʋʋrɩ die dɩ jɩɩ sɩnyɩɩrɩŋ, ta zeti dɩ ʋ kaaŋ juu gbaakʋ sʋŋ; die wɩa die ʋ chɔɔŋ dɩ keŋ nyɩŋ a jʋʋsɩ wa dɩ ʋ keŋ juu,"
29,"But he said to his father, “For years I have worked for you like a slave and have always obeyed you. But you have never even given me a little goat, so that I could give a dinner for my friends.","ama die ʋ yiŋŋi balɩ ʋ chɔɔŋ wa dɩ, ‘Ye, bɩnaha gie mana n tʋma a yɩa fʋ mɩŋ sɩba yɔmʋ, ta saaga fʋ nʋaŋ, ama ka yi mɩŋ biibiŋ gbaŋ dɩ n kʋʋ a wa n zʋalɩŋ aŋ tɩ dii ta yallɩma sʋgɩfɩalɩŋ."
30,"This other son of yours wasted your money on prostitutes. And now that he has come home, you ordered the best calf to be killed for a feast.”","Fʋ bʋa wa gie nɩŋ die chʋʋsɩna fʋ nyinti mana hɔgʋba ma wa, dɩ keŋ tigiŋ fʋ kʋʋ narapɔlɩ narɩkɩŋ a yɩ wa.’"
31,"His father replied, “My son, you are always with me, and everything I have is yours.","Ʋ chɔɔŋ wa die dɩ yiŋŋi a balɩ wa dɩ, ‘N bʋa, saŋŋa mana fʋ bie wo n jigiŋ, ta jadieke mana n yalla die dɩ yi fʋ sɩɩtɩ."
32,"But we should be glad and celebrate! Your brother was dead, but he is now alive. He was lost and has now been found.”","Ama dɩ mʋ tɩ dime dʋʋga ta yallɩma sʋgɩfɩalɩŋ dama die tɩ yile dɩ fʋ nɩmbʋa wa gie kpiye mɩŋ, ama ta ʋ bie ʋ mɩsɩ ma, ta bɩ yile dɩ ʋ baya mɩŋ, ama lele tɩ ye wo mɩŋ.’ ”"
1,Jesus said to his disciples: A rich man once had a manager to take care of his business. But he was told that his manager was wasting money.,"Yisa die dɩ balɩ a yɩ ʋ kʋaŋandɩɩsɩrɩba dɩ, “Ligiretieŋ wʋnyɩ die benne a yallɩ tʋntʋntʋ jakʋʋŋ ʋ daansa ʋ nyinti, die ba keŋ balɩ wa dɩ ʋ die ʋ ligirehe yɔrɩ yɔrɩ."
2,"So the rich man called him in and said, “What is this I hear about you? Tell me what you have done! You are no longer going to work for me.”","Die wɩa die ʋ wa wa a balɩ wa dɩ, ‘Bɩa yine maŋ wʋmma fʋ wɩa dene? Kaaŋ bɩ yi n tʋʋma jakʋʋŋ, die wɩa biisi n nyinti mana aŋ n ye.’"
3,"The manager said to himself, “What shall I do now that my master is going to fire me? I can't dig ditches, and I'm ashamed to beg.","Ta tʋʋma jakʋʋrɩ die dɩ yile dɩ, ‘Bɩa maŋ baa n yi? N jakʋʋrɩ baa ʋ vʋarɩ mɩŋ mɩŋ tʋʋma ma. N ka hagɩrɩ a baaŋ nan kʋa, ta chɩga viivi n baaŋ nan jʋʋsɩ."
4,"I know what I'll do, so that people will welcome me into their homes after I've lost my job.”",N sɩba wudieke n baaŋ nan yi lele amʋ maŋ keŋ waarɩ tʋʋmaha vuosi nan tuo mɩŋ ba tige me.’
6,"“A hundred barrels of olive oil,” the man answered. So the manager said, “Take your bill and sit down and quickly write ‘","Die ʋ yiŋŋi a balɩ wa dɩ, ‘Kpaatɩ gbiesi kɔbɩsɩ-nɩɩ.’ Daa wa dɩ balɩ wa dɩ, ‘Hamɩŋ gbanɩŋ wʋnna tuo kala lagɩ lagɩ a yiŋŋi maagɩ kɔbɩsɩ-nɩɩsa.’"
7,"The manager asked someone else who was in debt to his master, “How much do you owe?” “A thousand sacks of wheat,” the man replied. The manager said, “Take your bill and write ‘","Ta balɩ wʋnyɩ dɩaŋ, ‘Aŋmɩa fʋ gbaŋ fʋ dii?’ Ʋ yiŋŋi balɩ wa dɩ, ‘Zaa bɔtʋsɩ kobɩga.’ Ta daa wa dɩ balɩ, ‘Fʋ hamɩŋ gbanɩŋ wʋnna, yiŋŋi maagɩ baŋɩsɩ-nɩɩ.’"
8,The master praised his dishonest manager for looking out for himself so well. That's how it is! The people of this world look out for themselves better than the people who belong to the light.,"Die ligiretieŋ wo die dɩ wʋnna ʋ tʋʋmaha jakʋʋrɩ nyɩnyɩrɩtʋ wa dɩ yine die wo, die ʋ bɩrɩ wa, dama ʋ tʋŋ wa aŋaŋ yɩaŋ.” Yisa die dɩ balɩ ba dɩ, “Vuodiekemba dɩ dɩna tɩŋgbaŋka gie sieku yaa yɩaŋ ba sʋnsʋŋ a tɩaŋ vuodiekemba dɩ dɩna chaaŋkʋ sieŋ dɩ yalla die wo."
9,"My disciples, I tell you to use wicked wealth to make friends for yourselves. Then when it is gone, you will be welcomed into an eternal home.","Manɩŋ, n bala nɩ, nɩ nagɩ tɩŋgbaŋka gie ma ligire a yime wudieke Ŋmɩŋ dɩ yaalala, amʋ a keŋ kpatɩ saŋŋa dieke ʋ nan tuo nɩ arɩzanna ma."
31,"So Abraham said, “If they won't pay attention to Moses and the prophets, they won't listen even to someone who comes back from the dead.”","Ama die Abarahami dɩ balɩ wa dɩ, ‘Dɩɩ yi ba kaaŋ wʋŋ Mosisi aŋaŋ Ŋmɩŋ naazʋalɩba dɩ maagɩna wudieke Ŋmɩŋ gbaŋkʋ ma wa, ba kaaŋ tarɩgɩ ba sʋŋanyile dɩɩ yi ta vuoŋ dɩ hagɩ kuŋ me gbaŋ a ga ba jigiŋ.’ ”"
14,"The Pharisees really loved money. So when they heard what Jesus said, they made fun of him.","Die Farasisisi die dɩ wʋŋ wɩaha gie mana, ta die a vʋara Yisa fala, dama die ba yaala ligire wɩa pam."
15,"But Jesus told them: You are always making yourselves look good, but God sees what is in your heart. The things that most people think are important are worthless as far as God is concerned.","Die Yisa dɩ balɩ a yɩ ba dɩ, “Nɩnɩŋ nɩ yine vuodiekemba dɩ yinene nɩ gbaŋ sɩba vuovɩɩna vuosi nɩŋŋa, ama Ŋmɩŋ sɩba nɩ sʋgɩtɩ ma. Dama jadieke vuota dɩ yilinene dɩ ka yaa nyʋarɩ pam wa, Ŋmɩŋ jigiŋ nɩŋ ka yiwo jatɔgʋ."
16,"Until the time of John the Baptist, people had to obey the Law of Moses and the Books of the Prophets. But since God's kingdom has been preached, everyone is trying hard to get in.","“Mosisi mɩraha aŋaŋ Ŋmɩŋ naazʋalɩba die dɩ maagɩna wudiekemba ba die beri mɩŋ a keŋ tʋgɩ Jɔɔn vuodieke dɩ sɩnana vuosi Ŋmɩŋ nyaabʋ saŋka, a nyɩŋ Jɔɔn keniŋ saŋka ba mʋʋla Ŋmɩŋ wʋvɩɩna yaa gamma ʋ naarɩ ma, ta vuoŋ mana dɩ mɩa dɩ ba juu mi."
17,Heaven and earth will disappear before the smallest letter of the Law does.,Ŋmɩŋsikpeŋ aŋaŋ tɩŋgbaŋka gie nan keŋ tɩaŋ ga ama Ŋmɩŋ mɩraha wʋbiŋ gbaŋ kaaŋ tɩaŋ ga.
18,It is a terrible sin for a man to divorce his wife and marry another woman. It is also a terrible sin for a man to marry a divorced woman. Lazarus and the Rich Man,"“Daa dieke mana dɩ keŋ zeti ʋ hɔgʋ ta yiŋŋi faarɩ hɔgʋ gaaŋ yiwo hɔgʋkpana tʋʋma, ta dembiŋ dieke dɩaŋ dɩ faarɩna hɔgʋ wa yiwo hɔgʋkpana tʋʋma.” Nyintitieŋ aŋaŋ zɔɔlɩntieŋ Lazurusi wɩa"
19,There was once a rich man who wore expensive clothes and every day ate the best food.,"Ta Yisa die dɩ bɩ balɩ ba dɩ, “Nyintitieŋ wʋnyɩ die benne a yeegi nyiŋyeeki dieke dɩ yalla ligire pam ta bie ʋ dʋŋŋʋ aŋaŋ sʋgɩfɩalɩŋ daaŋ mana."
20,But a poor beggar named Lazarus was brought to the gate of the rich man's house.,"Ta die daa zɔɔlɩntieŋ wʋnyɩ dɩaŋ die benne ba wasa wa Lazurusi, ta die ʋ yaa kʋjaga pam. Die ba ŋaaŋ yaa wa a keŋ dʋaŋ nyintitieŋ wo sanʋaŋ ma,"
21,"He was happy just to eat the scraps that fell from the rich man's table. His body was covered with sores, and dogs kept coming up to lick them.",die ʋ ŋaaŋ yaala ʋ dii wo nyintitieŋ wo nyindiiki chʋata dɩ ŋaana nanna tɩŋgbaŋ; die gbaasɩ gbaŋ dɩ keŋ lansa ʋ kʋjagaha.
22,"The poor man died, and angels took him to the place of honor next to Abraham. The rich man also died and was buried.","“A kʋaŋ chaaŋ zɔɔlɩntieŋ wo die dɩ kpi, malakasi die dɩ keŋ chii wo a ga Abarahami jigiŋ arɩzanna ma. Ta nyintitieŋ wo dɩaŋ dɩ keŋ kpi, die ba guu wo."
23,"He went to hell and was suffering terribly. When he looked up and saw Abraham far off and Lazarus at his side,","Die ʋ ga bie kpiiliŋ jigiberisikiŋ, die dɩ wʋmma wa pam. Die ʋ daansɩ a ye Abarahami saasaa, ta Lazurusi kalɩ ʋ jigiŋ."
24,"he said to Abraham, “Have pity on me! Send Lazarus to dip his finger in water and touch my tongue. I'm suffering terribly in this fire.”","Die wɩa die nyintitieŋ wo die dɩ natɩ a wa dɩ, ‘N chʋa Abarahami, chɩgɩ mɩŋ zɔɔlɩŋ ta fʋ tʋŋ Lazurusi ŋaŋ ʋ ga nagɩ nuubiŋ a luo nyaaŋ ma a keŋ gbi n jiliŋ, dama n paalɩ die wahala bolibu gie me.’"
25,"Abraham answered, “My friend, remember that while you lived, you had everything good, and Lazarus had everything bad. Now he is happy, and you are in pain.","Ama Abarahami die dɩ balɩ wa dɩ, ‘N bʋa, tɩɩnsɩ dɩ die fʋ benne fʋ mɩsɩ ma wa, die ye wo nyɩnvɩɩna, ta Lazurusi dɩ ye nyɩnbɩatɩ mana, ama lele ʋ bie wo nansɩŋ ma giena ta fʋ bie wahala ma."
27,"But the rich man said, “Abraham, then please send Lazarus to my father's home.","Die nyintitieŋ wo dɩ balɩ wa dɩ, ‘Jakʋʋŋ Abarahami, die nɩŋ n jʋʋsa fʋ, tʋŋ Lazurusi aŋ ʋ ga n chʋa tigiŋ me,"
28,"Let him warn my five brothers, so they won't come to this horrible place.”","n yaa wa n nɩmballɩ banʋ, vaa ʋ ga a ga kpaaŋ ba amʋ ba gbaŋ ba da keŋ keŋ wahalaka gie jigiŋ.’"
29,"Abraham answered, “Your brothers can read what Moses and the prophets wrote. They should pay attention to that.”","Die Abarahami dɩ baarɩ dɩ, ‘Fʋ nɩmballɩ yaa Mosisi aŋaŋ Ŋmɩŋ naazʋalɩba wɩa Ŋmɩŋ gbaŋkʋ ma. Ba wʋmma ha.’"
30,"Then the rich man said, “No, that's not enough! If only someone from the dead would go to them, they would listen and turn to God.”","Ta nyintitieŋ wo dɩ yiŋŋi balɩ wa dɩ, ‘Jakʋʋŋ Abarahami, aayɩ, die nyɩɩna ma ka mʋ; ama dɩɩ yi vuoŋ dɩ nyɩŋ kuŋ me a ga ba jigiŋ ba nan chɩgɩ nyɩŋ ba tʋntʋmbɩatɩ ma.’"
18,Why was this foreigner the only one who came back to thank God?”,Ba wʋnyɩ ka keŋ dɩ ba bɩrɩ Ŋmɩŋ sie chaanʋ wa gie?”
6,"Jesus replied: If you had faith no bigger than a tiny mustard seed, you could tell this mulberry tree to pull itself up, roots and all, and to plant itself in the ocean. And it would!","Die ʋ yiŋŋi balɩ ba dɩ, “Dɩɩ yi nɩ yaa yada sɩba kaŋmɩŋ biŋ, nɩ nan bɩagɩ a balɩ yɩ tɩɩkpɩɩka gie dɩ, ‘Vʋʋ a ga nan nyaakpɩɩbʋ gie me’ aŋ ka seŋ a tuo fʋ nʋaŋ. Tʋntʋntʋ dɩ mʋna ʋ yi die"
7,"If your servant comes in from plowing or from taking care of the sheep, would you say, “Welcome! Come on in and have something to eat”?","“Dɩɩ yi ta nɩ wʋnyɩ dɩ yallɩ tʋntʋntʋ ta ʋ kʋa yaa ta daansa yiise, ta ʋ keŋ nyɩŋ kʋaŋ a keŋ tigiŋ, nan balɩ wa dɩ, ‘Keŋ lagɩ a keŋ kala dii nyindiike?’"
