verse_number,english_verse,translation_verse
42,"At once the man's leprosy disappeared, and he was well.",Deedimɔapɛ fɔsɔ a wɔ nɛ ye akũ.
43,"After Jesus strictly warned the man, he sent him on his way.","Awã naa, Yesu bi ye kĩ ɛdzakũ mɔatsɛ ɛnaa, lɛmɛ esi ye mbla mɔ ɔsĩ mɔ ɔsĩ kĩ,"
44,"He said, “Don't tell anyone about this. Just go and show the priest that you are well. Then take a gift to the temple as Moses commanded, and everyone will know that you have been healed.”","“Tafɔ̃ ɔdza nɛ osi ɔkabi bati lɛtsa a kĩ de lɛya, mbom naa kpĩĩ, kakɔa nɔ akũ kanaatsa ɔsɔfɔ. Bɔa afɔliɛ a kĩ Mose mbla tsa a, ayekĩ odi nyɛ odi aanyi kĩ nɔ akũ kpalɛ.”"
45,"The man talked about it so much and told so many people, that Jesus could no longer go openly into a town. He had to stay away from the towns, but people still came to him from everywhere.","Lɛmɛ kĩ oti kĩĩ dzakũ a, ɛnado fɔlɛtsa a kagbamɛna awɛ, ɛkabi bati flee ayekĩ Yesu tsa ye a. Nɛ foesũ, Yesu tápuli ebuki ewo nɛ ɔmatɔ odima kamɛ, ade ɛkana nɛ tuwĩ kamɛ a. Lɛmɛ bati buki bɛkato kakɔ nyɛ kakɔ kaya nɛ ye sɛkɛ̃."
26,It was during the time of Abiathar the high priest. David went into the house of God and ate the sacred loaves of bread that only priests are allowed to eat. He also gave some to his followers.”,"Awã naa Yesu via be kĩ, “Mitákã lɛtsa a kĩ Lɛgã Dawid kɛna a? Lɔkɔ a kĩ kɔlɛ kɔ ye mɔ bikĩ bitomɔ ye a, Dawid wo nɛ Baguma kɔla a kamɛ a, nɛ lɔkɔ a kĩ Abiata anya Yudafɔ Ɔsɔfɔnɔkɔɛ̃ Flee a. Ɛnanyɛ afɔlibɔ abodoo kĩ Yudafɔ basɔfɔ odi deĩ osi kĩ banya a ɛnya, ade ɛkɔa adi ɛkpa bikĩ bitomɛna ye a lɛmɛ bɛnya a.”"
2,Then so many of them came to the house that there wasn't even standing room left in front of the door. Jesus was still teaching,"Foesũ bati yayi tɔtɔ a kĩ te kamɛ edeĩ a mɔ kanya flee, ade ɛkatsa be Baguma fɔlɛtsa a."
3,"when four people came up, carrying a man on a mat because he could not walk.",Ade awã naa mɔ bati ɛna lɔ oti odi kĩ eveliveli bɛma ye a.
4,"But because of the crowd, they could not get him to Jesus. So they made a hole in the roof above him and let the man down in front of everyone.","Kĩ bɛtápuli bɛtsã onyukpɛ̃ nɛ bati lidede sũ ni, bide nɛ kɔla ode bɛnyɛ ɔkɛ nɛ kakɔ kadi, ade bɛkɛna ɔsɔnɛ a mɔ ɔkɛna biyi nɛ Yesu anɛ kamɛ a."
7,“Why would he say such a thing? He must think he is God! Only God can forgive sins.”,“Nde sũ yalɛ fubusuotsa lɔmɔ? Baguma odi aapuli ɛkɔa titikpa ete.”
10,"I will show you that the Son of Man has the right to forgive sins here on earth.” So Jesus said to the man,","Kĩ míanyi kĩ Otidziwa Obi a deĩ kɔbɛ̃ nɛ katinya kĩĩ kamɛ kĩ yakɔa bati titikpa kate sũ ni,” Yesu bi oti a kĩ eveliveli a kĩ,"
11,“Get up! Pick up your mat and go on home.”,"“Yidza, bɔɛ nɔ ɔkɛna kanaa kɔla.”"
13,"Once again, Jesus went to the shore of Lake Galilee. A large crowd gathered around him, and he taught them.",Yesu buki ɛdzakũ ɛnaa Galilea ɔwɔ lutubu baũ abuĩ a. Bati pii ya nɛ ye sɛkɛ̃ nɛ awã ade ɛtsa be Baguma fɔlɛtsa a.
27,"Jesus finished by saying, “People were not made for the good of the Sabbath. The Sabbath was made for the good of people.","Yesu bi be kĩ, “Otidziwa sũ bɛbɔa Kawɛya Luwi a, nnɛ́ Kawɛya Luwi a sũ bɛbɔa otidziwa."
15,"Later, Jesus and his disciples were having dinner at Levi's house. Many tax collectors and other sinners had become followers of Jesus, and they were also guests at the dinner.","Ke liti a, Yesu mɔ ye fɔtsa bakɔlɛnɛ a mɔ bati pii kĩ bitomɔ ye a naanya nɛ Levi awã. Tɔgɔlɛ batɛnɛ mɔ tɔkpa bakɛnanɛ pii lɛmɛ na nɛ kanyakɔ̃ a mɔ be."
16,"Some of the teachers of the Law of Moses were Pharisees, and they saw Jesus eating with sinners and tax collectors. So they asked his disciples, “Why does he eat with tax collectors and sinners?”","Ade Farisifɔ kĩ bɛnyɛ Yudafɔ mbla batsanɛ badi lɛmɛ na nɛ awã a. Kĩ Farisifɔ mbla batsanɛ a mɔ́ kĩ Yesu anya mɔ titikpa bakɛnanɛ mɔ tɔgɔlɛ batɛnɛ a, bivia ye fɔtsa bakɔlɛnɛ a kĩ, “Litsa sũ yanya kamɔa mɔ tɔgɔlɛ batɛnɛ mɔ tɔkpa bɛbã bakɛnanɛ?”"
18,"The followers of John the Baptist and the Pharisees often went without eating. Some people came and asked Jesus, “Why do the followers of John and those of the Pharisees often go without eating, while your disciples never do?”","Nɛ lɔkɔ lidi kamɛ, kĩ Yohanes mɔ ye fɔtsa bakɔlɛnɛ mɔ Farisifɔ kasui onukpɛ̃ a, bati badi ya nɛ Yesu sɛkɛ̃ bivia ye kĩ, “Nde sũ nɔ fɔtsa bakɔlɛnɛ a lásui onukpɛ̃ ndɛ Yohanes bade mɔ Farisifɔ a aye?”"
19,Jesus answered: The friends of a bridegroom don't go without eating while he is still with them.,"Yesu kpa be mbuayɛ kĩ, “Mbɔɛɛ obolitsɔ̃ ɔnyɔ bakɔba aapuli bidzi kɔlɛ nɛ obolitsɔ̃ kapikɔ̃ nɛ lɔkɔ a kĩ obolitsɔ̃ ɔnyɔ a deĩ nɛ be sɛkɛ̃ a?"
20,But the time will come when he will be taken from them. Then they will go without eating.,"Lɛmɛ luwi lidi aaya kĩ baakpã ye nɛ ye bakɔba a sɛkɛ̃, lɔkɔa baasui onukpɛ̃ nɛ fuwi a kamɛ."
21,No one patches old clothes by sewing on a piece of new cloth. The new piece would shrink and tear a bigger hole.,"Odima lákɔa limakũ vɔɛ̃ kataɛ ɔkɛ nɛ lima kɔɛ akũ. Limakũ vɔɛ̃ a aabɛ̃ lɔkɔɛ lidomɔ akũ ntɛ bɛvɔlɛ de, ade fɔ́afɔ̃ ɔkɛ baũ lɛwa ɛba ayekĩ fɔna kɔkɔɛ a."
22,"No one pours new wine into old wineskins. The wine would swell and burst the old skins. Then the wine would be lost, and the skins would be ruined. New wine must be put into new wineskins. A Question about the Sabbath (Matthew","Bio, odima lákɔa waĩ vɔɛ̃ kako nɛ ɔyaɛ ovoli kuvũ kɔɛ kamɛ, kitonɛkĩ waĩ vɔɛ̃ aabɛ̃ kuvũ kɔɛ a, lɔkɔa waĩ a aawula, kuvũ a lɛmɛ aabu kade. Mbom bakɔa waĩ vɔɛ̃ kako nɛ ɔyaɛ ovoli kuvũ vɔɛ̃ kamɛ.” Fɔlɛtsa Kavia Nɛ Kawɛya Luwi a Akũ."
23,One Sabbath Jesus and his disciples were walking through some wheat fields. His disciples were picking grains of wheat as they went along.,"Nɛ Kawɛya Luwi lidi akũ a, kĩ Yesu mɔ ye fɔtsa bakɔlɛnɛ tsɛ̃ batɛ̃ nɛ fugbanɔ kɔba kudi kamɛ a, fɔtsa bakɔlɛnɛ a kave fudi."
24,"Some Pharisees asked Jesus, “Why are your disciples picking grain on the Sabbath? They are not supposed to do that!”","Foesũ Farisifɔ a bi Yesu kĩ, “Dã! Boe mbla tákpa osi kĩ bakɛna fukĩnaa nɛ Kawɛya Luwi akũ.”"
28,So the Son of Man is Lord over the Sabbath.”,Foesũ Otidziwa Obi a nyɛ Kawɛya Luwi a Ɔlate.”
2,"The Pharisees wanted to accuse Jesus of doing something wrong, and they kept watching to see if Jesus would heal him on the Sabbath.","Lɔkɔ a na Yesu bakesĩnɛ badi na nɛ katsɛnakɔ̃ a, bɛkadã ntɛ yaatsa oti a nɛ Kawɛya Luwi akũ, ayekĩ baabɔɛ fɔlɛtsa nɛ ye akũ."
3,Jesus told the man to stand up where everyone could see him.,Yesu vɛ oti a kĩ ye kɔkpɔ ku a kĩ ɛnɛ ɛyaadza nɛ bati a flee anɛ kamɛ.
5,"Jesus was angry as he looked around at the people. Yet he felt sorry for them because they were so stubborn. Then he told the man, “Stretch out your hand.” He did, and his bad hand was healed.","Yesu dã be ɛtɛ̃mɛna nɛ kalɔkpa kamɛ, ade fɔha ye paa nɛ be lɔlɔ kamɛ ɔsĩ sũ a. Ade ebi ɔsɔnɛ a kĩ, “Yo nɔ awɛ.” Eyo awɛ a ade ye awɛ a de ɔsĩ a."
13,"Jesus decided to ask some of his disciples to go up on a mountain with him, and they went.","Ke liti a, Yesu de ɛnaa ɔtɔ kalete. Ade awã ɛvɛ bikĩ yawɛ kĩ bɛnya ye bade a."
22,"Some teachers of the Law of Moses came from Jerusalem and said, “This man is under the power of Beelzebul, the ruler of demons! He is even forcing out demons with the help of Beelzebul.”","Yudafɔ mbla batsanɛ a kĩ bito Yerusalem bɛya a lɛ kĩ, “Hũhũ kpa deĩ nɛ ye kamɛ. Hũhũ kpa lɛgã a lɛkpa ye kɔbɛ̃ yablɔmɛna hũhũ a katomɛna bati kamɛ.”"
32,"The crowd sitting around Jesus told him, “Your mother and your brothers and sisters are outside and want to see you.”","Bati a kĩ bidzi bɛtsɛna Yesu a bi ye kĩ, “Dã, ama mɔ awaɛ̃ amɛ dzɛ̃ nɛ kanya bawɛ nɔ!”"
23,Jesus told the people to gather around him. Then he spoke to them in riddles and said: How can Satan force himself out?,"Ade Yesu vɛ bati a ɛyamɛna nɛ ye sɛkɛ̃ ɛlɛ kɔdzɛla mɔ be nɛ fɔgbã kamɛ kĩ, “Nde fɔ́aya kĩ Abonsam aapuli ɛblɔmɛna ye mɔawɛ akũ etomɛna oti kamɛ?"
20,"Jesus went back home, and once again such a large crowd gathered that there was no chance even to eat.","Yesu dzakũ nɛ awã ɛnaa tɔtɔ kamɛ, ade bati pii buki bɛya nɛ be sɛkɛ̃ nɛ awã. Nɛ foesũ Yesu mɔ ye fɔtsa bakɔlɛnɛ a lána aya bɛnya malo."
24,A nation whose people fight each other won't last very long.,"Foe nfantuhũ nyɛ kĩ ntɛ lɛgãkanyakɔ̃ kadi sɛ̃ ke akũ kutsu kutsu kĩ kɔanɔ akũ ni, kanyakɔ̃ a na lɛláapuli kitim."
27,"How can anyone break into the house of a strong man and steal his things, unless he first ties up the strong man? Then he can take everything.","“Odima lɛláapuli ewo nɛ oti kĩ edeĩ kɔbɛ̃ kɔla kamɛ ɛnaafila ye fɔtsa, mbɔɛntɛ ɛnya lɔtɔ esuli ɔbɛlɛbɛ a fɔmɔ yaawo efila ye fɔtsa a."
28,"I promise you that any of the sinful things you say or do can be forgiven, no matter how terrible those things are.",“Mabi mi nɛ ɔnɔkɔali kamɛ kĩ Baguma aakɔa bati tɔkpa tidi nyɛ tidi kĩ bɛkɛna mɔ fubusuotsa fudi nyɛ fudi kĩ bɛlɛ ete be.
29,"But if you speak against the Holy Spirit, you can never be forgiven. That sin will be held against you forever.","Lɛmɛ odi nyɛ odi kĩ yaalɛ fubusuotsa nɛ Hũhũ Kpalɛwa a akũ ni, Baguma lɛláakɔa ete ye da. Kitonɛkĩ ɛkɛna tɔkpa kĩ taawa daa.”"
30,Jesus said this because the people were saying that he had an evil spirit in him. Jesus' Mother and Brothers (Matthew,Yesu lɛ fukĩĩ kitonɛkĩ Yudafɔ mbla batsanɛ a badi lɛ kĩ hũhũ kpa deĩ nɛ ye kamɛ. Bawei Liti Bɛnyɛ Yesu Akũ Bati?
31,Jesus' mother and brothers came and stood outside. Then they sent someone with a message for him to come out to them.,"Ke liti a, Yesu ɔma mɔ bawaɛ̃nyole ya bɛdzɛ̃ nɛ kanya ade bido lɔtɔ kĩ bɛvɛ ye ɛya."
33,"Jesus asked, “Who is my mother and who are my brothers?”","Ade Yesu via be kĩ, “Owei nyɛ mma? Bawei nyɛ nwaɛ̃ amɛ?”"
34,"Then he looked at the people sitting around him and said, “Here are my mother and my brothers.","Kĩ ɛdã bati a kĩ bidzi bisinya ye ɛnake a, ɛlɛ kĩ, “Midã, ade mma mɔ nwaɛ̃ amɛ nɛ awĩ a!"
35,Anyone who obeys God is my brother or sister or mother.”,"Odi nyɛ odi kĩ yakɛna nɛ Baguma kawɛ akũ ni, ade ye nyɛ nwaɛ̃nyole mɔ nwaɛ̃tsole, mɔ mma a.”"
1,"The next time Jesus taught beside Lake Galilee, a big crowd gathered. It was so large that he had to sit in a boat out on the lake, while the people stood on the shore.","Yesu buki ɛnaa Galilea ɔwɔ lutubu baũ a ɔwɛ̃, ade ɛkatsa Baguma fɔlɛtsa a. Ayekĩ bati pii fɔli nɛ ye akũ sũ ni, ewo edzi nɛ ɔkɔlɔ kĩ eteĩ nɛ mui anɛ kamɛ. Bati dza nɛ ɔwɔ lutubu baũ a abuĩ ade Yesu katsa be fɔtsa nɛ fɔgbã kamɛ a."
4,"While the farmer was scattering the seed, some of it fell along the road and was eaten by birds.","Kĩ ɛkasã foe a fudi tɔ nɛ osi ɔɔwɛ̃, ade kɔvɔlabi yafila be bɛmɛna a."
2,"He used stories to teach them many things, and this is part of what he taught:","Lɔkɔ pii nɛ ye fɔtsa katsa kamɛ a, ɛkɔa fɔgbã ɛtsa fɔtsa a kĩ yawɛ kĩ ɛtsa be a. Fɔtsa a kĩ ɛtsa be a nyɛ fukĩĩ."
3,Now listen! A farmer went out to scatter seed in a field.,"Ebi be kĩ, “Mitse! Luwi a onyole odi naa kɔba ɛnaasã funitsã babi."
5,"Other seeds fell on thin, rocky ground and quickly started growing because the soil wasn't very deep.","Badi tɔ nɛ lɛkpakpalabode akũ, kĩ tite lɛláa pii. Foesũ babi a mɛ mɔatsɛ."
6,"But when the sun came up, the plants were scorched and dried up, because they did not have deep roots.","Lɛmɛ kĩ suwa ta kpaa pɛ bɛvɛ biku, kitonɛkĩ be tunu tána funitsã, nɛ boe a sũ."
7,Some other seeds fell where thornbushes grew up and choked out the plants. So they did not produce any grain.,"Badi tɔ nɛ tuwĩ mɔ fu ndɛ ɔgɔabi kamɛ. Tuwĩ mɔ fu mɛ fusuli be, kĩ bɛtápuli bibo anɛ. Nɛ foesũ bɛtáwũ babi."
30,"Finally, Jesus said: What is God's kingdom like? What story can I use to explain it?","Yesu via kĩ, “Litsa bɔ́akɔa bɔkɔnamɔ Baguma lɛgãkanyakɔ̃ a? Lɛgbã lɛwɔdabe makɔa ĩnyɛ kayɔ ntsa?"
10,"When Jesus was alone with the twelve apostles and some others, they asked him about these stories.","Kĩ Yesu odi na nɛ kakɔ mɔa a, bati a kĩ binu ye lɛgbã a mɔ ye fɔtsa bakɔlɛnɛ mɔ ye fɔtɔ banyanɛ a ya kĩ ɛnyɛ de kayɔ ɛtsa be."
17,"But they don't have roots, and they don't last very long. As soon as life gets hard or the message gets them in trouble, they give up.","Lɛmɛ kalɛ a ke tunu láwo nɛ tite kamɛ kawo wĩ. Be katɛkado adã lukũ. Ntɛ bati liti katomɛna yawo nɛ kalɛ kĩĩ akũ pɛ, baamuniki nɛ ke liti."
12,"The reason is, “These people will look and look, but never see. They will listen and listen, but never understand. If they did, they would turn to God and be forgiven.” Jesus Explains the Story about the Farmer (Matthew","Foesũ fɔ́aya nɛ foe kamɛ ndɛ ayekĩ Baguma onukpɛ̃ banyɛnɛ kamɛ odi tsɛlɛ eyi kĩ, ‘Baakadã, lɛmɛ bɛláamɔ biyi ɔsũ. Baakatse lɛmɛ bɛláanu foe kayɔ. Kitonɛkĩ titɔ kĩ banu ĩye bamɔ malo ni, bɛláanu kayɔ mɔ baadani bɛdã Baguma, lɔkɔa ɛkɔa be titikpa ete be.’ ”"
15,The seeds that fell along the road are the people who hear the message. But Satan soon comes and snatches it away from them.,Bati badi la ndɛ babi a kĩ bɛtɔ nɛ osi ɔwɛ̃ a. Ntɛ binu pɛ lɔkɔa Abonsam yanyɛ foe nɛ be fɔlɔ kamɛ.
14,What the farmer is spreading is really the message about the kingdom.,Fɔtsa odunɛ a nyɛ oti kĩ ɛtsɛ̃ yalɛ Baguma kalɛ.
21,Jesus also said: You don't light a lamp and put it under a clay pot or under a bed. Don't you put a lamp on a lampstand?,"Yesu buki evia be kĩ, “Owei atɛna ɔsɛdza kakɔa lɔɔda katsa ye ĩye kakɔa ye kado nɛ mpa kayɔ? Nnɛ́ ɔsɛdza otse akũ bakɔa ye kate?"
24,Listen carefully to what you hear! The way you treat others will be the way you will be treated—and even worse.,"Bio, Yesu bi be kĩ, “Miyi atɔ yededeede mitse lɛtsa a kĩ mianu a. Kitonɛkĩ fɔtsa kakɔna odu a kĩ mikɔa mikɔna mikpa bati bɛbã a, ade foe odu Baguma lɛmɛ aakɔa ɛkɔna ɛkpa mi a."
26,Again Jesus said: God's kingdom is like what happens when a farmer scatters seed in a field.,"Yesu buki ebi be kĩ, “Baguma lɛgãkanyakɔ̃ a la ndɛ oti kĩ yasã kamɔnɛ."
28,It is the ground that makes the seeds sprout and grow into plants that produce grain.,Tite afɔ̃ fudutsa alɛ nɛ foe akũ akũ. Lanya lɔtɔ lɔkɔa lɛnyɛ tɔɔta fɔmɔ kutse a anɛ. Ntɛ kubo anɛ kɔawũ babi beblebee.
29,"Then when harvest season comes and the grain is ripe, the farmer cuts it with a sickle. A Mustard Seed (Matthew","Ntɛ babi a yɔɔlɛ a banɛna be, kitonɛkĩ kɔba funitsã kakpɔta lɔkɔ wo ɔtɔ.” Lɛgbã Nɛ Kutse Libi Kabii Akũ."
31,It is like what happens when a mustard seed is planted in the ground. It is the smallest seed in all the world.,Fɔla ndɛ kutse libi kabii nɛ katinya kamɛ flee kĩ oti bɔɛ ɛnadu.
32,"But once it is planted, it grows larger than any garden plant. It even puts out branches that are big enough for birds to nest in its shade. The Reason for Teaching with Stories (Matthew",Kutse kĩĩ yapɔ kɔkɛna futse baũ a kamɛ kɔmɔa nɛ kɔba kamɛ. Kɔanɛ tɛnanɛ pii ade kɔakpa ɔna a. Kɔvɔlabi akɛna fɔtsɔɛ nɛ koe kamɛ.”
34,"He did not tell them anything without using stories. But when he was alone with his disciples, he explained everything to them. A Storm (Matthew","Yaábi be kadima kɛba fɔgbã kamɛ. Ntɛ bɛmɔ ye fɔtsa bakɔlɛnɛ a odi bidzi a, lɔkɔa yanyɛ foe kayɔ katsa be. Yesu Fɔ̃ Ɔwɛ Kɔbɛ̃ Onukpɛ̃ Dɔ."
35,"That evening, Jesus said to his disciples, “Let's cross to the east side.”","Luwi a ke olobe a, Yesu vɛ ye fɔtsa bakɔlɛnɛ a ɛlɛ kĩ, “Mifɔ̃ bunyina ɔwɔ lutubu baũ a bɔnaa de abuĩ atide a.”"
33,"Jesus used many other stories when he spoke to the people, and he taught them as much as they could understand.",Yesu bi be Baguma fɔlɛtsa a nɛ fɔgbã kamɛ nɛ be kapuli kanu kayɔ onukpɛ̃.
36,"So they left the crowd, and his disciples started across the lake with him in the boat. Some other boats followed along.","Foesũ bɛfɔnɛ bati a biwo nɛ ɔkɔlɔ kamɛ. Yesu nawo ɛkɛna akũ edzi, ade biyi ɔwɔ a kanyina kayɔ a. Tɔkɔlɔ bɛbã lɛmɛ na nɛ mui a akũ."
37,"Suddenly a storm struck the lake. Waves started splashing into the boat, and it was about to sink.","Owi tábuna ɔwɛ kpale odi do kavũ awɛ, ɛbɔa mui eko nɛ ɔkɔlɔ a kamɛ. Ɔkɔlɔ a ka kɔlaa kĩ kite sukuloo kufɛ yayi mɔ mui ɛyɛla."
38,"Jesus was in the back of the boat with his head on a pillow, and he was asleep. His disciples woke him and said, “Teacher, don't you care that we're about to drown?”","Lɔkɔ a na kamɛ a, Yesu wa nɛ ɔkɔlɔ a liti. Ɛkɔa sumuyɛ ete lɔlɔ ɛlamɛna tida kawa. Ye fɔtsa bakɔlɛnɛ a nadzɛla ye ade bibi ye kĩ, “Fɔtsa Ɔtsanɛ, fɔtsɛ́la nɔ kĩ bɔwɔ buyua?”"
39,"Jesus got up and ordered the wind and the waves to be quiet. The wind stopped, and everything was calm.","Kĩ Yesu yidza ɛdza a, ade ewũni kĩ, “Ɔwɛ, fɔ̃ kavũ!” Ebi mui a lɛmɛ kĩ, “Mui, kɛna dĩĩ.” Ɔwɛ a fɔ̃ kavũ ade mui a anɛ flee kɛna dĩĩ a."
40,"Jesus asked his disciples, “Why were you afraid? Don't you have any faith?”","Yesu via ye fɔtsa bakɔlɛnɛ a kĩ, “Nde sũ libe wo mi lɔmɔ? Mitátɛ yĩ mido?”"
41,"Now they were more afraid than ever and said to each other, “Who is this? Even the wind and the waves obey him!”","Nɛ libe a kĩ libuki liwo be a sũ ni, bɛkavia be akũ kĩ, “Owei koũ nyɛ oti kĩĩ? Mui mɔ ɔwɛ malo atse ye kalɛ!”"
28,"She had said to herself, “If I can just touch his clothes, I will be healed.”","Ade ebi ye akũ kĩ, “Ntɛ maapuli nta titɔ ye atadiɛ malo ni, kufɛ maasaɛ.”"
34,"Jesus said to the woman, “You are now well because of your faith. May God give you peace! You are healed, and you will no longer be in pain.”","Yesu bi ye kĩ, “Yĩ obitsole, nɔ katɛkado fɔ̃ ɔsaɛ. Naa nɛ lukudɔ kamɛ. Nɔ lubo kamɔ a lɛláabuki lɛya nɛ nɔ akũ dadaada.”"
26,"She had gone to many doctors, and they had not done anything except cause her a lot of pain. She had paid them all the money she had. But instead of getting better, she only got worse.","Otsole odi kĩ babɔanɛ kawula nɛ ye akũ futeli ewua-nviã flee mɔ lubo kamɔ paa, titɔ kĩ bawanɛ kadã ye a malo na nɛ be kamɛ. Ebula sika flee kade nɛ fɔsɔ kĩĩ katsa akũ, lɛmɛ fɔsɔ a tádɔ ye, mbom kade fɔkade nɛ ode."
39,"Then Jesus went inside and said to them, “Why are you crying and carrying on like this? The child isn't dead. She is just asleep.”","ewo nɛ be kamɛ, evia be kĩ, “Litsa tsɛ̃mɔ fɔwɔla kĩĩ odu? Nde sũ miabe? Kabisɛ̃ɛ̃ kĩĩ táku. Tida kawa!”"
1,Jesus and his disciples crossed Lake Galilee and came to shore near the town of Gerasa.,"Ke liti a, Yesu mɔ ye fɔtsa bakɔlɛnɛ a naa Galilea lutubu baũ sɛkɛ kĩ a nɛ Gerasefɔ tite akũ."
3,"from the graveyard where he had been living. No one was able to tie the man up anymore, not even with a chain.",Onyole kĩ kadzikɔ̃ nyɛ asie a kĩ efuã nɛ awã. Bati a flee lápuli kapi ye kado nɛ nkɔsɔnkɔsɔ kamɛ.
4,"He had often been put in chains and leg irons, but he broke the chains and smashed the leg irons. No one could control him.","Lɔkɔ nyɛ lɔkɔ kĩ basuli ye akpɔ mɔ abɔa ni, yaveli nkɔsɔnkɔsɔ a kĩ tipini ye a. Oti kĩ deĩ kɔbɛ̃ kudi odu kĩ odima lápuli kapi ye."
5,"Night and day he was in the graveyard or on the hills, yelling and cutting himself with stones.",Lɛnyɛ mɔ suwa flee yamini nɛ asie mɔ tɔtɔ kamɛ. Ɛtsɛ̃ yabɔa fɔwɔla lɔkɔa yakɔa boe kakpeli ye akũ.
6,"When the man saw Jesus in the distance, he ran up to him and knelt down.",Onyole kĩĩ dzɛ̃ mɔ lugo fɔmɔ ɛmɔ Yesu. Foesũ ewula atsɛ ɛnake aduli nɛ Yesu nnyɛ.
7,"He shouted, “Jesus, Son of God in heaven, what do you want with me? Promise me in God's name that you won't torture me!”","Ade ɛbɔa fɔwɔla kɔɔba ɛlɛ kĩ, “Yesu, Baguma Nɛ Ode Flee Obi! Bɔake nɔ aduli, nɛ Baguma sũ, tunɔ kĩ ɔláavɛlɛ yĩ sɔtɔ!”"
11,Over on the hillside a large herd of pigs was feeding.,"Lɔkɔ a na kamɛ a, baplakuo pii dzɛ̃ badɛ nɛ katɔbii kayɔ."
12,"So the evil spirits begged Jesus, “Send us into those pigs! Let us go into them.”","Ade bike Yesu aduli kĩ, “Blɔmɛna boe bɔnaawo nɛ baplakuo a kĩ bɛdzɛ̃ nɛ akĩĩ a kamɛ.”"
14,The men taking care of the pigs ran to the town and the farms to spread the news. Then the people came out to see what had happened.,"Bati a kĩ badãmɛna be akũ a wula atsɛ bɛnaa ɔmatɔ a mɔ tikĩ tifuã a kamɛ, bɛnalɛ lɛtsa flee a kĩ lɛya a. Bati wula atsɛ bɛnaa awã kĩ banaadã lɛtsa a kĩ lɛya a."
15,"When they came to Jesus, they saw the man who had once been full of demons. He was sitting there with his clothes on and in his right mind, and they were terrified.","Kĩ biwo Yesu sɛkɛ̃ a, bɛmɔ́ oti a kĩ hũhũ kpa beblebee na nɛ ye kamɛ a nɛ awã. Ɛkɛna akũ edzi ade edo atadiɛ a, ye anɛ kamɛ lɛmɛ kpalɛ. Libe wo bati a flee!"
16,Everyone who had seen what had happened told about the man and the pigs.,"Bikĩ bɛnya lɔtɔ bɛmɔ foe a, lɛ lɛtsa a kĩ lɛya nɛ onyole a mɔ baplakuo a akũ."
17,Then the people started begging Jesus to leave their part of the country.,Foesũ bike Yesu aduli kĩ ɛdzakũ nɛ be tite akũ.
19,"But Jesus would not let him. Instead, he said, “Go home to your family and tell them how much the Lord has done for you and how good he has been to you.”","Lɛmɛ Yesu tátunɔ. Mbom ebi ye kĩ, “Naa kɔla nɛ nɔ bati sɛkɛ̃, lɔkɔa kabi be lɛtsa a kĩ Ɔlate a kɛna ɛkpa nɔ, mɔ ayekĩ ɛmɔ nɔ kɔnya a.”"
20,The man went away into the region near the ten cities known as Decapolis and began telling everyone how much Jesus had done for him. Everyone who heard what had happened was amazed. A Dying Girl and a Sick Woman (Matthew,"Foesũ onyole kĩĩ naa ɛnamini nɛ tɛmatɔ ewua kamɛkamɛ a, ade ebi be fɔlɛtsa flee a kĩ Yesu kɛna ɛkpa ye a. Fɔkɛna bikĩ binu foe a saa. Yesu Tsa Yairo Kĩ Ɛnyɛ Yudafɔ Ɔnɔkɔɛ̃ Obitsole Mɔ Otsole Ɔsɔnɛ Odi."
40,"But the people laughed at him. After Jesus had sent them all out of the house, he took the girl's father and mother and his three disciples and went to where she was.","Kĩ ɛlɛ foe lɔmɔ pɛ, bati a kĩ bɛdzɛ̃ nɛ awã támɔ ye kamɛmɛ. Ade Yesu fɔ̃ bɛnyɛ bati a flee bɛnaa kanya, ade ɛfɔ̃ kabisɛ̃ɛ̃ a ɔlɛga mɔ ɔma mɔ ye fɔtsa bakɔlɛnɛ ɛlalɛ a biwo nɛ awã kĩ ɔnɔkpa a waa a."
21,"Once again Jesus got into the boat and crossed Lake Galilee. Then as he stood on the shore, a large crowd gathered around him.","Yesu buki ɛdani ɛnaa lutubu baũ a sɛkɛ̃ kĩ a. Kĩ ewo de abuĩ a, bati pii yayi ye akũ."
22,"The person in charge of the synagogue was also there. His name was Jairus, and when he saw Jesus, he went over to him. He knelt at Jesus' feet","Onyole odi nɛ Yudafɔ katsɛnakɔ̃ banɔkɔɛ̃ a kamɛ ɔmɔa kĩ bavɛ Yairo ya nɛ awã. Kĩ ɛmɔ Yesu a, ɛkɛna akũ ɛkpa ye."
23,"and started begging him for help. He said, “My little daughter is about to die! Please come and touch her, so she will get well and live.”","Ade ebi ye mɔ kudulike kĩ, “Yĩ obitsole kabii kĩ kɛtɛ futeli ewua-nviã asɔ mɔ ɔsĩ mɔ ɔsĩ. Foesũ ya kayate awɛ nɛ ye akũ lɔkɔa yaana akũ ɔsĩ edzi nkpã.”"
24,Jesus went with Jairus. Many people followed along and kept crowding around.,"Ade Yesu yidza etomɔ ye a. Nɛ ayekĩ bati a kĩ bitomɔ Yesu pɔnɛ sũ, ɛna nɛ be kayite kĩ banaa."
27,"The woman had heard about Jesus, so she came up behind him in the crowd and barely touched his clothes.",Enu Yesu nkã foesũ ɛna nɛ bati a kĩ bitomɔ Yesu nɛ liti a kamɛ.
