text,ref,Unnamed: 2,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
"These depict the kind of chief/king that is, the clan, the town, or whatever he wishes to put across to his people.","Wɔnam wei so da ɔhene ko, abusua ko a ɔfiri mu, kuro ko, anaa deɛ ɔhene no pɛ sɛ ɔde to ne manfoɔ anim adi.",,"Eyinom kyerɛ ɔhene/ɔmanhene no su a ɔyɛ, abusua, kuro, anaa deɛ ɔpɛ sɛ ɔde kyerɛ ne manfoɔ biara.",run1,43.377275013962084,30.694767198711272,6.147540983606558
He graduated from university and came to Ghana to join the liberation struggle for the founding of the United Gold Coast Convention (UGCC).,Ɔwiee suapɔn no na ɔbaa Ghana bɛkaa mpanimfoɔ a na wɔrepere faahodie ama ɔman no ho maa wɔtee United Gold Coast Convention (UGCC) amanyɔkuo no.,,Ɔwiee sukuupɔn na ɔbaa Ghana bɛka ahofadi ho ɔko no ho de bɛhyehyɛ United Gold Coast Convention (UGCC) no.,run1,49.98564306501035,30.694767198711272,6.147540983606558
A mother who has lost both breasts to breast cancer.,Maame bi a nufoɔ mu kokoram ama wahwere ne nufo mmienu no nyinaa.,,Ɛna a wɔahwere ne nufu mmienu esiane nufu mu kokoram nti.,run1,45.33670587042778,30.694767198711272,6.147540983606558
"before they will start the naming ceremony, they first pour libation to seek blessings from God, Asase Yaa, gods and ancesters.","Ansa na wɔbɛhyɛ abadintoɔ no ase no, wɔdi kan gu nsa de srɛ nhyira firi Tweaduampɔn, Asaase Yaa, Nananom abosom ne Nsamanfoɔ no nyinaa hɔ.",,"Ansa na wɔbɛhyɛ abadintoɔ aseɛ no, wɔdi kan gu nsa de srɛ nhyira firi Onyankopɔn, Asase Yaa, abosom ne nananom hɔ.",run1,63.52753303223323,30.694767198711272,6.147540983606558
This made schooling and education very important at the time.,Yei maa sukuukɔ ne nwomasua ho baa asɛm pa ara saa berɛ no.,,Eyi maa sukuu ne nhomasua ho hia paa saa bere no.,run1,45.50573093172773,30.694767198711272,6.147540983606558
A person who observe that the ritual are perform a young lady is called Brahemmaa,"Onipa a ɔhwɛ goro mmaa bra tete no, wɔfrɛ no Brahemmaa.",,"Obi a ɔhwɛ sɛ ɔbabaa bi na ɔreyɛ ɔsom adeyɛ no, wɔfrɛ no Brahemmaa.",run1,51.37369875062612,30.694767198711272,6.147540983606558
Cancer is one of the biggest and most terrible diseases and it’s very hard to fight.,Kokoram yɛ yadeɛ kɛseɛ baako a ɛyɛ hu na ne ko nso yɛ den yie.,,"Kokoram yɛ yareɛ akɛseɛ paa ne deɛ ɛyɛ hu paa no mu baako, na ɛyɛ den paa sɛ wobɛko atia no.",run1,45.83864328242706,30.694767198711272,6.147540983606558
"The workers also demanded the resignation of some of the company's mangers don’t have any documents to show their re-employment, hence the need for their immediate removal from office.","Adwumayɛfoɔ no pɛ sɛ mpanimfoɔ binom a wɔhwɛ adwumakuo no so no firi wɔn diberɛ no so ɛsiane sɛ baabi a wɔaduru no, ɛyɛ nhyɛ sɛ wɔn mfeɛ no nti wɔfiri adwuma no mu.",,"Abɔfoɔ no nso hwehwɛɛ sɛ adwumakuo no mpanyimfoɔ no bi nsi wɔn nsa so, ɛfiri sɛ wɔnni nwoma biara a ɛkyerɛ sɛ wɔsan faa wɔn adwuma, enti ɛho hia sɛ woyi wɔn firi wɔn dibea hɔ ntɛm ara.",run1,39.64792137460531,30.694767198711272,6.147540983606558
"For this reason, it was used in some dishes such as bread and butter.","Yei nti, na wɔde yɛ nkwan binom te sɛ abunuabunu ne abɛnkwan.",,"Ɛno nti, wɔde dii dwuma wɔ nnuan bi mu te sɛ paanoo ne bota.",run1,23.29705766463151,30.694767198711272,6.147540983606558
3.Mango: This fruit is often touted as the king of all fruits.,3.Amango: Wɔtaa bɔ saa aduaba yi mmrane sɛ nnuaba nyinaa hene.,,3. Mango: Wɔtaa bu aduaba yi sɛ aduaba nyinaa hene.,run1,57.820611026214564,30.694767198711272,6.147540983606558
Adinkra Symbols historically come from Bonos in the Gyaaman enclave,Adinkra Agyinahyɛdeɛ abɔseɛ ankasa firi Abonofoɔ a wɔwɔ Gyaaman nkyɛn.,,Adinkra Nsɛnkyerɛnne no firi Bonofo a wɔwɔ Gyaaman mpɔtam hɔ no hɔ baeɛ wɔ abakɔsɛm mu.,run1,38.655738776907924,30.694767198711272,6.147540983606558
Cut your fingernails whenever they are grown. Regularly trimming your feet and nails can protect you from certain microorganisms that can penetrate your nails and cause infections.,"Twitwa wo mmɔwerɛ berɛ biara a ɛbɛfu. Wotwitwa wo nan ne wo mmɔwerɛ berɛ ano berɛ ano a, ɛtumi bɔ wo ho ban firi mmoawa nketenkete binom a wɔbɛtumi awurawura wo mmɔwerɛ no mu akɔfa nyarewa aberɛ wo no ho.",,Twa wo nsa mmua bere biara a ɛware. Mpɛn pii a wotwa wo nan ne wo nsa mmua betumi abɔ wo ho ban afi mmoawa nketenkete bi a ebetumi akɔ wo mmua mu na ama yareɛ aba wo ho.,run1,39.387326408026,30.694767198711272,6.147540983606558
"The Government is asking the Government Employees Unions to hold it in the same respectful manner and to take into account the current financial crisis, and to be patient and to present a wish to the Government without thinking about the Government . . . .","Aban no resrɛ Aban Adumayɛfoɔ Nkabomkuo ahodoɔ no sɛ, anidie mu ara wɔnkurakura no saa ara na wɔmfa wɔn ani nto mprempren yi sikaseɛm mu ahokyerɛ a aba no so, na sɛ wɔde apɛdeɛ bi bɛto aban anim a wɔnnwene aban ho, na wɔnto wɔn bo ase.",,"Aban rekyere Aban Adwumayɛfoɔ Nkabomkuo sɛ wɔmfa obu koro no ara nni asɛm no ho dwuma, na wɔnhwɛ sika a ɛyɛ den a ɔman no mu wɔ mprempren yi mu, na wɔnya aboterɛ, na wɔde wɔn apɛdeɛ akyerɛ Aban a ɛremfa Aban nsi tebea bɔne mu.",run1,40.68473181771825,30.694767198711272,6.147540983606558
"In the olden days, our grandparents used to go hunting for crabs to prepare soup.","Tete no, na yɛn nananom taa kɔ kɔtɔbɔ kɔpɛ nkɔtɔ bebree de bɛyɛ nkwan di.",,"Tete no, yɛn nananom na wɔtaa kɔkyere akraba de yɛ nkwan.",run1,41.0446556110185,30.694767198711272,6.147540983606558
The rest of the names are from situation or the day the child was born.,Edin ahodoɔ a aka no nyinaa firi tebea bi anaa ɛda a wɔwoo abɔfra no mu.,,Din afoforo no fi tebea anaasɛ da a wo woo abofra no.,run1,29.696302491019505,30.694767198711272,6.147540983606558
Diabetes can damage the blood vessels of the legs and feet.,Asikyire yadeɛ tumi sɛe ntini a ɛma nan ne nansowa mogya no.,,Asikyire yare betumi asɛe mogya ntini a ɛwɔ nnan mu.,run1,44.09323324857849,30.694767198711272,6.147540983606558
"These things are a source of love, and bring special happiness to lovers","Saa nneԑma yinom yԑ adeԑ a ԑhyԑ ᴐdᴐ mu den, na ԑde anigyeԑ soronko brԑ adᴐfoᴐ.",,"Nneɛma yi yɛ ɔdɔ fibea, na ɛde anigye titiriw ba ma adɔfo.",run1,19.638120976687482,30.694767198711272,6.147540983606558
Listening to music can help the brain to recall things.,Nnwomtie boa ma adwene no tumi kaekae nnoɔma ntɛm.,,Nnwom a wotie betumi aboa adwene ma woakae nneɛma.,run1,38.88887427398339,30.694767198711272,6.147540983606558
the mother wear white cloth as well as the child also wear white dress.,Ɔbaatan no fura ntoma fitaa na abɔfra no nso ahyɛ ataadeɛ fitaa saa ara.,,"Maame no hyɛ ntama fitaa, na abofra no nso hyɛ ataadeɛ fitaa.",run1,48.24918560737398,30.694767198711272,6.147540983606558
"I take this opportunity to ask the institute of language and culture that, we know that they are still working on writing Bono Twi, but it would have been a little earlier, because research and studies shows that if we take our eyes off a language, that  particular language will die out of the system.","Menam saa akwanya yi so resrɛ asoɛeɛ a ɛwↄ kasa ne amammerɛ so no sɛ, yɛnim sɛ wↄgu so redi ho dwuma sɛ wↄbɛtwerɛ Bono Twi no deɛ, nanso anka ɛyɛɛ ntɛm kakra a anka ɛyɛ, ɛfiri sɛ nhwehwɛmu ne adesua kyerɛ sɛ, sɛ yɛyi yɛn ani ma kasa bi pii a ɛwu.",,"Manya saa hokwan yi de bisa Kasa ne Amammerɛ Asoɛe sɛ, yɛnim sɛ wɔda so ara yɛ adwuma wɔ Bono Twi kyerɛw ho, nanso anka ɛsɛ sɛ ɛyɛ ntɛm kakra. Efisɛ nhwehwɛmu ne adesua kyerɛ sɛ sɛ yɛyi yɛn ani fi kasa bi so a, saa kasa no ara bɛwu afi nhyehyɛe no mu.",run1,51.72673393009798,30.694767198711272,6.147540983606558
This does not imply that you should overeat them if you are unable to conceive.,Wei nkyerԑ sԑ woanyinsԑm a di no mmorosoᴐ.,,Eyi nkyerɛ sɛ ɛsɛ sɛ wodi no boro so sɛ wuntumi nyem a.,run1,30.563889071947315,30.694767198711272,6.147540983606558
"When he was five his father lost his life, and when he was sixteen he dropped out of school.","Ɔdii mfeɛ nnum no na ne papa hweree ne nkwa, ɔnyaa mfeɛ du nsia no nso na ɔgyaee sukuukɔ.",,"Sɛ ɔdii mfeɛ num no, ne papa wuu, na sɛ ɔdii mfeɛ du nsia no, ɔgyaa sukuu.",run1,40.76354766794606,30.694767198711272,6.147540983606558
all these are good characters that can make one be a successful person in life.,Yeinom nyinaa yɛ suban pa a sɛ woma ɛdi w'anim a wobɛtumi adi yie wɔ abrabɔ mu.,,Eyi nyinaa yɛ suban pa a ɛbɛtumi aboa obi ma wayɛ onipa a wadi nkonim wɔ asetena mu.,run1,43.990401211580206,30.694767198711272,6.147540983606558
An example of this type of death is when someone has reported a headache and on that same day the person has lost their life.,Saa wuo yi ho nhwɛsoɔ ne sɛ obi aka sɛ ne ti yɛ no ya na saa da no ara onipa no ahwere ne nkwa.,,Saa owuo kwan yi ho nhwɛso bi ne sɛ obi aka sɛ ne ti yɛ no ya na saa da no ara onipa no awu.,run1,74.63327352970445,30.694767198711272,6.147540983606558
"A petition has been issued, requesting residents of these areas to be in their houses at night. This is a cultural tradition and a way to honor the departed chief.","Ɛho adesrɛ aba sɛ wɔn a wɔtete saa beaeɛ no nyinaa nhyɛ wɔn dan mu anadwo no nyinaa wɔ berɛ a wɔbɛdundum kanea no mu, na wɔmfa nkyerɛ anidie a wɔwɔ ma wɔn hene yi.",,Wɔde adesrɛ krataa ato hɔ a ɛsrɛ hafoɔ a wɔte saa mmeaeɛ yi sɛ wɔntena wɔn afie mu anadwo. Yei yɛ amammerɛ ne kwan a wɔfa so hyɛ ɔhene a wawu no anuonyam.,run1,30.953876396021553,30.694767198711272,6.147540983606558
"The government through the Department of County Local Government and two other bodies responsible for development and finance constructed this building located on the County capital, Nareligu.","Aban nam Asoeɛ a ɛhwɛ Mantam Amammuo nketewa soɔ no ne akuo afoforɔ mmienu bi a wɔhwɛ mpuntuo ne sikasɛm soɔ no so na ɛsii saa dan yi a ɛsi Mantam no kuropɔn, Nareligu so.",,"Aban no, a ɛnam Mantam Mpɔtam Aban Dwumadibea ne akuw afoforo abien a wɔhwɛ nkɔsoɔ ne sikasɛm so no, sii dan yi a ɛwɔ Mantam no ahenkuro, Nareligu.",run1,41.523597882185555,30.694767198711272,6.147540983606558
Singer Ephraim Amu's song written in Ghana reads:,Ɔdwomtoni Ephraim Amu dwom a ɔtwerɛ Ghana no mu nsɛm se:,,Ɔdefoɔ Ephraim Amu n'anwonsɛm a wɔkyerɛwee wɔ Ghana no kyerɛ sɛ:,run1,39.13117160027482,30.694767198711272,6.147540983606558
"Then, you can share this knowledge with others, and they will be self-sufficient.","Afei, wobɛtumi akyɛ ama afoforɔ nso nsa aka nimdeɛ yi, na wɔada wɔn ho so.",,"Afei, wobɛtumi de nimdeɛ yi akyɛ afoforo, na wɔbɛtena wɔn ho so.",run1,56.82154595348501,30.694767198711272,6.147540983606558
"Because of this, they should consider the struggling citizens and reduce the prices of their products","Wei nti sɛ wɔbɛtumi atete wɔn nneɛma no so nko ara deɛ a, wɔmfa wɔn ani nto nnipa a wɔte ɔman yi mu a wɔrebrɛ no.",,"Ɛnam eyi nti, ɛsɛ sɛ wɔmmu amanfoɔ a wɔrebrɛ no na wɔntew wɔn nneɛma boɔ so.",run1,32.65583961105968,30.694767198711272,6.147540983606558
"Investigations shows that, after the match, Tuchel went to the football pitch in Cobham where the Chelsea players were preparing themselves to congratulate them and have a chat with them on the match.","Nhwehwɛmu kyerɛ sɛ, akansie no akyi no, Tuchel kↄↄ agoprama a Chelsea foↄ siesie wↄn ho wↄ so wↄ Cobham no so sɛ ↄrekↄbↄ wↄn aba so na ↄne wↄn adi akansie no ho nkↄmmↄ.",,"Nhwehwɛmu kyerɛ sɛ, bɔɔlobɔ no akyi, Tuchel kɔɔ bɔɔlobɔbea hɔ wɔ Cobham baabi a Chelsea agofomma no resiesie wɔn ho sɛ ɔbɛbɔ wɔn abaso na ɔne wɔn asusuw bɔɔlobɔ no ho.",run1,40.513518703112275,30.694767198711272,6.147540983606558
It can make men sexually active,Ɛtumi ma mmarima ho yε den wᴐ mpam ne nna mu nsεm mu.,,Ɛtumi ma mmarima ho yɛ hyew.,run1,42.750530199354245,30.694767198711272,6.147540983606558
USA is a country with a very large population.,USA yɛ ɔman a ɛmu nnipa dɔɔso pa ara.,,USA yɛ ɔman a nipa dodoɔ dɔɔso yiye.,run1,46.11211340809042,30.694767198711272,6.147540983606558
"The charges against Aisha Huang include her return to the country, engaging in galamsey (illegal mining) without authorization, assisting others to undertake illegal mining activities, and illegally employing foreigners.","Ɛnonom ne ba a ɔsane baa ɔman yi mu wɔ berɛ a wɔabara no wɔ ho, galamsey adwuma a ɔbɛyɛeɛ a mmara mmaa no ho kwan, boa a ɔboaa afoforɔ binom maa wɔde wɔn ho hyɛɛ fam agudeɛtuo adwuma no mu ne amamfrafoɔ binom wamfa mmara kwan so de faa wɔn adwuma.",,"Nsɛm a wɔde abɔ Aisha Huang so no bi ne n'asanba ɔman no mu, sɛ ɔyɛ galamsey a wonnya ho kwan, sɛ ɔboa afoforo ma wɔyɛ galamsey, ne sɛ ɔfa ahɔho adwuma a mmara mma ho kwan.",run1,29.298293924481083,30.694767198711272,6.147540983606558
"He thereby asked the government to come and build their roads for them and protect his name, the name of the city, and the name of his political party, so that they too would have their share, otherwise they would vote, but they were given eyes will turn to the other side.","Ↄnam wei so srɛɛ aban sɛ ɔmmɛyɛ wɔn akwan no mma wɔn na ɔmmɔ ne din, kuro no din, ne n’amanyɔkuo no din ho ban, na wɔn nso nnya wɔn kyɛfa bi, ɛnnyɛ saa a, wɔbɛto aba no deɛ, nanso wɔde wɔn ani bɛkyerɛ ɔfa foforɔ so.",,"Ɛnam saa kwan so no ɔsrɛɛ aban no sɛ wɔmmra mmɔ wɔn akwan mma wɔn na wɔnhwɛ ne din, kurow no din, ne n'amanyɔkuw din so, sɛnea ɛbɛyɛ a wɔn nso benya wɔn kyɛfa. Sɛ ɛnte saa a, wɔbɛto aba, nanso wɔn ani bɛdan afa ɔfoforo so.",run1,54.07033723738187,30.694767198711272,6.147540983606558
"Anytime we get chance to visit the kenteweaver at Bonwire, we will know the type of kente and new ones and how it is been weaved.","Berɛ biara a yɛbɛnya kwan akɔ Bonwire Kentenwonobea hɔ no, yɛbɛtumi ahunu kente no mu ahodoɔ a yɛrebɛhwɛ no seesei ara ne afoforɔ pii nso ɛka ho, ne kwan a wɔfa so yɛ no.",,"Bere biara a yɛbɛnya hokwan akɔsra kentenwenefoɔ a ɔwɔ Bonwire no, yɛbɛhu kente ahorow ne foforɔ nso, ne sɛnea wɔnwene no.",run1,39.58347495400362,30.694767198711272,6.147540983606558
"Dommo sprouts from a dead apple tree, sibire sprouts from a hidden tree(Hence the saying, : ""If you pluck a vine you mean to hide it""), grass sprouts from a dry ground, and soil from a weed.","Dommo fifiri abɛ dua a awuo ho, sibire fifiri esie ho(Ɛno nti na wɔbuu bɛ bi sɛ, : ""Sɛ wotu mmire a na woakyerɛ sie"" no), nkankom fifiri asase kesee so, ɛnna asaseɛ nso fifiri dufɔkyeɛ ho.",,"Dommo fifi firi dua apple a awu mu, Sibire fifi firi dua a ahintaw mu (Enti na wɔka sɛ, 'Sɛ wopae nkyene a, na wopɛ sɛ wode suma'), wura fifi firi asase kɛse so, na asase firi wura mu.",run1,39.32357969030855,30.694767198711272,6.147540983606558
Can we stop these?,Yεbεtumi agyae weinom?,,Yɛbɛtumi agyae eyi nom anaa?,run1,46.596333797510084,30.694767198711272,6.147540983606558
the district whose people are not living in extreme poverty is the Dormaa West district (9. 9%).,Mansini wɔn ho nhyɛ da nkyere wɔn pii wɔ Bono Ahafo Mantam mu sɛdeɛ nhwehwɛnu no daa no adi ne Dɔmaa Atɔeɛ Fam Mansini no mufoɔ (9. 9%).,,Ɔmansin a ne nkurɔfoɔ nte ohia a emu yɛ den mu no ne Dormaa Atɔeɛ mansin no (9.9%).,run1,25.543951817248733,30.694767198711272,6.147540983606558
"laziness in marriage; marriage or dating need corrections and working, so if both decides to work on their relationship together, it will help the marriage to be successful.","Awadeɛ mu akwadworɔ; Awadeɛ anaa mpenatweɛ biara hia nsiesie ne adwuma, ne saa nti sɛ baanu no nyinaa yɛ wɔn adwene sɛ wɔbɛka abɔ mu ayɛ wɔn ayɔnkofa no ho adwuma a, ɛbɛboa ama awadeɛ no anyini na ayɛ fɛ.",,"Akwadwo wɔ aware mu; aware anaa nnamfofa hia nsakraeɛ ne adwuma, enti sɛ wɔn baanu nyinaa si gyinaeɛ sɛ wɔbɛyɛ adwuma wɔ wɔn abusuabɔ no so bom a, ɛbɛboa ma awareɛ no ayɛ yie.",run1,38.672120430275314,30.694767198711272,6.147540983606558
"Experts say that when women eat carrots it keep their body's hormones in the right place, it helps to keep the hormones in their body working properly.","Animdefoɔ kyerɛ sɛ, sɛ mmaa di karɔto ma asikyire a ɛwɔ wɔn nipadua mu no tumi gyina baabi a ɛfata a, ɛboa ma nkwammoa a ɛwɔ wɔn mu a ɛma wɔyɛ mmaa no tumi yɛ adwuma wɔ kwan a ɛfata so.",,"Abenfoɔ ka sɛ, sɛ mmaa we karɔt a, ɛboa ma wɔn nipadua mu homonɛsɛ tena baabi a ɛsɛ na ɛma ɛyɛ adwuma pɛpɛɛpɛ.",run1,34.262137926136475,30.694767198711272,6.147540983606558
"He pointed out that the main occupation of the people of the Southern Province is mining, which is also leading them to the grave.","Ɔkyerɛɛ sɛ adwuma titire a Amanseɛ Anaafoɔ mansini hɔfoɔ yɛ ne fam agudeɛtuo, na ɛno nso na ɛde wɔn rekɔ asamando.",,"Ɔkyerɛɛ mu sɛ Anaafo Mantamfoɔ adwuma titiriw yɛ fam agudie, a ɛsan de wɔn kɔ asie.",run1,37.26967443038263,30.694767198711272,6.147540983606558
Someone whose blood type is B can only donate blood to someone whose blood type is B or AB.,"Obi nso mogya nkyekyɛmu pɔtee yɛ B a, ɔbɛtumi atwe mogya ama obi a ne deɛ yɛ B anaa AB nko ara.",,"Obi a ne mogya yɛ B no, ɔbetumi de ne mogya ama obi a ne mogya yɛ B anaa AB nkutoo.",run1,44.50940369299708,30.694767198711272,6.147540983606558
Sometimes the fear our work can scare us!,"Ɛtɔ da a, nnwuma a ɛsɛ sɛ yɛyɛ no ho suro bɛtumi ama ehu aka yɛn!",,"Ɛtɔ da a, ehu a ɛfa adwuma ho no betumi de aniwu aba yɛn so!",run1,29.82361703313487,30.694767198711272,6.147540983606558
"In fact, Aisha Huang's appeal itself is being defended by NPP figure, Nkrabea Effah Dartey.","Sɛ yɛhwɛ mu a, Aisha Huang opeemu no ankasa deɛ, NPP mu nnipa titire, Nkrabea Effah Dartey na ↄregyina n’afa adi n’asɛm no.",,"Nokwarem no, Aisha Huang n'apɛdeɛ ara no, NPP ananmusini Nkrabea Effah Dartey na ɔregyina n'akyi.",run1,42.90469934110196,30.694767198711272,6.147540983606558
Listening to music also helps the brain to recall memories very well.,Nnwomtie nso tumi boa ma adwene no kae nneɛma ntɛntɛm so.,,Tie nnwom nso boa adwene ma ɛkae nkaeɛ yie paa.,run1,28.777321347128748,30.694767198711272,6.147540983606558
"In view of that, they hang potatoes found on the farm on a stick and position them at the end of the farm.",Ne saa nti wɔde nkamfoɔ a ɛyɛ Akanfoɔ nnuane a wɔnya firi afuom no sina dua sini so si afuo no ano baabi.,,"Eyi nti, wɔde afuo mu aborɔdeɛ no sɛn wɔ poma so na wɔde si afuo no ano.",run1,27.093238789000495,30.694767198711272,6.147540983606558
"A 47-year-old man, who was a former headmaster at Mpatasie D/A Training School in Amanse South District, Asante state, has lost his life in a pit he dug himself in search of earthworks.","Owura bi a wadi mfeɛ 47, na ɔyɛ akyerɛkyerɛfoɔ panin abɛdiakyire wɔ Mpatasie D/A Nteteɛ sukuu a ɛwɔ Amanseɛ Anaafoɔ Mansini mu, Asante mantam, ahwere ne nkwa wɔ amena a ɔno ara atu de pɛ fam agudeɛ mu.",,"Ɔbarima bi a wadi mfe aduanan-nson, a na ɔyɛ kan sukuupɔn panyin wɔ Mpatasie D/A Ntetee Sukuu a ɛwɔ Amanse Anafoɔ Mantam, Asante Mantam mu, awuwu wɔ abɔn bi a ɔno ara twaa mu a ɔrehwehwɛ asase mu nneɛma.",run1,44.92721104074652,30.694767198711272,6.147540983606558
At the same time he was sent to live with his father Vernon Winfrey in Nashville.,Saa berε no mu ara na wɔmaa no kɔtenaa ne papa Vernon Winfrey nkyεn wɔ Nashville.,,"Saa bere koro no ara mu no, wɔde no kɔɔ ne papa Vernon Winfrey nkyɛn wɔ Nashville sɛ ɔne no nkɔtena.",run1,59.94100818475334,30.694767198711272,6.147540983606558
"First, he took office as leader of the Union of African students studying in the United States and Canada.","Deɛ ɛdi kan no, ɔbɛdii adeɛ sɛ asuafoɔ a wɔfiri Abibirem a wɔresua adeɛ wɔ Amerika ne Kanada Nkabom kuo no kannifoɔ.",,"Nea edi kan no, ɔfaa adwuma sɛ Afrikafoɔ sukuufoɔ kuo a wɔresua adeɛ wɔ Amɛrika ne Kanada no mu kwankyerɛfoɔ.",run1,44.45024326339924,30.694767198711272,6.147540983606558
"The King of kings blessed the Asanteman with the Kwame Frimpon Morning October, making Asanteman very borderless.","Tweaduampɔn Kwame Basayiadɔm de Kwame Frimpɔn Anɔkye Kɔtɔbere hyiraa Asanteman no, ɛmaa Asanteman mu yɛɛ hye yie.",,"Ahenfo Hene no ahyira Asanteman de Kwame Frimpon Ɔkɔtɔberɛ Anɔpa no, a ɛmaa Asanteman enni hye koraa.",run1,42.58680870303725,30.694767198711272,6.147540983606558
"He explained that if we do this, it ensure long term stability of the currency","Ↄkyerɛɛ sɛ wei yɛ adeɛ a ɛyɛ pa ara, ɛfiri sɛ ɛbɛboa ama ɔman no sika no agyina brane mmerɛ tenten.",,"Ɔkyerɛɛ mu sɛ sɛ yɛyɛ saa a, ɛbɛma sika no ayɛ den akyɛ.",run1,22.124137053916353,30.694767198711272,6.147540983606558
"It's because of this, they got the money.",Ɛnam wei so na ɔnyaa sika no.,,"Ɛnam eyi nti, wɔn nyaa sika no.",run1,52.030591431851434,30.694767198711272,6.147540983606558
These aforementioned 14 Queenmothers are those who has reigned the Ashanti Kingdom up till now,Mmaa mpanimfoɔ a yɛabobɔ wɔn din yinom ne ahemmaa dunan a wɔadi Asanteman ahemmaa adwa no firi tete bɛsi ɛnnɛ.,,Ahemmaa 14 a yɛadi kan aka ho asɛm yi ne wɔn a adi hene wɔ Ashanti Ahennie no mu kosi nnɛ.,run1,22.870640626870227,30.694767198711272,6.147540983606558
"Which means, he has to receive advise from his elders and his people because they enthroned him.","Asekyerɛ ne sɛ, ɛwɔ sɛ ɔgye afutuo firi ne mpanimfoɔ no ne ne manfoɔ nkyɛn, ɛsiane sɛ, wɔn na wɔsii no ɔhene.",,"Ɛkyerɛ sɛ, ɛsɛ sɛ ɔgye afotu firi ne mpanyimfoɔ ne ne manfoɔ hɔ, ɛfiri sɛ wɔde no sii ahennwa so.",run1,42.85890999676648,30.694767198711272,6.147540983606558
"Afterwards, there would be gunshots as part of their culture to show how grievous they are.","Wɔwie nso a, wɔbɛtoto atuo sɛdeɛ wɔn amammerɛ teɛ no de akyerɛ sɛdeɛ adeɛ atɔ wɔn ani ama wɔ ani atutu agu wɔn nsam no.",,"Afei, wobetua tuo sɛnea ɛyɛ wɔn amanneɛ, de akyerɛ sɛnea wɔn werɛ ahow.",run1,27.21620651483597,30.694767198711272,6.147540983606558
"He passed away on January 16, 1980 at the age of ninety","Ɔdii mfeɛ aduokron no na ɔhweree ne nkwa wɔ Ɔpɛnimaa 16, 1980.",,"Ɔwui wɔ Ɔpɛpɔn bosome da a ɛtɔ so dunsia, afe 1980 mu, bere a na wadi mfe aduɔkron.",run1,26.30019257545029,30.694767198711272,6.147540983606558
"Because it helps to reduce the control of obesity, eating apples makes it very difficult to gain weight.","Ɛsiane sɛ ɛboa ma akɛsefoɔ so tumi te nti, sɛ obi di aprɛ a ɛbɛyɛ den pa ara sɛ ɔbɛyɛ kɛseɛ aboro so.",,"Efisɛ ɛboa ma kɛseyɛ a ɛboro so so tew, apem didi ma ɛyɛ den koraa sɛ obi bɛyɛ kɛse.",run1,39.61808529261863,30.694767198711272,6.147540983606558
Their struggle for immediate independence for this country led to their imprisonment.,Pere a wɔrepere sɛ wɔbɛnya fawohodie ama ɔman yi ntɛm so no de wɔn kɔwiee afiase nna.,,"Wɔn aperepere a wɔpere ama ɔman yi anya ahofadi ntɛm ara no, na ɛmaa wɔde wɔn too afiase.",run1,41.132726366806075,30.694767198711272,6.147540983606558
"this chapter is meant for married couples only, so take note.","Saa ɔfa yi kɔ ma awarefoɔ nko ara, nti hyɛ no nso.",,"Ati yi yɛ deɛ ɛfa awarefoɔ nkutoo, enti monkae.",run1,33.46607383759086,30.694767198711272,6.147540983606558
It is this same palm weevil larvae that grows palm weevil.,Akɔkono korɔ yi ara na ɔtumi ynini bɛdane asorɔmɔdwe.,,Ɛyɛ saa nkɔntɔmmire no ara na ɛnyini bɛyɛ abɛ mu mmoa.,run1,21.98884030594714,30.694767198711272,6.147540983606558
"Meaning, the person who live moral life is who a child is named after.","Kyerɛ sɛ, onipa ɔbɔ abrabɔ pa no, na wɔde abɔfra to no.",,"Asekyerɛ ne sɛ, obi a ɔtena abrabɔ pa yɛ obi a wɔde abofra to no din.",run1,44.334344541473726,30.694767198711272,6.147540983606558
"What causes the feces to remain in the large intestines for such a long time, then?",Ɛnneɛ na ɛdeɛn na ɛma agyanan no tumi kyɛre yie wɔ nsono kɛseɛ no mu?,,"Kyerɛ sɛ, ɛdeɛn na ɛma ɛho tena nsono kɛseɛ mu berɛ tenten saa?",run1,36.56068308774825,30.694767198711272,6.147540983606558
"I believe that the foregoing has shown you that it is wrong to think that farmers are poor, unclean, or that farming is a dishonorable occupation.","Megye di sɛ, kakra a yɛabobɔ so yi ara ama woahunu sɛ, ɛnyɛ papa sɛ yɛbɛnya adwene sɛ akuafoɔ di hia, wɔn ho nte, anaasɛ kuayɔ yɛ adwuma a animuonyam biara nni mu.",,"Megyedi sɛ nea yɛadi kan aka no akyerɛ wo sɛ ɛyɛ mfomso sɛ wobɛsusuw sɛ akuafo yɛ ahiafo, fi, anaasɛ sɛ kuayɛ yɛ adwuma a enni anuonyam.",run1,35.76971466406407,30.694767198711272,6.147540983606558
"Whatever they did, all they wanted was to eat bread with sticks.","Sɛdeɛ na wɔyɛ no biara, deɛ na wɔpɛ ara ne sɛ wɔde mmire bɛyɛ nkwan adi.",,"Deɛ wɔyɛɛ biara, nea wɔpɛɛ ara ne sɛ wɔbɛdi abodoo de nnua.",run1,35.376563329160874,30.694767198711272,6.147540983606558
