ref,text,translated,source_zip_file
"So tell him, ‘They belong to your servant Jacob, who is coming this way. He is sending them as a gift to his master Esau.’ ”","Ní u kpáafì un līīyee yii: «M-maan Eesayuu yaa tú-si nsanni ní ki yaa bālifì-si yii: <A-kpiliu sá ŋma ní a cá la? Ŋma di yì tiwaŋkuti tin līī a-nyɔkɔpu nee?>,","And he asked them saying: ""My brother Esau will meet you and he will ask you saying: <Whose servants are you and where are you going? Whose animals are these that are in front of you?>""",output_proprietary
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.",Ní Jaakɔb mun nín nìkì u-saŋŋu. U cée ní Unimbɔti tuuŋyi cílìń u-pu nsanni.,Jacob stayed in his father's land. He lived where God had brought his father to stay.,output_proprietary
"So tell him, ‘They belong to your servant Jacob, who is coming this way. He is sending them as a gift to his master Esau.’ ”","Ní u kpáafì un līīyee yii: «M-maan Eesayuu yaa tú-si nsanni ní ki yaa bālifì-si yii: <A-kpiliu sá ŋma ní a cá la? Ŋma di yì tiwaŋkuti tin līī a-nyɔkɔpu nee?>,","And he told them this parable: ""A certain man had two sons and he asked them saying: <What do you think? A man had two sons and he went to the first one and said to him:>""",output_proprietary
"The man said, “From now on, your name will no longer be Jacob. You will be called Israel, because you have wrestled with God and with men, and you have won.”",Ní unaaciinee bālifì-u yii: «Bi yíì-si yii ba ní?» Ní u kíí-u yii: «Bi yíì-mi yii Jaakɔb ní.»,"He asked him saying: ""What is your name?"" And he told him saying: ""My name is Jacob.""",output_proprietary
"As Jacob was on his way back home, some of God's angels came and met him.","Kutaa wúntì an dáá bɔ̀ǹee ní Laaban yíkì ki kpàl̄ u-bisalib nì u-naantiibi ki kāaǹ-bi, ki mēē ki bīiǹ bi-pu ní ki fātìi nín kùǹ u-dumpu. Jaakɔb bɔ́ntì kí tūŋkì Eesayuu","When Jacob heard that Laban's sons were grumbling and complaining about him, and saw that Laban's attitude toward him had changed, he became afraid of Esau",output_proprietary
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.",Ní Jaakɔb mun nín nìkì u-saŋŋu. U cée ní Unimbɔti tuuŋyi cílìń u-pu nsanni.,Jacob was very afraid. He cried to God to help him as he had promised.,output_proprietary
"Afterwards, Jacob went back and spent the rest of the night alone. A man came and fought with Jacob until just before daybreak.",U cáá u-yab kɔkɔ ki dūtì mbun ki kpáaǹ tin kɔkɔ u cááyee.,He took the red cloth and wrapped it around the red bird's neck.,output_proprietary
"Jacob said, “Now tell me your name.” “Don't you know who I am?” he asked. And he blessed Jacob.","Ní unaaciinee bí-u yii: «Baa làá ti yíiń-si Jaakɔb, bi làá nīn kíǹ ki yíì-si yii Isirayeel ní. Di sá yii si nì Unimbɔti mɔ̀n̄ ní si nì binib mun mɔ̀n̄, ní a pɔ́ɔkiǹ bi-kɔkɔ.»","And he prophesied about him saying: ""What was said about Jacob, and what was written about Israel. It will happen to God's people and to those people, when he gathers them together.""",output_proprietary
"“But, brother, I already have plenty,” Esau replied. “Keep them for yourself.”","Ní Eesayuu kíí-u yii: «M-nabiki, m cáá tigaajati tikpil, dū a-wanti kí kpāafì.»","""Jesus said to him: 'My friend, I did not wrong you, didn't you agree with me for one denarius?'""",output_proprietary
Jacob's other sons came and took everything they wanted. All this was done because of the horrible thing that had happened to their sister.,"Ní Jaakɔb jipɔmbee kɔ́ kitiŋin ki fúkúl̀ anikpilee wanti ní ki kóoǹ bi-wanti kɔkɔ, kun puee bi bíil̀ bi-niisal.","Jacob's sons went to buy grain in Egypt because there was famine in their land, and they bowed down to him with their faces to the ground.",output_proprietary
"They took sheep, goats, donkeys, and everything else that was in the town or the countryside.",Bi nìn cúú bi-piii nì bi-ŋoobui nì bi-naai nì bi-mammu nì tin kɔkɔ nìn pée bí kitiŋ poon nì tisatinee.,They have their children and their grandchildren and their great-grandchildren and their great-great-grandchildren and all those who will come after them in the future.,output_proprietary
"Jacob said to Simeon and Levi, “Look what you've done! Now I'm in real trouble with the Canaanites and Perizzites who live around here. There aren't many of us, and if they attack, they'll kill everyone in my household.”","Ní Jaakɔb bí Simeeyɔn nì Leefii yii: «Ni kɔ́ǹ-mi tibɔtin! Ni náań kudɔ̀ŋu ki bíl̀ man nì kitiŋ nee nib kansikin ní nee, an dàkà yii Kanaan yab nì Peeriisi yab. Man nib kaa náaǹ. Bíǹ ŋūǹ kí kpāfì kí dāá jáǹ-mi ní kí kúntí m-dicaŋku kɔkɔ.»","Jacob said to Simeon and Levi: ""You have brought trouble upon me! You have made me odious among the inhabitants of the land, the Canaanites and the Perizzites. My men are few. If they unite against me and attack me, I and my household will be destroyed.""",output_proprietary
"He married three Canaanite women: The first was Adah, the daughter of Elon the Hittite; the second was Oholibamah, the daughter of Anah and the granddaughter of Zibeon the Hivite;","Eesayuu cáá Kanaan tiŋkin ní binimpoobi. Ada un nìn sá Eelɔn, ueetija bisalee nì Ooliibama un nìn sá Ana bisal nì Siibeeyɔn ueefija naantiiuee.","Esau took his wives from the daughters of Canaan. He married Adah daughter of Elon, a Hittite woman, and Oholibamah daughter of Anah and granddaughter of Zibeon, a Hivite woman.",output_proprietary
That's why Esau made his home in the hill country of Seir.,"Míǹ pu ní Eesayuu, un bi gíti yii Eedoomee, cūtìi kóòń Seeyiir jool pu. Eesayuu naantiibi","This is about Esau, who is also called Edom, in the hill country of Seir. These are Esau's descendants",output_proprietary
Dishan's sons were Uz and Aran.,Diisan jipɔmbi di sá Usi nì Aran.,Today we will go to Usi and Aran.,output_proprietary
"“They're not here anymore,” the man replied. “I overheard them say they were going to Dothan.” Joseph left and found his brothers in Dothan.","Ní uninjee bí-u yii: «Bi yíkì doo, di sá yaadalee m nìn gbìl̄ bi bíi lì yii: <Tí yīkìmaan doo kí nīn cá Dootan.>» Ní Jooseefi nín jì bi-boon Dootan ní ki tin ká-bi niin.","And the man said to him: ""They have left here, because I heard them saying: <Let us go to Dothan.>"" So Joseph went after his brothers and found them in Dothan.",output_proprietary
"Joseph later had another dream, and he told his brothers, “Listen to what else I dreamed. The sun, the moon, and eleven stars bowed down to me.”",Boonee ní u gíti dámintì ní ki tí dūu máafì u-mambi yii: «M tí dámintì kudamintiiu kubɔ. M dámintì yii ŋwìiń nì uŋmal nì iŋmalbijaa saalaa nì ubɔ dòoń ki gbàantí m-nimbiin.»,"One day he said to his wife that he was going to the farm and said: ""I am going to work on the farm. I am going so that you and the child and the children stay well and that things will be good for my family.""",output_proprietary
"His father said, “Go and find out how your brothers and the sheep are doing. Then come back and let me know.” So he sent him from Hebron Valley. Joseph was near Shechem","Ní u-baa bí-u yii: «Á cù kí kpèè yii a-mambi pɔ̄ɔ̄ɔɔ, bi-waŋkuti mun bí mana, kí gítiń kí tùkù-mi.» Eebrɔn tantakalin ní bi nìn bí ní Jooseefi baa tú-u ní u yíkìi búntì Siikeem tiŋkin u-mambi cee.","They said to him: ""We have come to look for our brothers, the sons of our father, who are tending the flocks."" The Hebrews found them and they told Joseph's brothers that they had seen them going towards Shechem to look for their father's flocks.",output_proprietary
"But before he got there, they saw him coming and made plans to kill him.","Bi nín ká-u u páaǹní ndan kaa láá bāań-bee, ní bi sòon̄ ki bɔ́ntì yii bí kpɔ̀-u.","If you don't greet people when you meet them on the road, they will think you are proud.",output_proprietary
"Meanwhile, the Midianites had sold Joseph in Egypt to a man named Potiphar, who was the king's official in charge of the palace guard.","Ŋyunti gbantee Madiyan yab bíǹ dūu bàn̄ Eejipiti ní ki mun nìkī Jooseefi ki nyáfiǹ Pootifaar, ujanjakpil un cí Faaroo cindee.","The Midianite merchants sold him in Egypt to a man named Joseph to Potiphar, the captain of Pharaoh's guard.",output_proprietary
"So Judah told Onan, “It's your duty to marry Tamar and have a child for your brother.”","Ní Juuda bí Oonan yii: «Fōō a-maan nimpuu ukpiipu kii mara nín pée sá puee, kí màal̀ kí téeǹ u-yil u-dicaŋku ń taa kúntí.»","Judah said to Onan: ""Go in to your brother's wife and perform the duty of a brother-in-law to her, and raise up offspring for your brother.""",output_proprietary
"Then she said, “That Hebrew slave of yours tried to rape me!",U-cal Pootifaar dāa bāańee ní u gíiǹ ki téeǹ míǹ mbaantiim yii: «Ueebruja uyumbu un a cáań-tee dɔ́miń kí dòon̄ nì mi.,"Potiphar's wife lied to her husband saying: ""That Hebrew slave you brought to stay with us came to me.""",output_proprietary
"They spent a long time in prison, and the official in charge of the palace guard, made Joseph their servant.",Ní ujanjakpilee lēē Jooseefi ú nīn bí bi-cee ki tútúǹ-bi atuun. Bi nìn yúntì sarka poon ŋwaam. Jooseefi lēē bisarkadambi bili damintiiti taapu,Joseph's brothers were jealous of him and hated him very much. They sold him to some traders. Joseph was taken by the traders to a distant land.,output_proprietary
"But when these good things happen, please don't forget to tell the king about me, so I can get out of this place.","Ama m gbāam̀-si, bi yaa fātìi fōō-si ní a-pɔbil sɔ̄ŋkèe, a mun ń téetí kí ŋá-mi tiniti kí sòoǹ m-bɔti kí tùkù Faaroo kí nyāntí-mi sarka nee poon.","But I will harden his heart, so that he will not let the people go, and I will multiply my signs and my wonders in the land of Egypt, and I will lay my hand upon Pharaoh and bring out my armies.",output_proprietary
"Later, seven other heads of grain appeared, but they were thin and scorched by a wind from the desert.",U kpēēyee ní ki ká ndifiŋkpiimu mululi mun ugbuŋkoon fáá mu fáaḿee nyáń ki kútì idifin in béeyee pu.,They said that they would help the children so that they could learn how to read and write well.,output_proprietary
"One night we both had dreams, and each dream had a different meaning.",Man nì u nìn dámintì kunyabaantiiu poon ní báà ŋma nì u-damintiiku nì ku-taapu.,"If you don't respect your parents, then you will not have respect and honor.",output_proprietary
"The king sent for Joseph, who was quickly brought out of jail. He shaved, changed his clothes, and went to the king.","Niinee ní Faaroo tú bi yíiń Jooseefi. Ní bi nyántì-u kusarkadiin malaa, ní u kōol̀ ki kpántì u-wampeeŋkaati ní ki nín cá ubɔti nimbiin.","Pharaoh's daughter found Joseph. She took him as her own child, and he grew up in the royal palace and became like a prince.",output_proprietary
"I saw seven fat, healthy cows come up out of the river, and they began feeding on the grass.","M yúee ní ki ká inasal iluli, i bí màlmal ki ŋān̄, ki nyánní dimɔɔlin ki dɔ́miń ki yú digbándi ki ŋmóò timool.","When you want to prepare cassava leaves, you pound them well, squeeze out the water and put them in a pot to cook on the fire.",output_proprietary
