ref,text,translated,source_zip_file
But Esau ran toward Jacob and hugged and kissed him. Then the two brothers started crying.,"Esɔ ma nan san ni, le ki nan bub chuu u, le ki moor utakpiln, le bimɔk bilee nan wii tɔb pu.","If they do not agree, they will fight each other, they will kill people, and many things will be destroyed.",output_proprietary-1
"Esau asked Jacob, “Why did you send those herds I met along the road?” “Master,” Jacob answered, “I sent them so you would be friendly to me.”","Le Esɔ ki baa ke, “Tiwakor ti m ba puen ton ti na nyan ni la?” Le Jakob bui ke, “Ipiin i m tii si na le bi na.”","And Esau said, ""What is the meaning of all this company that I met?"" And Jacob said, ""To find favor in the sight of my lord.""",output_proprietary-1
"The land where he camped was owned by the descendants of Hamor, the father of Shechem. So Jacob paid them","le ki di tikunabr aamombil nkub daa nkpaakon ngbaan, Hamor u nan ye Sekem aate na, aayaabitiib chee.","When the young men of the city, Hamor's sons and Shechem's brothers, heard this, they were very angry.",output_proprietary-1
"While Jacob and his family were traveling through Canaan, God terrified the people in the towns so much that no one dared bother them.","Nee aapuwɔb le Jakob ni udo yaab nan piin ki nyan cha, le ijawaan sakpiin chuu binib bi aatim nan bi gbɔk nima chee na, le baa kaa bi paan bi pu.","And the sons of Jacob came from the field when they heard it, and the men were grieved and very angry because he had done a disgraceful thing in Israel by lying with Jacob's daughter, for such a thing ought not to be done.",output_proprietary-1
"Jacob built an altar there and called it “God of Bethel,” because that was the place where God had appeared to him when he was running from Esau.","Le u maa kitork aabimbiln nima chee, le ki yin kitiŋ ngbaan ke Betel Aawumbɔr; ba pu? Uwumbɔr nan di ubaa mɔk Jakob nima chee, n‑yoonn mu u nan san ukpel chee na.","When they left Bethel, while they were still some distance from Ephrath, Rachel began to give birth, and she had great difficulty in childbirth.",output_proprietary-1
"I will give you the land that I promised Abraham and Isaac, and it will belong to your family forever.","M ga di kitiŋ ki m nan di tii aayaaja Abraham ni aate Aisak na di tii si, ni aayaabitiib bi ga paan ni aapuwɔb na.”","I will give the land that I promised to give to your ancestor Abraham and to his son Isaac, and your descendants will possess it with the foreigners.""",output_proprietary-1
"The clans that descended from Esau and Oholibamah the daughter of Anah were Jeush, Jalam, and Korah.","Le ŋinibol ŋi mu aayimbil paa na ye Esɔ aapuu Oholibama u nan ye Ana aabisal na aayaabitiib: Jeus, ni Jalam, ni Kora.","And these are the sons of Esau's wife Oholibamah, daughter of Anah, granddaughter of Zibeon: Jeush, and Jalam, and Korah.",output_proprietary-1
"Ezer's sons were Bilhan, Zaavan, and Akan.","Bilhann, ni Saafann, ni Akann nan ye binibaam la, le Eser nan ye biyaaja.","Bilhann, and Saafann, and Akann were sons, but Eser was a daughter.",output_proprietary-1
"Joseph's brothers were jealous of him, but his father kept wondering about the dream. Joseph Is Sold and Taken to Egypt",Le Josef aakpetiib nan kpa lipiipoln u pu; ute ma nan bi dakl tibɔr ngbaan pu n‑yoonn mɔmɔk. Baah di Josef kooh bi di u buen Ijipt aatiŋ ni pu na aabɔr,"And Joseph's brothers came and bowed down before him with their faces to the ground. Joseph saw his brothers and he recognized them, but he pretended to be a stranger to them and spoke harshly to them. And they said to Joseph that they had come to buy food in Egypt because there was famine in their land.",output_proprietary-1
"Reuben heard this and tried to protect Joseph from them. “Let's not kill him,” he said.","Rubenn nan ŋun baah len pu na, le ki pɔɔn ubaa ke u ba gaa Josef lii. U nan bui bi ke, “Taa cha ti ku u.","When they saw that their father was dead, they were afraid that Joseph would take revenge on them. So they sent a message to him saying, ""Before our father died, he told us,",output_proprietary-1
"When Reuben returned to the well and did not find Joseph there, he tore his clothes in sorrow.","Tɔ, Rubenn nan dan nnyunbun ngbaan chee ki lik, kaa kan Josef mu ponn ni, le u chuu waawanpeenkaan daa kar mpombiin pu,","So, Reuben and the other brothers agreed not to kill him, but to sell Joseph, and he became a slave in a foreign land,",output_proprietary-1
"Jacob mourned for Joseph a long time, and to show his sorrow he tore his clothes and wore sackcloth.","Le Jakob aasui bii, le u chuu waawanpeenkaan daa kar mpombiin pu, le ki di tiwanpeenkaan ni saak kuub na di peen. U nan wii waabo ngbaan aakun pu ni yunn pam.","When Jacob was old, he could no longer see well, and his eyes were dim so he could not see. He called his eldest son to come to him.",output_proprietary-1
About that time Judah left his brothers in the hill country and went to live near his friend Hirah in the town of Adullam.,"N‑yoonn mue na, Juda nan nyan ute aabim biken chee, ki buen ti bi uja ubaa chee, bi yin u ke Hira, u nan ye Adulam aatiŋ aanii la.","At that time, Judah left his brothers and went down to stay with a man named Hira, who was an Adullamite.",output_proprietary-1
"Judah asked his friend Hirah take a goat to the woman, so he could get back the ring and walking stick, but she wasn't there.",Le Juda di uŋobo tii ujɔ Hira u ti pa lipiiyal na waapɔln aan ki gaa ni waawan na mɔmɔk; le ujɔ Hira aa ti ki kan lipiiyal na.,"But Judah sent the young goat by his friend Hira to get back the pledge from the woman's hand, but he did not find the woman.",output_proprietary-1
"Tamar later gave birth to twins. But before either of them was born, one of them stuck a hand out of her womb. The woman who was helping tied a red thread around the baby's hand and explained, “This one came out first.”","Buyoonn imalween nan joo u na, le bijaam ngbaan ubaa di uŋaal mbaa pue loln ni nsan ki nyan ni, le umamaan chuu uŋaal ngbaan ki di kikokomaŋ gbin mu, le ki bui ke, “Umina le puen nyan ni lipaal.”","When the time came for her to give birth, there were twin boys in her womb and they were struggling with each other inside, and one put his hand out first and the midwife took it and tied a red thread on it, saying, ""This one came out first.""",output_proprietary-1
"I was kidnapped from the land of the Hebrews, and here in Egypt I haven't done anything to deserve being thrown in jail.","Maah bi do na, bi tɔk mi Hiibru yaab aatiŋ ni la, le maah bi Ijipt aatiŋ ni do na, maa ŋa nibaa le bi di mi ŋa kiyondiik ni.”","When they came, they spoke to me in the Hebrew language, but when they were in Egypt, I was the one who taught them that language.",output_proprietary-1
Two years later the king of Egypt dreamed he was standing beside the Nile River.,"Ŋibin ŋilee aapuwɔb na, Ijipt aabɔr nan daŋ tidaŋ ke u si Nail aamɔɔl aagbaan,","When the Israelites were in Egypt, they lived in the land near the Nile River,",output_proprietary-1
"One night we both had dreams, and each dream had a different meaning.",le timɔk bilee nan daŋ tidaŋ kinyeek kibaa; ti mu aatataa aa nan kpaa.,and the people of the world will see God's glory; they will know that he is the one who does it.,output_proprietary-1
"Joseph replied: Your Majesty, both of your dreams mean the same thing, and in them God has shown what he is going to do.","Le Josef bui ubɔr ngbaan ke, “Tidaŋ tilee ngbaan aatataa ye tiwanbaan la. Uwumbɔr le bui si waah ban u ŋa tiwan ni na.","When Joseph heard this news, he said, ""This matter is very difficult for us to handle. God will help us so that we can handle it.""",output_proprietary-1
God has given you two dreams to let you know that he has definitely decided to do this and that he will do it soon.,"Le saah daŋ njan aadaŋ ki ki gir daŋ lelee aan tidaŋ ngbaan aatataa ye tiwanbaan na, Uwumbɔr le sil siin ti kina, ki mu ga cha ni ŋa kina dandana wee.","And when they saw that they could not overcome the people of that land, Uwumbɔr took his people and left, and they went to settle in another place.",output_proprietary-1
Give them the power to collect the grain during those good years and to store it in your cities.,"Bi chuun ki kuun tijikaar bil buyoonn ti ga li bi sakpen na, ki li kii ti ntim ntim ni.","They should not give their daughters to people who are not of their own kind, and it should not be done at all.",output_proprietary-1
"The king told Joseph, “God is the one who has shown you these things. No one else is as wise as you are or knows as much as you do.","Le ubɔr bui Josef ke, “Uwumbɔr le mɔk si tiwan mɔmɔk, nima pu na, sin le ga li kpa nlan ni nnyim ki jer unii mɔmɔk.","The cupbearer said to Joseph, ""My lord, I had a dream, and in it I saw a vine with three branches.""",output_proprietary-1
