ref,text
"That's why people call the well between Kadesh and Bered, “The Well of the Living One Who Sees Me.”",Ɔmmɔ ɔsu na básia libiɔ lɛmmɔ lɛnyi banii Beer-Lahar-Roi. Na libiɔ lɛmmɔ lɛmu lɛkya Kades ku Bared lɛma ntɛ.
I will keep my solemn promise to you and give you more descendants than can be counted.”,"Na lɛla lɛni na muunyimiku-ɔ mɛni ni, ndubɔlɛ-ni ugyii lite-ɔ na adubɔwɔ bebi na bemomo kaduɛ.”"
"Abram bowed with his face to the ground, and God said:","Mmɔ ni, Abram ɔ́yu úbi kalɔ na Katɔti ɔ́su-nwu ɔnini,"
I promise that you will be the father of many nations. So now I'm changing your name from Abram to Abraham.,"Ɔmɛni ɔsu ni, basɔ baaadubo-ɔ bɔlɔ banii Abram, ɔni kalɔ ndi Ati ɔni náƒɔ lɛnyi. Mmomu badubɔlɔ-ɔ banii Abraham, ɔsika líti-ɔ lɛ́bla kadi bekyuli pii ɔti."
"I will give you a lot of descendants, and they will become great nations. Some of them will even be kings.",Na ndubɔya na ƒula bawɔ bemomo na benwini kadi pii bekyuli na badi benwini baga muedi.
"I will always keep the promise I have made to you and your descendants, because I am your God and their God.",Ndubɔlɛ bunyimi bɔmɛni ugyii. Na amu ndubɔkya ami ku-ɔ ntɛ ku ƒula bawɔ ku kaba bekyuli bani ƒui masia-a kama uwi ƒui. Na ami ndi ƒula Katɔti na madi ama lɛnɔ Katɔti.
"I will give you and them the land in which you are now a foreigner. I will give the whole land of Canaan to your family forever, and I will be their God.","Kanaan kalɔ kani lɛlɔ na adi ɔƒɔ mɛni ni, ndubuti-ka lite awɔ ku ƒula bawɔ na ami ndubɔbla bana Katɔti.”"
"Abraham, you and all future members of your family must promise to obey me.","Ɔmmɔ kama ni, Katɔti ɔ́su Abraham ɔnini, “Awɔ ni, ɔlɛka adi mina bunyimi lɛlɔ, awɔ ku ƒula bawɔ ku kaba bekyuli bani ƒui masia-a kama."
"As the sign that you are keeping this promise, you must circumcise every man and boy in your family.",Ago bukulo bɔmmɔ ndubɔtina bunyimi bɔni nkya ami ku-mii ntɛ.
Any man who isn't circumcised hasn't kept his part of the promise and cannot be one of my people.,"Ɔnana biala na útekulo tɔ lego ni, ɔdubukulo kɔna kɔni nkya anwu ku mina bekyuli ntɛ, ɔsika útadi mina bunyimi lɛlɔ.”"
"Abraham, from now on your wife's name will be Sarah instead of Sarai.","Katɔti ɔ́sɔ ɔ́su Abraham ɔnini, “Ƒ'ulekudi Sarai ni, ɔƒaamu badubɔlɔ-nwu Sara."
"I will bless her, and you will have a son by her. She will become the mother of nations, and some of her descendants will even be kings.",Ndubute-nwu kusɛ kusɛ. Na ɔdi litemi geen ka anwu ɔlati ɔdubɔwɔ ɔnanabi ute-ɔ. Ndubute-nwu kusɛ kusɛ ɔni na ɔdubɔya na unwini kaba bekyuli pii uni. Na baga bani madi bekyuli lɛlɔ badubɔlɛ basiku-nwu lɛlɔ kemmo.”
"Then he asked God, “Why not let Ishmael inherit what you have promised me?”","Amu na Abraham ɔ́su Katɔti ɔnini, “Si adubute Ismael kusɛ kusɛ na ulie ngba ni, nka ɔdia!”"
"But God answered: No! You and Sarah will have a son. His name will be Isaac, and I will make an everlasting promise to him and his descendants.","Mmɔ na Katɔti ɔ́su ɔnini, “Ɛɛn! Nsu ƒ'ulekudi Sara ɔdubɔwɔ ɔnanabi ute-ɔ. Na adubɔsia-nwu lɛnyi anii Isak. Ndubɔlɛ mina bunyimi ugyii ku anwu ɔmmɔ aani bunyimi bɔni makya ami ku-nwu ntɛ usela uwi ƒui ku nwuna bawɔ lɛnɔ ntɛ."
"However, I have heard what you asked me to do for Ishmael, and so I will also bless him with many descendants. He will be the father of twelve princes, and I will make his family a great nation.","Na Ismael anwu ni, línu lɛla lɛni na éye-mi. Sɔsɔ ni, ndubute-nwu kusɛ kusɛ na lɛya na ɔwɔ bebi pii na bemomo geen. Anwu ndubɔdi lɛlɔ badine leevu-inyɔ ɔti. Na ndubɔya na nwuna kadi bekyuli bakɛ ɔyikun geen."
"But your son Isaac will be born about this time next year, and the promise I am making to you and your family will be for him and his descendants forever.","Nsu mina bunyimi ni, ami ku Isak bawɔ ntɛ na ndubɔlɛ-mu ugyii. Na anwu ndi ubi ɔni na Sara ɔdubɔwɔ ute-ɔ na lɛkwa lɛni ndubo aani uwi ɔmɛni kalɛ.”"
God finished speaking to Abraham and then left.,"Na ka Katɔti ɔ́wɔlɔ Abraham bɔtɛmiku ni, ɔ́tɔlɔ úsie katɔ."
"On that same day Abraham obeyed God by circumcising Ishmael. Abraham was also circumcised, and so were all the other men and boys in his household, including his servants and slaves. He was","Na lɛni kani na bananabi bani ƒui nkya Abraham kaduli ku bani mɔɔbla-nwu kabla, anwu ku ama ƒui békulo ago."
"One hot summer afternoon while Abraham was sitting by the entrance to his tent near the sacred trees of Mamre, the Lord appeared to him.","Na uwi ɔdi kama ni, Unwoti údie lɛlɔ ɔ́tina Abraham na Mamre egyii enengudi kudɔ uwi ɔni na ulie nwuna kevo kenye ka kadi kábi ɔsu."
"Abraham looked up and saw three men standing nearby. He quickly ran to meet them, bowed with his face to the ground,","Mmɔ ni, Abraham ɔ́talaku anumi na ɔ́nu nkyuli ɛtɛ badi ka benye-nwu kɔmadɔ. Ka ɔ́nu-ma kani na ɔ́babla na ɔ́ta kesii kani na úlie mmɔ útásiaku-ma ulu na úboku lili kalɔ bana anumi."
"and said, “Please come to my home where I can serve you.","Amu na ɔ́su ɔnini, “Ati, si ánu-mi áti ka lɛ́manku ni, tebo tavi ami ƒula kabla ɔblane."
"I'll have some water brought, so you can wash your feet, then you can rest under a tree.",Ya na beboku ntu bɔdi na bina ƒui bɛƒɔ lɛgba na bɛnwuna na kugyii kɔmɛni kalɔ.
"Let me get you some food to give you strength before you leave. I would be honored to serve you.” “Thank you very much,” they answered. “We accept your offer.”","Na aya na lɛwia lɛla lɛdi lite-mii na bɛdi kalɛ na bɛsɔ bɛkɛ ɔlɔkplu na biteesie bina ulu ka ami ƒula kabla ɔblane na bíbeduo.” Amu na ama lɛnɔ banini, “Ƒaa, bla kalɛ na aayɔ́.”"
"Abraham went quickly to his tent and said to Sarah, “Hurry! Get a large sack of flour and make some bread.”","Ɔmmɔ ɔsu ni, Abraham úkeli úsie ulekudi Sara kudɔ na kevo kemmo na ɔ́su-nwu ɔnini, “Babla na ama ɔlaaƒɔ lɛɛƒɛɛ ɛtɛ na anwu na eƒi bodobodo ɔdi.”"
"After saying this, he rushed off to his herd of cattle and picked out one of the best calves, which his servant quickly prepared.","Ɔmmɔ kama ni, úkeli úsie nwuna bebuo akɔ na útáƒuna ɔmantɛ akɔ ɔkɔdi ɔdi úte nwuna kabla ɔblane ɔnii utádu-nwu na ɔbla-nwu kaduɛ uboku."
"He then served his guests some yogurt and milk together with the meat. While they were eating, he stood near them under the tree,","Amu na bábla adila adi béboku-ma ku bebuo anyi ntu ku lɛna lɛni bágyi mmɔ na béti béte-ma banii badi. Na uwi ɔni na belie baadi ni, Abraham ɔ́sɔ únye-ma kudɔ mmɔ na kugyii kalɔ."
"and they asked, “Where's your wife Sarah?” “She is right there in the tent,” Abraham answered.","Amu na béye-nwu banini, “Wɛ na ƒ'ulekudi Sara ɔkya?” Údie kenye ɔnini, “Ɔkya kevo kemmo ngye.”"
"Abraham and Sarah were very old, and Sarah was well past the age for having children.","Ɔƒɛni Abraham ku ulekudi Sara ƒui ni, bana akwa éesie lɛtɔtɔ geen ɔsu báabi. Na Sara lɛnɔ ɔ́ɔvi uwi ɔni na nka ɔkana kaƒɔ bɔda."
"So she laughed and said to herself, “Now that I am worn out and my husband is old, will I really know such happiness?”","Ɔmmɔ ɔsu ni, Sara ɔ́ma na ɔ́su lɛlɔ ɔnini, “Ɔni na ami ku mina ɔtɔlati bɔ́ɔbi mɛni ni, ɔƒɛni na bɔdubo ebiti amɛni bɔkɛ?”"
"The Lord asked Abraham, “Why did Sarah laugh? Does she doubt that she can have a child in her old age?","Amu na Unwoti úye Abraham ɔnini, “Bi ɔsu na Sara ɔ́ma na úye ɔnii, ‘Sɔsɔ na ndubɔsɔ lɛkana kaƒɔ bɔda ɔƒɛni?’"
"I am the Lord! There is nothing too difficult for me. I'll come back next year at the time I promised, and Sarah will already have a son.”",Bɛɛkali bɛnii lɛla lɛdi libo ɔkplu litulo Unwoti ka ɔkana bɔbla? Ndubɔsɔ linwini libo-mii kudɔ na uwi ɔni námanku lɛlɔ na lɛkwa lɛni ndubo. Na Sara ɔdubɔwɔ ɔnanabi.”
"Sarah was so frightened that she lied and said, “I didn't laugh.” “Yes, you did!” he answered. Abraham Prays for Sodom","Ka Sara ɔ́yia ɔsu ni, ɔ́su ɔnini, “Ńtama!” Nsu Unwoti ɔ́su-nwu ɔnini, “Sɔsɔ na ɔdi ka áma.” Abraham Úvele Na Sodom Lili"
"When the three men got ready to leave, they looked down toward Sodom, and Abraham walked part of the way with them.","Amu uwi ɔni na bekyuli bammɔ báta banii baatɔlɔ ni, bénwini bánu bésienku kada kakɛ kesii kani na Sodom ɔma uwi, na Abraham lɛnɔ ɔkɛ ɔsiaku-ma kalɛ na use-ma ulu."
"The Lord said to himself, “I should tell Abraham what I am going to do,","Mmɔ ni, Unwoti úye lɛlɔ ɔnini, “Ɔdia si líti lɛla lɛni na nnii mɔɔbla lɛ́bala Abraham?"
since his family will become a great and powerful nation that will be a blessing to all the other nations on earth.,Abraham ɔdubo bɔwɔ na nwuna kadi bekyuli baƒɔ lɛnyi na bakɛ ɔyikun. Na ɔkɛnku Abraham ɔmɛni lɛlɔ ɔsu na ndubute kayawi kadi ƒui bekyuli kusɛ kusɛ.
"I have chosen him to teach his family to obey me forever and to do what is right and fair. If they do, I will give Abraham many descendants, just as I promised.”",Ɔsika ami náƒuna-nwu kalɛ na ɔtina nwuna bebi kavikɔ na nwuna kadi bekyuli bani masia-nwu kama ƒui basia ulu ɔni na mɔɔyɔ́ lɛlɔ. Na bataabla ala ani ndia na akɛ ulu lɛlɔ. Na ɔkɛnku ɔmmɔ lɛlɔ na ndubuti lɛla lɛni na lɛ́su líse ka mete Abraham lite-nwu.”
"?” “Because of them, I won't destroy the city,” was the Lord's answer.","Ɔmmɔ kama ni, Unwoti ɔ́su Abraham ɔnini, “Muunú likyulikpi lɛni na bekyuli bani nkya Sodom ku Gomora baabla. Bana ekpidi ávi ntu."
"Now I am going down to see for myself if those people really are that bad. If they aren't, I would like to know.”","Anwuɔsu ndubɔyu lisie ntánu si sɔsɔ na baabla ala ani na muunú mmɔ. Na si uuuse lɛni ni, na lɛti.”"
The men turned and started toward Sodom. But the Lord stayed with Abraham.,"Amu na bekyuli bammɔ bátu bénwini bésie Sodom kakɛ, nsu Abraham anwu ɔ́sɔ únye mmɔ ɔɔnu Unwoti anumi."
"And Abraham asked him, “Lord, when you destroy the evil people, are you also going to destroy those who are good?","Mmɔ ni, Abraham ɔ́ni úde Unwoti na úye-nwu ɔnini, “Buvele, adubɔyila bekyuli babuni udu lɛnɔ ebunku bekyuli bekpidi bammɔ?"
Wouldn't you spare the city if there are only,"Si nkyuli liti badi bekyuli babuni na ɔma unengudi ɔmmɔ kemmo ni, adubɔyila ɔma ɔmmɔ udu?"
"You surely wouldn't let them be killed when you destroy the evil ones. You are the judge of all the earth, and you do what is right.”","Ńtaƒɔ ńtadi ka adubɔbla lɛni, na adu bekyuli babuni ku bekpidi ɔni mɔɔtina ka ábla bekyuli babuni ku bekpidi ulikplu likeke. Ɔmmɔ udu anwu ni, ngyi nwaa ka awɔ ɔni mɔɔtɛku kayawi ƒui litemi adubɔbla lɛla lɛni ndi ulu.”"
"Abraham answered, “I am nothing more than the dust of the earth. Please forgive me, Lord, for daring to speak to you like this.","Ka ɔ́su lɛni ni, Abraham ɔ́sɔ údie kenye ɔnini, “Unwoti, ngyi ka líse kayi geen ina ka lɛti ku ntɔ kani na ndi asa muuye-ɔ ala amɛni."
"Then Abraham said, “I don't have any right to ask you, Lord, but what would you do if you find only","Mmɔ ni, Abraham ɔ́sɔ ɔ́su ɔnini, “Ngyi ka líise kayi na ndaku-ɔ ala amɛni udu buvele. Na si banii nkyuli aavlanyɔ kani nkya mmɔ nɔɔ?” Unwoti ɔnini, “Na nkyuli aavlanyɔ ɔsu ni, lɛɛɛdubo ɔma ɔmmɔ bɔkyula.”"
"Finally, Abraham said, “Please don't get angry, Lord, if I speak just once more. Suppose you find only","Abraham ɔ́sɔ úvele ɔmmɔ kama ɔnini, “Unwoti, muuvele-ɔ nnii teti kɔnyi takya-mi, ya na lɛsɔ livele lɛla linwi. Si banii nkyuli leevu kani nkya mmɔ nɔɔ?” Unwoti ɔnini, “Na nkyuli leevu ɔsu ni, lɛɛɛdubo mmɔ bɔkyula.”"
"After speaking with Abraham, the Lord left, and Abraham went back home.","Uwi ɔni na Unwoti ɔ́su Abraham ɔmɛni ɔ́wɔlɔ ni, ɔ́tɔlɔ. Na Abraham únwini úsie kaduli."
"That evening, while Lot was sitting near the city gate, the two angels arrived in Sodom. When Lot saw them, he got up, bowed down low,","Na ɔmmɔ kama ni, Unwoti batu inyɔ bammɔ bébeduo Sodom useyi uwi. Na Lot ulie ɔma ɔmmɔ kabanye na ɔban ɔmmɔ kayakun. Ka ɔ́nu-ma ni, ɔ́ta útásiaku-ma na úboku lili kalɔ."
"and said, “Gentlemen, I am your servant. Please come to my home. You can wash your feet, spend the night, and be on your way in the morning.” They told him, “No, we'll spend the night in the city square.”","Mmɔ na ɔ́su ɔnini, “Ati bene, buvele binwini bibo-mi kaduli mɛni na bibaƒɔ bina lɛgba na bɛtɛ-mi kudɔ. Na si kadi kégye ni, na bɛsɔ bɛyu ulu biteesie ƒaa.” Amu na bédie kenye banini, “Oowo, kalɔ ntɛ na kadi kasakɔ, na bɔdubo bunye usien umodi.”"
"But Lot kept insisting, until they finally agreed and went home with him. He quickly baked some bread, cooked a meal, and they ate.",Nsu Lot únye-ma lɛlɔ kpakplaa útédu ka ɔ́ya na bánwa adila béte-ma. Na úƒi bodobodo ɔni kemmo na bɔnyii buuubo béte-ma na bádi.
"Before Lot and his guests could go to bed, every man in Sodom, young and old, came and stood outside his house","Ɔƒɛni asa na badubusie batátɛ ni, Sodom ɔma ɔmmɔ banana, banamu ku benengu ƒui, báasi ɔma ɔmmɔ ekpo ekpo ƒui bábaka bámana kaduli kammɔ."
"and started shouting, “Where are your visitors? Send them out, so we can have sex with them!”","Amu na bákpali Lot beye-nwu banini, “Ntele bekyuli bani néduo-ɔ. Kpanku-ma boku na abu ku-ma bɔtɛ aani ɔnana ku uleku.”"
Lot went outside and shut the door behind him.,"Mmɔ ni, Lot ɔ́vi ɔlɛ útásiaku-ma na keyi, na ɔ́kalɛ ɔ́da-ma."
"Then he said, “Friends, please don't do such a terrible thing!","Na ɔ́su-ma ɔnini, “Bakpana, bitabla kalala kamɛni udu."
"I have two daughters who have never had sex. I'll bring them out, and you can do what you want with them. But don't harm these men. They are guests in my home.”","Bɛnu, mbo belekubi inyɔ bani nétesie tɔ ɔnana ɔdi kudɔ kudii. Bɛya na lɛkpanku-ma liboku-mii na bɛblaku-ma lɛla biala na bɛɛyɔ́. Na bekyuli bamɛni ama ni, bitabla-ma lɛla lɛdi. Ɔsika ami na bébeduo na ɔlɛka lɛgyumana-ma.”"
"“Don't get in our way,” the crowd answered. “You're a foreigner. What right do you have to order us around? We'll do worse things to you than we're going to do to them.” The crowd kept arguing with Lot. Finally, they rushed toward the door to break it down.","Amu na Sodom banana bammɔ básu-nwu banini, “Gyu lɛgba bula anumi.” Na básu lɛnɔ banini, “Ɔƒɔ na Lot ɔmɛni ɔdi na úbeduo-bu, na ɔƒɛni amu úti lɛlɔ ɔ́bla bula litemi ɔtɛne. Bɔdubo awɔ ɔlati ɔmmɔ lɛla lɛdi bɔbla butulo bekyuli bani néduo-ɔ si átanu kaduɛ!” Na bénye-nwu lɛlɔ geen ɔni na baayɔ́ babwɛ kayakun kammɔ beduo ɔtɔ muedi."
But the two angels in the house reached out and pulled Lot safely inside.,"Mmɔ ni, Lot baƒɔ bammɔ báni Lot béduoku ɔtɔ na bákalɛ."
"Then they struck blind everyone in the crowd, and none of them could even find the door.",Na báya na ogya ɔdi ɔ́bwɛ bekyuli bani ƒui nnye keyi mmɔ anumi na básɔ bátanu kayakun na beduo ɔtɔ ɔmmɔ kemmo.
"Lot went to the men who were engaged to his daughters and said, “Hurry up and get out of here! The Lord is going to destroy this city.” But they thought he was joking, and they laughed at him.","Ka básu-nwu lɛni ni, Lot ɔ́ta ɔ́lɛ na útásu nwuna bebi bagya bani néebo bébevele-nwu ka beti nwuna bebi. Na ɔ́su-ma ɔnini, “Ɔbabla-mii na bɛvi bɛlɛ ɔma ɔmɛni kemmo pla. Ɔsika Katɔti ɔdubo ɔma ɔmɛni bɔkyula.” Nsu nwuna bebi bagya bamɛni béti lɛla lɛmɛni bákya bɔƒia."
"Early the next morning the two angels tried to make Lot hurry and leave. They said, “Take your wife and your two daughters and get away from here as fast as you can! If you don't, every one of you will be killed when the Lord destroys the city.”","Amu ka kadi kadubo kegyekɔ ni, batu inyɔ bammɔ básu Lot kpakplaa banini, “Babla na akpanku ƒ'ulekudi ku ƒula bebi belekubi inyɔ bani nkya-a kudɔ mɛni alɛku ɔma ɔmmɔ kemmo. Si ɔɔɔdi lɛni amii lɛnɔ bɛdubo bɔkywi si Katɔti ɔɔkyula ɔma ɔmmɔ.”"
"At first, Lot just stood there. But the Lord wanted to save him. So the angels took Lot, his wife, and his two daughters by the hand and led them out of the city.","Ka Lot unye ɔɔní litemi lɛmɛni teenene ni, batu bammɔ báda-nwu kɔnu ku ulekudi lɛnɔ enu ku nwuna bebi belekubi inyɔ bammɔ, ɔsika Katɔti ɔɔyɔ́ ka udie-ma na bákpanku-ma bálɛku ɔma unengudi ɔmmɔ kemmo."
"When they were outside, one of the angels said, “Run for your lives! Don't even look back. And don't stop in the valley. Run to the hills, where you'll be safe.”","Ka bálɛ ɔma ɔmmɔ kemmo kani na batu bammɔ kemmo unwi ɔ́su-ma ɔnini, “Ɔdi biala ukeli momoomo na udie lɛlɔ na ɔgbankpi ɔni ndubo bɔlɛ kemmo. Na ɔdi utenwini utanu kama. Na ɔdi lɛnɔ utasu ɔnii uudí unye na kalɔ ntɛ mmɔ kesii kadi. Bikeli siin biteesie abi lɛlɔ. Si ɔɔɔdi lɛni bɛdubo bɔkywi!”"
"Lot answered, “You have done us a great favor, sir. You have saved our lives, but please don't make us go to the hills. That's too far away. The city will be destroyed before we can get there, and we will be killed when it happens.","Ami aani bina kabla ɔblane kalɛ ni, mina ala áƒɔ-mi anu. Na bɛ́nu-mi kɔnyana geen. Na bidie-mi ngba na ɔgbankpi kemmo. Nsu naaakana bukeli busie abi lɛlɔ. Amu ɔgbankpi ɔmɛni ɔdububo ubaka-mi ɔkya na likpi."
"There's a town near here. It's only a small place, but my family and I will be safe, if you let us go there.”","Bɛɛnu ɔma ɔni baalɔ Soar na nwuna kalɔ ndi ubliidi ka nde mɛni. Buvele, bitakyula-nwu. Bɛya na likeli lisie mmɔ. Munuu ulatɛ?”"
Hurry! Run! I can't do anything until you are safely there.” The town was later called Zoar because Lot had said it was small. Sodom and Gomorrah Are Destroyed,"Mmomu bikeli bisie mmɔ pla, ɔsika naaakana lɛla lɛdi bɔbla wetédu uwi ɔni na bíkeli bísie mmɔ.” Ɔmmɔ ɔsu na baalɔ ɔma ɔmmɔ banii Soar."
"The sun was coming up as Lot reached the town of Zoar,","Ka Lot údu Soar ni, ɔƒɛ ɔmmɔ ɔ́ɔkuku geen na mmɔ."
"He destroyed those cities and everyone who lived in them, as well as their land and the trees and grass that grew there.",Ulu ɔmɛni lɛlɔ na Katɔti ɔ́sia na ɔ́kyula lɛma lɛmmɔ ku bekyuli bani ƒui nli mmɔ ku bana kalɔ ku aku ku edula ƒui.
"On the way, Lot's wife looked back and was turned into a block of salt.","Uwi ɔni na ala amɛni aalɛ́ ni, Lot ulekudi únwini ɔ́nu kama. Amu na únwini mma lɛbanta bonwu linye ulu ntɛ."
That same morning Abraham got up and went to the place where he had stood and spoken with the Lord.,"Limeyi lɛni nsia ala amɛni bɔlɛ kama ɔtanta tutuutu ni, Abraham ɔ́ta úténye likpo lɛni na únye Katɔti anumi úvele-nwu na ɔma ɔmɛni lili."
He looked down toward Sodom and Gomorrah and saw smoke rising from all over the land—it was like a flaming furnace.,Únye mmɔ na ɔɔnu kalɛ na uyɔ ɔɔkɔ́ taasi Sodom ku Gomora ku kalɔ kani nwi mmɔ ƒui lɛlɔ aani kalɛ na uyɔ ɔɔkɔ́ taalɛ ɔgya livongu bonwu na lɛyu bonwu lɛdi kemmo.
"When God destroyed the cities of the valley where Lot lived, he remembered his promise to Abraham and saved Lot from the terrible destruction. Moab and Ammon","Anwuɔsu uwi ɔni na Katɔti ɔɔkyula lɛma linengudi lɛmɛni ni, únyimo Abraham lɛla lɛni na úvele-nwu. Anwuɔsu údie Lot na ɔgbankpi ɔni na Katɔti ɔ́ya na úbakyula ɔma ɔni kemmo na Lot ulie mmɔ kemmo. Lot Ku Nwuna Bebi Belekubi"
Lot was afraid to stay on in Zoar. So he took his two daughters and moved to a cave in the hill country.,"Na ala amɛni bɔlɛ kama ni, Lot ku nwuna bebi belekubi bátɔlɔ Soar mmɔ bésie bétélie abi lɛlɔ. Ɔsika ɔɔɔgyi kalɛ na welie Soar mmɔ. Na anwu ku nwuna bebi belekubi bammɔ bákya atabi ubu kemmo."
"One day his older daughter said to her sister, “Our father is old, and there are no men anywhere for us to marry.","Limeyi lɛdi ni, ulekubi unengudi ɔ́su ɔnwani ɔnamudi ɔnini, “Bula ɔti ɔ́ɔbi lɛlɔ na ɔnana ɔdi uuubo mɛni na bulieku-nwu na bula ɔdi kenye."
Let's get our father drunk! Then we can sleep with him and have children.”,"Ɔmɛni ɔsu ni, ya na bute bula ɔti ntɛ na ɔni ukpi na lisie ntátɛ-nwu kudɔ kalɛ na bula ɔti kaba kalayii.”"
"That night they got their father drunk, and the older daughter got in bed with him, but he was too drunk even to know she was there.","Anwuɔsu usien ɔmmɔ ni, báya na ɔti ɔ́ni ntɛ úkpi na ulekubi unengudi útátɛ ɔti kudɔ. Ɔti útati uwi ɔni na ubidi ulekubi úbatɛ-nwu kudɔ ku uwi ɔni na ɔ́ta ɔ́tɔlɔ."
"The next day the older daughter said to her sister, “I slept with my father last night. We'll get him drunk again tonight, so you can sleep with him, and we can each have a child.”","Limeyi lɛni nsia ni, ulekubi unengudi ɔ́su ɔnwani ɔnamudi ɔnini, “Usien ɔni návi ni, ńtátɛ bula ɔti kudɔ. Anwuɔsu ya na bɔsɔ bute-nwu ntɛ na ɔ́ni ukpi ɔmwi lɛnɔ na awɔ lɛnɔ esie na atátɛ-nwu kudɔ ɔmwi usien kalɛ na bula ɔti kaba kalayii.”"
"That night they got their father drunk, and this time the younger sister slept with him. But once again he was too drunk even to know she was there.","Ɔmmɔ ɔsu béte bana ɔti ntɛ na ɔ́ni-mu úkpi usien ɔmmɔ lɛnɔ. Na ulekubi ɔnamudi lɛnɔ úsie útátɛ bana ɔti kudɔ. Na ɔƒɛni lɛnɔ ni, bana ɔti útati uwi ɔni na ulekubi ɔmmɔ úbatɛ-nwu kudɔ iye ɔ́ta ɔ́tɔlɔ."
That's how Lot's two daughters had children.,"Ɔmmɔ kama ni, Lot bebi belekubi inyɔ bammɔ ƒui bábada kaƒɔ béte bana ɔti."
"The older daughter named her son Moab, and he is the ancestor of the Moabites.","Na ulekubi unengudi úbawɔ ɔnanabi na ɔ́sia-nwu lɛnyi ɔnii Moab, na anwu ndi Moab kadi bekyuli ƒui ɔti."
"The younger daughter named her son Benammi, and he is the ancestor of the Ammonites.",Na ulekubi ɔnamudi lɛnɔ úbawɔ ɔnanabi na ɔ́sia-nwu lɛnyi ɔnii Ben-Ami na anwu ndi Amon kadi bekyuli bani na bakya ɔmwi ƒui ɔti.
he told everyone that his wife Sarah was his sister. So King Abimelech of Gerar had Sarah brought to him.,"Mmɔ ka Abraham údie ulekudi Sara ɔ́tina bekyuli bammɔ ni, ɔ́su-ma ɔnini, “Mina ɔnwani ulekubi na ɔdi.” Ɔmmɔ ɔsu Abimelek ɔni ndi Gerar ɔma ɔga ɔ́tala na bátákpanku Sara béboku-nwu."
"But God came to Abimelech in a dream and said, “You have taken a married woman into your home, and for this you will die!”","Nsu Katɔti údie lɛlɔ ɔtina-nwu na kɔna kemmo limeyi lɛdi usien na ɔ́su-nwu ɔnini, “Uleku ɔni na áƒɔ eenwíni awɔ ɔdi mɛni ɔsu ni, si ékpi muedi ɔdia-a utulo. Ɔsika uleku ɔni nli kɔgya na ɔdi.”"
"Abimelech said to the Lord, “Don't kill me! I haven't slept with Sarah. Didn't they say they were brother and sister? I am completely innocent.”","Ɔɔɔdi Abraham ɔlati násu-mi ɔnini, ‘Mina ɔnwani ulekubi na ɔdi’? Lɛla lɛni na lɛ́bla ni, mina kayi kaladu-mi kɔtɔ. Na aanu-mi enu na katɔ.”"
Then God continued: I know you are innocent. That's why I kept you from sleeping with Sarah and doing anything wrong.,"Amu na Katɔti ɔ́su-nwu na kɔna kemmo ɔnini, “Sɔsɔ na ɔdi, ngyi ka lɛla lɛni na ábla ni, ƒula kayi kaladu-ɔ kɔtɔ. Ɔmmɔ ɔsu na ńtaya na ablaku-nwu likpidi lɛdi iye etuku-nwu na aƒiɔ-mi."
"Her husband is a prophet. Let her go back to him, and his prayers will save you from death. But if you don't return her, you and all your people will die.","Anwuɔsu ni, ya na uleku ɔmmɔ ɔsɔ unwini usie ɔgyani kudɔ, ɔsika Katɔti Kenye Udiene na ɔdi. Na ɔdubɔkpali katɔ na ƒula lili na elie ngba. Nsu si átaya na ulekudi ɔmmɔ ɔsɔ unwini ni, na ati ka awɔ ku ƒula badi ƒui bɛdubo bukpi.”"
"Early the next morning Abimelech sent for his officials, and when he told them what had happened, they were frightened.","Limeyi lɛni nsia ɔtanta tutuutu ni, Abimelek ɔ́lɔ nwuna benengu ƒui ɔ́sala. Na ka údie kenye na ɔ́su-ma ala ani ƒui nálɛ ni, báyia geen."
Abimelech then called in Abraham and said: Look what you've done to us! What have I ever done to you? Why did you make me and my nation guilty of such a terrible sin?,"Amu na Abimelek ɔ́lɔ Abraham úboku na ɔ́su-nwu ɔnini, “Bi ndi lɛla lɛni na ábla-bu mɛni? Munuu lɛla lɛdi na lɛ́bla lɛ́ƒiɔ-ɔ ɔsu na áyɔ ka likpidi bonwu lɛmɛni udu libo ami ku mina kadi bekyuli lɛlɔ? Ábla-mi lɛla lɛni na balabla ukyuli.”"
What were you thinking when you did this?,"Na Abimelek úye Abraham ɔnini, “Bi ndi-ɔ kasusu kani ɔsu na ábla lɛla lɛmɛni udu?”"
"Abraham answered: I did it because I didn't think any of you respected God, and I was sure that someone would kill me to get my wife.","Mmɔ na Abraham údie kenye ɔnini, “Na mina bɔnu kemmo ni, lɛ́su nnii, ‘Kadi kamɛni bekyuli balayia Katɔti, na ɔƒɛni kalɛ badubo-mi bɔdu na mina uleku ɔsu.’"
"Besides, she is my half sister. We have the same father, but different mothers.","Na ɔmmɔ kama lɛnɔ ni, mina ɔnwani na ɔdi sɔsɔ na kalɛ na báwɔ-bu kenye. Ɔsika mina ɔti ubi ulekubi na ɔdi, ina ka ɔɔɔdi mina uni náwɔ-nwu."
