verse_number,english_verse,translation_verse
34,"The people said, “Sir, give us this bread and don't ever stop!”","Ti ba lebehe en yeti, “Naa, yi bɔ'ɔra tɔ boroboro kana wa saŋa woo.”"
35,Jesus replied: I am the bread that gives life! No one who comes to me will ever be hungry. No one who has faith in me will ever be thirsty.,"Ti Yezu yele ba yeti, “Mam n de vom boroboro la. Se'em woo n wa'am mam zi'an na, kan malum nyɛ kom. Se'em woo n nam mam, ko'yuuro kan malum tara en."
36,I have told you already that you have seen me and still do not have faith in me.,"Gee mam pun yele ya yeti, Ya nyɛ mam mɛ, gee la bala za'a ya ka nam bo' mam."
37,"Everything and everyone that the Father has given me will come to me, and I won't turn any of them away.","Sɛla woo ti Sɔ la dikɛ bo' mam, wan wa'am mam zi'an na, ti se'em woo me n wa'an mam zi'an na, mam kan makɛ dige en bahɛ."
38,"I didn't come from heaven to do what I want! I came to do what the Father wants me to do. He sent me,","Se'ere n en sɔi la, mam ze'ele saazuo sige na dagi la n tuna n mɛŋa sumboolum, gee se'em daana n tum mam na la sumboolum."
39,"and he wants to make certain that none of the ones he has given me will be lost. Instead, he wants me to raise them to life on the last day.","Ti dina wa n de se'em daana n tum mam na la sumboolum yelemɛŋerɛ. Ti n da bɔregɛ se'em, sɛba woo ti a dikɛ bo' mam la puan bahɛ, gee n ihige ba ba'ahegɔ daarɛ."
40,My Father wants everyone who sees the Son to have faith in him and to have eternal life. Then I will raise them to life on the last day.,"Dina wa n de mam Sɔ la suboolum yelemɛŋerɛ, ti sɛba woo n nyɛ Dayua la gee nam bo' ka la, wan tara vomkanba'ahɛ, ti n ta vo'e ba ba'ahegɔ daarɛ la.”"
41,The people started grumbling because Jesus had said he was the bread that had come down from heaven.,"Ti Yuuduma la pɔhɛ nyɔna en la en yeti, “Mam n de boroboro n ze'ele saazuo sige na la.”"
42,"They were asking each other, “Isn't he Jesus, the son of Joseph? Don't we know his father and mother? How can he say that he has come down from heaven?”","Ba nyɔni yeti, “Dagi ena n de Yezu la,Yosefe dayua la, se'em sɔ la a ma ti tu mina wa? Ti la iŋɛ la wani ti a ŋmɛregɛ yɛta ti, ‘Mam ze'ele la saazuo sige na’?”"
43,Jesus told them: Stop grumbling!,"Ti Yezu lerege ba yeti, “Da gugeleni ya la taaba."
46,The only one who has seen the Father is the one who has come from him. No one else has ever seen the Father.,"Dagi ti se'em n tabelɛ nyɛ Sɔ la, han dagena se'em n ze'ele Yinɛ zi'an na la. Eŋa daana n nyɛ sɔ la."
47,I tell you for certain that everyone who has faith in me has eternal life.,"N yeti ya la yelemɛŋerɛ yelemɛŋerɛ wa, ti se'em woo n nam tari la vomkanba'ahɛ."
48,I am the bread that gives life!,Mam n de vom boroboro la.
49,"Your ancestors ate manna in the desert, and later they died.","Ya yaabeduma yuum di maana dia la mɛ muɔ la puan ha, gee ba za'a ki ya."
50,"But the bread from heaven has come down, so that no one who eats it will ever die.","Boroboro en ze'ele saazuo sige na n ŋwana, ti se'em woo n obe de, kan ki."
51,I am that bread from heaven! Everyone who eats it will live forever. My flesh is the life-giving bread I give to the people of this world.,"Mam n de vom boroboro la, ze'ele saazuo sige na la. Se'em woo en obe boroboro dina wa wan vɔna wuuha. Boroboro se'ere ti mam yeti n dikɛ bo' timpaberɛ wa ti ba tara vom la dela mam inganɛ wa.”"
53,Jesus answered: I tell you for certain that you won't live unless you eat the flesh and drink the blood of the Son of Man.,"Ti Yezu yele ba yeti, “Yelemɛŋerɛ yelemɛŋerɛ ti n yɛta wa, ti han dagena ya obe la mam asaala dayua wa inganɛ, gee nyu mam ziim, ya kan tara vom ya puan.”"
54,"But if you do eat my flesh and drink my blood, you will have eternal life, and I will raise you to life on the last day.","Se'em en obe mam inganɛ, gee nyu mam ziim la n wan tari vomkanba'ahɛ, ti n ihige en ba'ahegɔ daarɛ."
55,"My flesh is the true food, and my blood is the true drink.","Mam inganɛ wa dela dia yelemɛŋerɛ, ti mam ziim wa dɛna sɛla en nyuuri yelemɛŋerɛ."
56,"If you eat my flesh and drink my blood, you are one with me, and I am one with you.","Se'em en obe mam iŋa wa, gee nyu mam ziim la boi la mam puan, ti mam me bɔna la en."
57,"The living Father sent me, and I have life because of him. Now everyone who eats my flesh will live because of me.","Wuu Sɔ la n de vom daana tum mam na ti mam vɔna Sɔ la zuo la, bala mɛa ti se'em woo n obe mam wan vɔna mam zuo."
58,"The bread that comes down from heaven isn't like what your ancestors ate. They died, but whoever eats this bread will live forever.","Boroboro dina n ze'ele saazuo sige na, de ka ani wuu ya yaabeduma n yuum di boroboro gee kelum ki la. Gee fum se'em en boroboro dina wan vɔna wuuha.”"
59,Jesus was teaching in a synagogue in Capernaum when he said these things. The Words of Eternal Life,A tɔgɛ yetɔgebuna wa la en daa boi Kapɛnum tiŋa Zamehegɔ yire la puan pa'ala la. Vom kamba'ahɛ Yelehum
60,"Many of Jesus' disciples heard him and said, “This is too hard for anyone to understand.”","Yezu zahereba la kekeko n wum ti Yezu tɔgɛ yele ana la, ti ba yɛta taaba yeti, “Pa'alegɔ kuna ba' kpe'em mɛ. Ani n wan to'e ku?”"
61,"Jesus knew that his disciples were grumbling. So he asked, “Does this bother you?","Gee Yezu en daa pun mina a mɛŋa puan ti a zahereba la gugeleni mɛ la, ti a yele ba yeti, “Yetɔgebuna daam yamam me mɛ?"
62,What if you should see the Son of Man go up to heaven where he came from?,Gee ya nyaa han ta nyɛ ti asaala dayua wa lebe zɔna zi'an ti a daa pun bɔna la ya wan yeti bu?
63,The Spirit is the one who gives life! Human strength can do nothing. The words that I have spoken to you are from that life-giving Spirit.,"La dela Fa'a Sia la n bo'ori vom, gee inganɛ la ka bo'ori sɛla sɛla. Yelehum wa ti mam tɔgɛ bo' ya wa dela Sia, gee dɛna vom."
64,"But some of you refuse to have faith in me.” Jesus said this, because from the beginning he knew who would have faith in him. He also knew which one would betray him.","Gee sɛba boi ya puan ka nam bɔ.” Se'ere n sɔi la, pɔhega na la, Yezu pun mina ba puan sɛba n wan nam bo' en, la se'em n de en wan ta koohe en mɛ."
65,"Then Jesus said, “You cannot come to me, unless the Father makes you want to come. That is why I have told these things to all of you.”","Bala ti a yele ba yeti, “Ŋwana zuo ti mam yele ya yeti, se'em kan ta'am wa'am mam zi'an na, han dagena mam Sɔ n bo' sore.”"
66,"Because of what Jesus said, many of his disciples turned their backs on him and stopped following him.","Yetɔge buna wa zuo, Yezu zahereba kekeko lebe la pooren ka le dɔla en."
67,Jesus then asked his twelve disciples if they also were going to leave him.,"Ti Yezu soke a zahereba pia la bayi' la yeti, “Yamam me boti ya kiŋɛ mɛ bii?”"
68,"Simon Peter answered, “Lord, there is no one else that we can go to! Your words give eternal life.","Ti Simɔn Pita lerege en yeti, “Daana, to yeti tu kiŋɛ ta paaɛ la ani? Fum n tari vomkanba'ahɛ yelehum la."
69,"We have faith in you, and we are sure that you are God's Holy One.”","Tumam nam mɛ, gee mina ti fum en de FA'A Daana ze'ele Yinɛ.”"
70,"Jesus told his disciples, “I chose all twelve of you, but one of you is a demon!”","Ti Yezu lerege ba yeti, “Dagi mam mɛŋa n looe yamam pia la bayi wa? Gee la bala za'a, ya ayima dela bumbɛ'a.”"
71,"Jesus was talking about Judas, the son of Simon Iscariot. He would later betray Jesus, even though he was one of the twelve disciples.","Yezu tɔgeri la Simɔn Isikariyɔte dayua Yudasi yele n bala. Eŋa n pun dɛna pia la bayi' la puan la, gee a wan koohe Yezu."
1,Jesus decided to leave Judea and to start going through Galilee because the leaders of the people wanted to kill him.,"Dina pooren, ti Yezu nyaa ɛɛra Galilii tiŋa puan. A ka boti a ɛɛra Yudiya tiŋa puan, se'ere n sɔi la Yuuduma la mu'ɛ la nini ɛɛra yɔ'ɔ ti ba ku en."
2,"It was almost time for the Festival of Shelters,",Gee Yuuduma sugerɔ ti'an de'eŋo la wa pɔra mɛ.
3,"and Jesus' brothers said to him, “Why don't you go to Judea? Then your disciples can see what you are doing.","Ti Yezu suurɔ la yele en yeti, “Bahɛ ka'lam gee kiŋɛ Yudiya, ti fum zahereba wa me ta nyɛ tuunsɛ'a ti fum tuna wa."
4,"No one does anything in secret, if they want others to know about them. So let the world know what you are doing!”","Se'ere n sɔi la, se'em ka boi bɔta ti a yu'urɛ yehe yiŋa gee sugera a tuuma. Fum han ita yele an, dikɛ fum mɛŋa pa'alɛ timpaberɛ wa.”"
6,"Jesus answered, “My time hasn't yet come, but your time is always here.","Ti Yezu yele ba yeti, “Mam saŋa paaɛ paaɛ la nan ka paaɛ na, gee yamam saŋa kɔ'ɔm bɔna mɛ saŋa woo."
7,"The people of this world cannot hate you. They hate me, because I tell them that they do evil things.","Tiŋa wa zuo ka yaaɛ yamam, gee ba yaaɛ mam mɛ, se'ere n sɔi la mam kɔ'ɔm dɛna la aze'nyɛ daana ti ba tuuma dela be'em."
8,"Go on to the festival. My time hasn't yet come, and I am not going.”","Yamam mɛhi kiŋɛ de'eŋo la, gee mam, ka ye' bini, se'ere n sɔi la, mam saŋa paaɛ paaɛ la nan ka paaɛ za'a na.”"
9,Jesus said this and stayed on in Galilee. Jesus at the Festival of Shelters,"En tɔgɛ ŋwana bo' ba ba'ahɛ la, a yee la Galilii tiŋa dabeha fiiwa. Yezu kiŋɛ sugerɔ ti'an de'eŋo la puan."
11,"During the festival the leaders of the people looked for Jesus and asked, “Where is he?”","Yuuduma la ɛɛra en mɛ de'eŋo la puan, sɔkera taaba yeti, “A boi la bɛ?”"
12,"The crowds even got into an argument about him. Some were saying, “Jesus is a good man,” while others were saying, “He is lying to everyone.”","Ti gugeleŋɔ bɔna nɛrekuuŋɔ la puan Yezu yele. Ti sɛba yɛta ti, “A dela nɛresuŋɔ,” ti sɛba me yɛta ti, “Aayi, a pã'ahɛ la nɛrekuuŋɔ la.”"
13,"But the people were afraid of their leaders, and none of them talked in public about him.","Gee la bala za'a se'em ka boi tɔgera vɔɔla, ban zoti Yuuduma la zuo."
14,"When the festival was about half over, Jesus went into the temple and started teaching.","De'eŋo la tiŋampuuŋan, ti Yezu yehe kiŋɛ kɛ̃ pu'uhegɔ yire la puan, ta pɔhɛ pa'ala."
15,"The leaders were surprised and said, “How does this man know so much? He has never been taught!”","Ti la iŋɛ Yuuduma la pakerɛ, ti ba yɛta yeti, “Buraa wa nyɛ mi'ilum buna la bɛ, gee ti ba ka makɛ zamehɛ en?”"
16,Jesus replied: I am not teaching something I thought up. What I teach comes from the one who sent me.,"Ti Yezu lerege ba yeti, “Mam pa'alegɔ wa dagi mam mɛŋa pa'alegɔ, gee se'em n tum mam na la."
17,"If you really want to obey God, you will know if what I teach comes from God or from me.","Se'em woo n maahum ti a tum Yinɛ sumboolum, wan baŋɛ nyaa pa'alegɔ kuna wa ze'ele la Yinɛ zi'an na bii, mam tɔgeri la n mɛŋa puti'irɛ."
18,"If I wanted to bring honor to myself, I would speak for myself. But I want to honor the one who sent me. This is why I tell the truth and not a lie.","Sɛba n tɔgeri ba mɛhi puti'ira puan la eere la ba mɛhi na'ahegɔ, gee se'em n eere se'em daana n tum en na la na'ahegɔ, dela yelemɛŋerɛ daana, ti sɛla en de ŋmɛlema ka bɔna a puan."
19,Didn't Moses give you the Law? Yet none of you obey it! So why do you want to kill me?,"“Dagi Moose n bo' ya pa'alegɔ la? Gee la bala za'a, ya se'em ka dole pa'alegɔ la. Beni zuo ti ya ɛɛra ya ku mam?”"
20,"The crowd replied, “You're crazy! What makes you think someone wants to kill you?”","Ti nɛrekuuŋɔ la lebehe en yeti, “Fum tari la kulekpa'arega! Ani n eere ti a ku hɔ?”"
21,"Jesus answered: I worked one miracle, and it amazed you.","Ti Yezu le lerege ba yeti, “Mam tum la daalehum buyina ma'a, ti la iŋɛ ya za'a pakerɛ."
22,"Moses commanded you to circumcise your sons. But it wasn't really Moses who gave you this command. It was your ancestors, and even on the Sabbath you circumcise your sons","Moose bo' ya la buraanɛ ŋmaa ze'elego. , ti la dagena kihere ti ya ŋmata ya buraahi vo'ohego dabeherɛ la."
23,in order to obey the Law of Moses. Why are you angry with me for making someone completely well on the Sabbath?,"Ba han ŋma buraa vo'ohego dabeherɛ ti la da galum Moose pa'alegɔ la, wani ti yamam iŋɛ suure la mam ti n tibɛ nɛra iŋa za'a vo'ohego daarɛ la?"
24,Don't judge by appearances. Judge by what is right.,"Da yeen gakeri ya sɛla ti ya nyɛ, gee gakeri ya la tuntɔɔnɛ.” Ena wan dɛna Kiresta la?"
25,"Some of the people from Jerusalem were saying, “Isn't this the man they want to kill?","Ti Yerusalɛm nɛreba basɛba yɛta yeti, “Dagi buraa kana wa n bala ti ba ɛɛra ti ba ku ka la?"
26,"Yet here he is, speaking for everyone to hear. And no one is arguing with him. Do you suppose the authorities know he is the Messiah?",Gee ti a zɛ'a ka'lam tɔgera fai ti se'em ka lakera nuurɛ? La dela nɛheduma wa za'a sirum baŋɛ mɛ ti eŋa n de Kiresta la?
27,"But how could that be? No one knows where the Messiah will come from, but we know where this man comes from.”","Gee la bala za'a, tu me yi mi' buraa kana wa en yehe zi'an me na. Gee Kiresta la han ta wa'am na, se'em kan mina en ze'ele zi'an na.”"
28,"As Jesus was teaching in the temple, he shouted, “Do you really think you know me and where I came from? I didn't come on my own! The one who sent me is truthful, and you don't know him.","Ti Yezu kaahɛ bahɛ na en boi bini pa'ala pu'uhegɔ yire la puan la yeti, “Yamam mi' mam, la mam yehe zi'an na? Mam ka wa'an la n mɛŋa na. Gee se'em n tum mam na la dela yelemɛŋerɛ daana, ya me ka mi' en."
29,"But I know the one who sent me, because I came from him.”","Mam en mi' en, se'ere n sɔi la, mam ze'ele la a zi'an na. Eŋa n tum mam na.”"
30,"Some of the people wanted to arrest Jesus right then. But no one even laid a hand on him, because his time had not yet come.","Ti ba ɛɛra ti ba nyɔkɛ en, gee se'em ka dikɛ nu'o kalum en, se'ere n sɔi la a saŋa la ka paaɛ."
31,"A lot of people in the crowd put their faith in him and said, “When the Messiah comes, he surely won't perform more miracles than this man has done!” Officers Sent To Arrest Jesus","Gee la bala za'a, nɛreba zo'e zo'e nɛrekuuŋɔ la puan nam en mɛ, gee yɛta yeti, “Kiresta la han pun wan wa'am na, a wan tum la daalehum boni le gaŋɛ buraa kana wa n tum se'em wa?” Ba tum la kpɛ'ɛnduma ti ba nyɔkɛ Yezu."
32,"When the Pharisees heard the crowd arguing about Jesus, they got together with the chief priests and sent some temple police to arrest him.","Ti Farasii duma la wum ti nɛreba la gugeleni yele ana wa bɔ'ɔra Yezu la, ti malema kiinduma la, la Farasii duma la tum pu'uhegɔ yire gureba basɛba, ti ba kiŋɛ ta nyɔkɛ Yezu."
33,"But Jesus told them, “I will be with you a little while longer, and then I will return to the one who sent me.","Ti Yezu nyaa yeti, “Mam wan bɔna la ya mɛ dabeha fiiwa, gee lebe se'em n tum mam na la zi'an."
34,"You will look for me, but you won't find me. You cannot go where I am going.”","Ya wan ta ɛɛra mam, gee ya kan nyɛ mam. Mam me n ta bɔna zi'an la, ya kan ta'am wa'am na.”"
35,"The people asked each other, “Where can he go to keep us from finding him? Is he going to some foreign country where our people live? Is he going there to teach the Greeks?","Ti Yuuduma la sɔkera taaba yeti, “Bɛha ti buraa wa maaheni ti ka kiŋɛ, ti tumam kan nyɛ en? A maaheni ti a kiŋɛ la tu nɛreba sɛba n kɛ'eri Giriki tihi puan ha la zi'an ta pa'ala ba bii?"
36,"What did he mean by saying that we will look for him, but won't find him? Why can't we go where he is going?” Streams of Life-Giving Water","Eŋa n yeti, ‘Ya wan ta ɛɛra mam, gee ya kan nyɛ mam, la Mam n ta bɔna zi'an la, ya kan ta'am wa'am bini na la vuurɛ dela dini’?” Vom ko'om kulaahi"
37,"On the last and most important day of the festival, Jesus stood up and shouted, “If you are thirsty, come to me and drink!","De'eŋo la ba'ahegɔ daarɛ la, dabehekãtɛ daarɛ la, ti Yezu boi bini, muulɛ la kukɛ'ɛŋa yeti, “Fum se'em woo ti ko'yuuro tara hɔ, wa'am n zi'an na."
38,"Have faith in me, and you will have life-giving water flowing from deep inside you, just as the Scriptures say.”","Fum se'em woo n nam mam, wa'am na nyu wuu lan gulehɛ se'em gɔŋɔ la puan yeti, ‘Se'em woo n nam, vom ko'om kulaahi wan tahɛ a suure puan bula na la.’ ”"
39,"Jesus was talking about the Holy Spirit, who would be given to everyone that had faith in him. The Spirit had not yet been given to anyone, since Jesus had not yet been given his full glory. The People Take Sides","Yezu n yeti ŋwana la dela, Fa'a Sia la ti sɛba n nam en la wan to'e la. Saŋa kana wa puan la, ti Fa'a Sia la nan ka wa'am na se'ere n sɔi la, Yezu nan ka to'e a suŋa. Nɛreba la welehi taaba"
40,"When the crowd heard Jesus say this, some of them said, “He must be the Prophet!”","Nɛreba la n wum yele ana wa la, nɛreba basɛba nɛrekuuŋɔ la puan yeti, “Ena sirum dela nɔtɔgeha la.”"
41,"Others said, “He is the Messiah!” Others even said, “Can the Messiah come from Galilee?","Gee basɛba yeti, “Yelemɛŋerɛ, Kiresta la n bala.” Ti basɛba me soke yeti, “Kiresta la kan ze'ele Galilii na, bii a wan yehe la bilam na?"
42,The Scriptures say that the Messiah will come from the family of King David. Doesn't this mean that he will be born in David's hometown of Bethlehem?”,"Gulehegɔ la puan la ka yeti, Kiresta la yeti a dɛna la Deviti yaaŋa, yehe Bɛtelehɛm tiŋa, ze'ele zi'an ti Deviti mɛŋa kɛ̃'ɛra?”"
43,The people started taking sides against each other because of Jesus.,"Ti welegere sige nɛrekuuŋɔ la tiŋasuka, Yezu zuo."
44,"Some of them wanted to arrest him, but no one laid a hand on him. The Leaders Refuse To Have Faith in Jesus","Ti basɛba bɔta ti ba nyɔkɛ en, gee se'em ka boi dikɛ nu'o kalum en. Kpɛ'ɛnduma bumbu'um"
45,"When the temple police returned to the chief priests and Pharisees, they were asked, “Why didn't you bring Jesus here?”","Ti pu'uhegɔ yire gureba la lebe malema kiinduma la, la Farasii duma la zi'an, ti ba soke ba yeti, “Ŋwani ti ya ka nyɔkɛ en?”"
46,"They answered, “No one has ever spoken like this man!”","Ti gureba la lerege ba yeti, “Wai, Nɛra ka tabelɛ tɔgɛ wuu ŋwana.”"
48,Not one of the chief priests or the Pharisees has faith in him.,Se'em boi kpɛ'ɛnduma bii Farasii duma wa puan nam bo' en?
49,And these people who don't know the Law are under God's curse anyway.”,"Gee nɛrekuuŋɔ wa, sɛba n ka mi' ze'elego la. Yinɛ nɔpɔrɛ en dole ba.”"
50,"Nicodemus was there at the time. He was a member of the council, and was the same one who had earlier come to see Jesus. He said,","Ti Nikodemose se'em n tabelɛ kiŋɛ Yezu zi'an la, gee me bɔna ba puan la, soke ba yeti,"
51,“Our Law doesn't let us condemn people before we hear what they have to say. We cannot judge them before we know what they have done.”,"“Tu tiŋa wa ze'elego puan, tu ka gakeri nɛreba, gee ka wuna ba nuurɛ yetɔgum yia, la tu baŋɛ ban iti sɛla. Bii la dagi bala?”"
52,"Then they said, “Nicodemus, you must be from Galilee! Read the Scriptures, and you will find that no prophet is to come from Galilee.” A Woman Caught in Sin","Ti ba lerege en yeti, “Yelemɛŋerɛ fum me ka yehe Galilii na, bii fum yehe la bilam na? Ɛ' gɔnɔ la puan gee fum wan baŋɛ ti nɔtɔgeha ka boi wan yehe Galilii tiŋa na.” Pɔka n tum kabohi"
53,"Everyone else went home,",[Ti ba za'a yiregɛ kule Ba yiya.
1,but Jesus walked out to the Mount of Olives.,Gee ti Yezu zom Olive zoore la zuo ha.
2,"Then early the next morning he went to the temple. The people came to him, and he sat down and started teaching them.","Ti yiimbeere bulika, ti a le wa'am Pu'uhegɔ yire la puan na. Ti nɛreba la za'a wa'am a zi'an na, ti a zi'ire pɔhɛ ba pa'alegɔ."
3,The Pharisees and the teachers of the Law of Moses brought in a woman who had been caught in bed with a man who wasn't her husband. They made her stand in the middle of the crowd.,"Ti gɔnmi'ineba la, la Farasii duma la tari pɔka ti ba nyɔkɛ ka kabohi puan na, bahɛ ka ti ka zɛ'a ba woo nɛŋan,"
4,"Then they said, “Teacher, this woman was caught sleeping with a man who isn't her husband.","ti ba nyaa yele Yezu yeti, “Pa'ala, pɔka wa kɔ'ɔm bɔna bini mɛ tuna kabohi tuuma ti tu nyɔkɛ ka."
5,The Law of Moses teaches that a woman like this should be stoned to death! What do you say?”,"Pa'alegɔ la puan, Moose bo' tu nuurɛ ti tu lobe pɔge kaŋa taaba la kuga. Gee fum yeti bu?”"
6,"They asked Jesus this question, because they wanted to test him and bring some charge against him. But Jesus simply bent over and started writing on the ground with his finger.","Ba yele ŋwana ti ba makɛ Yezu mɛ, la ba ta'am dikɛ yele pagelɛ a zuo. Ti Yezu suure tiŋa tara a nu'dibila buura tiŋa."
7,"They kept on asking Jesus about the woman. Finally, he stood up and said, “If any of you have never sinned, then go ahead and throw the first stone at her!”","Ti ban sini gee zɛ'a sɔkera en la, ti a dooe zi'ire, yele ba yeti, “Bahɛ ya ti se'em n boi ya puan ka tabelɛ tum be'em, diŋɛ yia lobe pɔka wa.”"
8,Once again he bent over and began writing on the ground.,Gee le suure le bɔ'ɔra tiŋa.
9,"The people left one by one, beginning with the oldest. Finally, Jesus and the woman were there alone.","Ban wum lebehego kuna wa la, ba foohe mɛ ayima ayima, pɔhɛ kiinduma la, ta gee Yezu ma'a, ti pɔka la zɛ'a a nɛŋan."
10,"Jesus stood up and asked her, “Where is everyone? Isn't there anyone left to accuse you?”","Ti Yezu le dooe zi'ire, yele pɔka la yeti, “Pɔka wa, ba bɛɛ? Ba se'em ka gakɛ hɔ?”"
11,"“No sir,” the woman answered. Then Jesus told her, “I am not going to accuse you either. You may go now, but don't sin anymore.” Jesus Is the Light for the World","Ti pɔka wa yeti, “Naa, aayi, ba se'em se'em.” Ti Yezu yele en yeti, “Mam me kan gakɛ hɔ ti fum tuue ya. Kina, gee yehe nananawa yɛ'a ha, da le tum be'em.”] Yezu n de timpaberɛ wa zuo niihum"
12,"Once again Jesus spoke to the people. This time he said, “I am the light for the world! Follow me, and you won't be walking in the dark. You will have the light that gives life.”","Ti Yezu le tɔgɛ bo' ba yeti, “Mam n de niihum bo' timpaberɛ wa. Se'em woo n dole mam kan malum kina lika puan, gee a wan tara vom niihum la.”"
13,"The Pharisees objected, “You are the only one speaking for yourself, and what you say isn't true!”","Ti Farasii duma la yele en yeti, “Fum nyaa tɔgeri la fum mɛŋa yele. Fum yetɔgum la woo ka le tara vuurɛ.”"
14,"Jesus replied: Even if I do speak for myself, what I say is true! I know where I came from and where I am going. But you don't know where I am from or where I am going.","Ti Yezu lerege ba yeti, “Mam han pun nyaa tɔgera la n mɛŋa yele, mam yelehum la kelum dɛna la yelemɛŋerɛ, se'ere n sɔi la, mam mi' mam n ze'ele zi'an na, la mam n ye' zi'an. Gee yamam ka mi' mam n ze'ele zi'an na, bii mam n ye' zi'an."
15,"You judge in the same way that everyone else does, but I don't judge anyone.","Yamam gakeri la nɛresaalenɛ, gee mam ka gakeri se'em."
16,"If I did judge, I would judge fairly, because I would not be doing it alone. The Father who sent me is here with me.","Gee la bala za'a, mam han pun gakera, mam gakerɛ la ani suŋa mɛ, se'ere n sɔi la, dagi mam ma'a n gakeri, gee mam la n Sɔ se'em n tum mam na la."
17,Your Law requires two witnesses to prove that something is true.,"Ya ze'elego la puan, la gulehɛ yeti, “Aze'nyɛ yelemɛŋerɛ duma ba yi' han tɔgɛ, la ba'ahɛ ya."
18,"I am one of my witnesses, and the Father who sent me is the other one.","Mam tɔgɛ la n mɛŋa yele, ti Sɔ se'em n tum mam na la, me tɔgɛ n yele.”"
19,"“Where is your Father?” they asked. “You don't know me or my Father!” Jesus answered. “If you knew me, you would know my Father.”","Ti ba soke en yeti, “Fum Sɔ wa bɛɛ?” Ti Yezu lerege ba yeti, “Ya pun ka mina mam, benti mam Sɔ la. Ya han mini mam, ya wan mini mam Sɔ la me.”"
20,"Jesus said this while he was still teaching in the place where the temple treasures were stored. But no one arrested him, because his time had not yet come. You Cannot Go Where I Am Going","A tɔgɛ tɔgebuna wa la se'em ma'a ti a bɔna pu'uhegɔ yire la puan, lɔgerɔ biŋere bɔ'ɔ la puan pa'ala nɛreba la. Ti se'em ka nyɔkɛ en, se'ere n sɔi la, a saŋa la ka paaɛ. Yezu tɔgɛ a kum yele"
21,"Jesus also told them, “I am going away, and you will look for me. But you cannot go where I am going, and you will die with your sins unforgiven.”","Ti Yezu le yele ba yeti, “Mam ye' mɛ, gee ya wan leen ɛɛra mam, gee ya wan ki ya be'em la puan. Mam n ye' zi'an la, ya kan ta'am wa'am bini na.”"
22,"The people asked, “Does he intend to kill himself? Is that what he means by saying we cannot go where he is going?”","Ti Yuuduma la yɛta ba mɛhi yeti, “A yeti a ku la a mɛŋa bii? De vuurɛ n bala ti a yɛta yeti, ‘Mam n ye' zi'an la, ya kan ta'am wa'am bini na la bii’?”"
23,"Jesus answered, “You are from below, but I am from above. You belong to this world, but I don't.","Ti Yezu yele ba yeti, “Yamam yehe la timpaberɛ wa zuo na, gee mam yehe la saazuo wa ha. Yamam dela timpaberɛ wa zuo dinɛ, gee mam dagi timpaberɛ wa zuo dinɛ."
24,"This is why I said you will die with your sins unforgiven. If you don't have faith in me for who I am, you will die, and your sins will not be forgiven.”",Mam yele ya ti ya wan ki ya be'em la puan. Ya sirum wan ki ya be'em la puan han dagena ya nam mɛ bo' mam ti mam dela mam n de se'em la.”
25,"“Who are you?” they asked Jesus. Jesus answered, “I am exactly who I told you at the beginning.","Ti ba soke en yeti, “Fum dela ani?” Ti Yezu lebehe ba yeti, “Beni ti n pun le tɔgera bɔ'ɔra ya wa?"
26,"There is a lot more I could say to condemn you. But the one who sent me is truthful, and I tell the people of this world only what I have heard from him.”","Gee mam tari ya yɛla zo'e zo'e wan yele ni ya, gee gakɛ ya. Gee Se'em daana n tum mam na la dela yelemɛŋerɛ, ti mam muula bɔ'ɔra timpaberɛ wa la mam wum sɛla a zi'an la.”"
27,No one understood that Jesus was talking to them about the Father.,Ti ba ka bɔkɛ ti Yezu tɔgeri la a Sɔ la yele bɔ'ɔra ba'.
28,"Jesus went on to say, “When you have lifted up the Son of Man, you will know who I am. You will also know that I don't do anything on my own. I say only what my Father taught me.","Ŋwana ti Yezu yele ba yeti, “Ya han ta zɛkɛ Asaala Dayua wa saazuo ba'ahɛ, ya wan baŋɛ ti mam n bala, gee me baŋɛ ti mam ka iti sɛla n ma'a, gee mam tɔgeri yele ana wa dɔla la Sɔ la n pa'ali mam se'em."
29,"The one who sent me is with me. I always do what pleases him, and he will never leave me.”","Se'em daana n tum mam na la, boi mɛ la mam. A ka bahɛ mam n ma'a, se'ere n sɔi la, mam tuni pɛɛra la a puurɛ paaɛ paaɛ saŋa woo.”"
30,"After Jesus said this, many of the people put their faith in him. The Truth Will Set You Free","En yeti yele ana wa woo la, ti nɛreba zo'e zo'e nam bo' en. Sɛba n de Yezu dɔleba"
31,"Jesus told the people who had faith in him, “If you keep on obeying what I have said, you truly are my disciples.","Ti Yezu yele Yuuduma sɛba n nam bo' en la yeti, “Ya han gurɛ la mam yelehum wa, ya sirum dela mam zahereba."
32,"You will know the truth, and the truth will set you free.”","Ya wan mina yelemɛŋerɛ la, ti yelemɛŋerɛ la bahɛ ti ya bɔna fai.”"
33,"They answered, “We are Abraham's children! We have never been anyone's slaves. How can you say we will be set free?”","Ti ba lebehe yele en yeti, “Tumam dela Aberaham yaahi, tu ka tabelɛ dɛna se'em da'aba. De vuurɛ dela deni ti fum yeti, ‘Tu wan bɔna fai’?”"
34,Jesus replied: I tell you for certain that anyone who sins is a slave of sin!,"Ti Yezu lerege ba yeti, “Yelemɛŋerɛ yelemɛŋerɛ ti n yɛta ya wa. Se'em woo n tum be'em dela be'em da'aberɛ."
