verse_number,english_verse,translation_verse
4,"I will go with you to Egypt, and later I will bring your descendants back here. Your son Joseph will be at your side when you die.”",menye wo bɔkɔ Egypt; na medze wo efi hɔ aba bio so ampaara: na Josef dze n’abaw mu na ibowu ada.
15,"When Jacob went to Egypt, his children who were born in northern Syria also went along with their families. Jacob and his wife Leah had a total of",Woyinom nye Leah ne mbabanyin a ɔwoo hɔn maa Jakob wɔ Paddan-aram nye ne babaa Dina: ne mbabanyin nye ne mbabaa nyinara yɛ akra eduasa ebiasa.
33,The king will call you in and ask what you do for a living.,"Na sɛ Farao frɛ hom, na obisa dɛ, Wɔyɛ ebɛn edwuma a?"
18,"Jacob and Zilpah, the servant woman Laban had given his daughter Leah, had a total of","Woyinom nye Zilpa a Laban dze no maa ne babaa Leah no ne mbabanyin, na woyinom na ɔwoo hɔn maa Jakob; wɔyɛ akra duesia."
25,"Jacob and Bilhah, the servant woman Laban had given his daughter Rachel, had seven children and grandchildren. Their son Dan took his son Hushim. Their son Naphtali took his sons Jahzeel, Guni, Jezer, and Shillem.",Woyinom nye Bilha a Laban dze no maa ne babaa Rahel no ne mbabanyin na woyinom na ɔwoo hɔn maa Jakob: hɔn nyinara wɔyɛ akra esuon.
26,"Sixty-six members of Jacob's family went to Egypt with him, not counting his daughters-in-law.","Akra a wɔnye Jakob kɔr Egypt a wofi n’asen mu nyinara, sɛ Jakob ne mbabanyin hɔn yernom nnka ho a, akra no nyinara yɛ eduosia esia."
28,Jacob had sent his son Judah ahead of him to ask Joseph to meet them in Goshen.,"Na ɔsomaa Juda ma odzii n’enyim kan kɔr Josef hɔ, ama oeebedzi n’enyim akyerɛ no Gosen kwan; na wɔbaa Gosen asaase do."
29,"So Joseph got in his chariot and went to meet his father. When they met, Joseph hugged his father around the neck and cried for a long time.","Na Josef yɛɛ ne tseaseanam krado, na ɔkɔree kehyiaa n’egya Israel kwan wɔ Gosen; na ɔdze noho kyerɛɛ no, na ɔbaar no kɔn, na osui wɔ no kɔn ho ara ma ɔkyɛɛr kakra."
30,"Jacob said to Joseph, “Now that I have seen you and know you are still alive, I am ready to die.”","Na Israel see Josef dɛ, Menya mehu dɛ eda ho ara etse ase yi dze, afei mutum kɔ me nsamankyir."
31,Then Joseph said to his brothers and to everyone who had come with them: I must go and tell the king that you have arrived from Canaan.,"Na Josef see no nuanom, nye n’egya ne fifo dɛ, Morokɔ na makɛka akyerɛ Farao, na mase no dɛ, Mo nuanom, nye m’egya ne fifo a wɔwɔ Keenan asaase do no aba me nkyɛn:"
32,"I will tell him that you are shepherds and that you have brought your sheep, goats, cattle, and everything else you own.","na nkorɔfo no yɛ nguanhwɛfo, na mbowa na wɔnyɛn; na wɔdze hɔn nguan, nye hɔn anantwi, nye dza wɔwɔ nyinara aba."
34,"When he does, be sure to say, “We are shepherds. Our families have always raised sheep.” If you tell him this, he will let you settle in the region of Goshen. Joseph wanted them to say this to the king, because the Egyptians did not like to be around anyone who raised sheep.","Ɔno hom nse dɛ, Ofitsi hɛn mbofra mu dze bɛpem ndɛ ara wo nkowaa mbowa ara na yɛnyɛn, hɛn, nye hɛn egyanom nyinara: ama hom aatsena Gosen asaase do; osiandɛ oguanhwɛfo biara yɛ ekyiwadze ma Egyptfo; wɔnye nguanhwɛfo nndzi afora."
3,"who asked them, “What do you do for a living?” “Sir, we are shepherds,” was their answer. “Our families have always raised sheep.","Na Farao bisaa no nuanom no dɛ, Wɔyɛ ebɛn edwuma? Na wɔsee Farao dɛ, Wo nkowaa yɛyɛ nguanhwɛfo, hɛn nye hɛn egyanom nyina."
4,"But in our country all the pastures are dried up, and our sheep have no grass to eat. So we, your servants, have come here. Please let us live in the region of Goshen.”","Na wɔsee Farao dɛ, Yɛaba dɛ yɛrebɛtsena asaase yi do; na wo nkowaa hɔn nguan nnya edzidzibea; osiandɛ ɔkɔm no mu ayɛ dzen wɔ Keenan asaase do: dɛm ntsi afei, yɛserɛ wo, ma wo nkowaa ntsena Gosen asaase do."
5,"The king said to Joseph, “It's good that your father and brothers have arrived.","Na Farao kaa kyerɛɛ Josef dɛ, W’egya nye wo nuanom aba wo nkyɛn:"
6,"I will let them live anywhere they choose in the land of Egypt, but I suggest that they settle in Goshen, the best part of our land. I would also like for your finest shepherds to watch after my own sheep and goats.”","Egypt asaase da w’enyim; asaase no mu mbrɛ oye no na ma w’egya nye wo nuanom ntsena; ma wɔntsena Gosen asaase do: na sɛ inyim hɔn mu bi a wɔyɛ mbɔdzembɔfo a, ɔno yɛ hɔn mo mbowa do ahwɛfo."
7,"Then Joseph brought his father Jacob and introduced him to the king. Jacob gave the king his blessing,",Na Josef dze n’egya Jakob bae begyinaa Farao n’enyim: na Jakob hyiraa Farao.
8,"and the king asked him, “How old are you?”","Na Farao bisaa Jakob dɛ, Wo nkwa nda mu mfe yɛ ahen?"
10,Then Jacob gave the king his blessing once again and left.,"Na Jakob hyiraa Farao, na ofii Farao n’enyim kɔree."
11,Joseph obeyed the king's orders and gave his father and brothers some of the best land in Egypt near the city of Rameses.,"Na Josef maa n’egya nye no nuanom no tsenabew, na ɔmaa hɔn beebi wɔ Egypt asaase do, wɔ asaase no do mbrɛ oye, wɔ Rameses asaase do, dɛ mbrɛ Farao hyɛe no ara."
12,Joseph also provided food for their families. A Famine in Egypt,"Na Josef bɔɔ n’egya, nye no nuanom, nye n’egya ne fifo nyinara akɔhoma, dɛ mbrɛ hɔn ebusua ebusua tsetsee."
13,"The famine was bad everywhere in Egypt and Canaan, and the people were suffering terribly.","Nna edziban nnyi asaase no do beebiara; na ɔkɔm no mu yɛɛ dzen dodoodow, ma Egypt asaase nye Keenan asaase tɔɔ bitsi wɔ ɔkɔm no ntsi."
14,"So Joseph sold them the grain that had been stored up, and he put the money in the king's treasury.","Na Josef boaboaa sika a wonyaa no Egypt asaase do, nye Keenan asaase do no, eburow a wɔtɔe no ne sika no nyinara ano: na Josef dze sika no baa Farao fie."
15,"But when everyone had run out of money, the Egyptians came to Joseph and demanded, “Give us more grain! If you don't, we'll soon be dead, because our money's all gone.”","Na aber a nkorɔfo ho sika nyinara sae wɔ Egypt nye Keenan asaase do no, Egyptfo no nyinara baa Josef hɔ, na wɔbɛsee dɛ, Ma hɛn edziban: na ɔbɛyɛ dɛn ntsi na yebowuwu wɔ w’enyim? Hɛn ho sika asa."
16,"“If you don't have any money,” Joseph answered, “give me your animals, and I'll let you have some grain.”","Na Josef see dɛ, sɛ hom ho sika asa a, hom mfa hom mbowa mma; na mebɛgye hom mbowa na mama hom bi."
18,"Then the people came to him and said: Sir, there's no way we can hide the truth from you. We are broke, and we don't have any more animals. We have nothing left except ourselves and our land.","Na afe no bɛsenee no, wɔbaa no hɔ afe a otsia ebien no, na wɔbɛsee no dɛ, Yɛnnkɛfa esuma mo wura dɛ, hɛn sika nyinara asa; na hɛn mbowa nyinara yɛ mo wura dze; biribiara nnyi hɔ a ɔaka wɔ mo wura n’enyim, ka hɛn honam nye hɛn asaase ho;"
19,"Don't let us starve and our land be ruined. If you'll give us grain to eat and seed to plant, we'll sell ourselves and our land to the king. We'll become his slaves.","ebɛnadze ntsi na yebowu w’enyim, hɛn nye hɛn asaase nyina? Fa edziban tɔ hɛn nye hɛn asaase, na hɛn nye hɛn asaase bɛyɛ asomfo ama Farao: na ma hɛn eduaba, ama yaatsena ase, na yeennwuwu, na amma asaase yi aannda pan."
20,The famine became so severe that Joseph finally bought every piece of land in Egypt for the king,"Nna Josef tɔɔ Egypt asaase nyinara maa Farao; na Egyptfo nyinara tontɔɔn hɔn haban, osiandɛ ɔkɔm no mu yɛɛ dzen wɔ hɔn do: na asaase no bɛyɛɛ Farao dze."
22,"except the priests. The king gave the priests a regular food allowance, so they did not have to sell their land.","Asɔfo no hɔn asaase nko na ɔanntɔ: osiandɛ Farao maa asɔfo no kyɛfa bi, na wodzii hɔn kyɛfa a Farao dze maa hɔn no; dɛm ntsi wɔanntɔn hɔn asaase."
23,"Then Joseph said to the people, “You and your land now belong to the king. I'm giving you seed to plant,","Nna Josef see nkorɔfo no dɛ, Hwɛ matɔ hom nye hom asaase ndɛ ama Farao: hwɛ, hom eduaba nye yi, na hom nkoduadua no wɔ asaase no do."
24,but one fifth of your crops must go to the king. You can keep the rest as seed or as food for your families.”,"Na dza ɔbɛyɛ nye dɛ, hom dze ekuadze yi mu mbumu enum enum bɛma Farao, na anan no ayɛ homankasa homdze, ma wɔdze bi edua haban mu, na ɔayɛ hom, nye hom fifo nye hom mbofraba edziban."
25,"“Sir, you have saved our lives!” they answered. “We are glad to be slaves of the king.”","Na wɔsee dɛ, Agye hɛn nkwa: ma yennya mo wura n’enyim enyimnyam, na yɛbɛyɛ Farao n’asomfo."
26,Then Joseph made a law that one fifth of the harvest would always belong to the king. Only the priests did not lose their land. Jacob Becomes an Old Man,"Na Josef dze yɛɛ mbra too hɔ wɔ Egypt asaase do ɔdze bɛpem ndɛ ara, dɛ wɔmfa mbumu enum enum mma Farao; gyedɛ asɔfo no hɔn asaase nkotsee na annyɛ Farao dze."
27,"The people of Israel made their home in the land of Goshen, where they became prosperous and had large families.","Na Israel tsenaa Egypt wɔ Gosen asaase do; na wonyaa egyapadze wɔ hɔ, na wɔwowoe, na wɔdɔɔr pii. Jakob Ne Samansew"
29,"When Jacob knew he did not have long to live, he called in Joseph and said, “If you really love me, you must make a solemn promise not to bury me in Egypt.","Na mber a Israel dze bowu no bɛnee no: ɔfrɛɛ ne ba Josef, na ɔsee no dɛ, Sɛ afei menya w’enyim enyimnyam a, meserɛ wo, fa wo nsa to m’aserɛ ase, na enye me ndzi no ayamuyie mu nye nokwar mu; meserɛ wo, mma nnsie me wɔ Egypt:"
30,"Instead, bury me in the place where my ancestors are buried.” “I will do what you have asked,” Joseph answered.","na sɛ mokɔ me nsamankyir a, ɔno soa me fi Egypt, na kesie me wɔ m’egyanom hɔn esiei. Na ɔsee dɛ, Mebɛyɛ dɛ mbrɛ aka no ara."
31,"“Will you give me your word?” Jacob asked. “Yes, I will,” Joseph promised. After this, Jacob bowed down and prayed at the head of his bed.","Na Jakob see dɛ, Dzi nsew kyerɛ me: nna Josef dzii nsew kyerɛɛ no. Na Israel bɔɔ no mu adze wɔ mpa no n’etsifi."
1,"Joseph was told that his father Jacob had become very sick. So Joseph went to see him and took along his two sons, Manasseh and Ephraim.","Na ɔbaa dɛ iyinom ekyir no, wɔkaa kyerɛɛ Josef dɛ, Hwɛ, w’egya yar: na ɔfaa ne mbabanyin beenu no, Manaasɛ nye Efraim kaa no ho."
2,"When Joseph arrived, someone told Jacob, “Your son Joseph has come to see you.” Jacob sat up in bed, but it took almost all his strength.","Na obi kaa kyerɛɛ Jakob dɛ, Hwɛ, wo ba Josef reba wo nkyɛn: na Israel miaa n’enyi, na ɔtsenaa mpa do."
3,"Jacob told Joseph: God All-Powerful appeared to me at Luz in the land of Canaan, where he gave me his blessing","Na Jakob see Josef dɛ, Otumfo Nyankopɔn yii noho kyerɛɛ me wɔ Luz wɔ Keenan asaase do, na ohyiraa me,"
4,"and promised, “I will give you a large family with many descendants that will grow into a nation. And I am giving you this land that will belong to you and your family forever.”","na ɔsee me dɛ, Hwɛ, mebɛma awo, na adɔr, na mebɛyɛ wo aman asafo; na medze asaase yi ama w’asefo a wobedzi w’ekyir ma wɔdze ayɛ daa egyapadze."
5,"Then Jacob went on to say: Joseph, your two sons Ephraim and Manasseh were born in Egypt, but I accept them as my own, just as Reuben and Simeon are mine.","Na afei wo mba beenu a ewoo hɔn wɔ Egypt asaase do ansaana mereba wo nkyɛn wɔ Egypt no, wɔyɛ medze; Efraim nye Manaasɛ, bɛyɛ medze, dɛ Reuben nye Simeon ara so."
6,"Any children you have later will be considered yours, but their inheritance will come from Ephraim and Manasseh.","Na wo mba a hɔn ekyir ebɔwo hɔn no, na wɔbɛyɛ wodze; wɔdze hɔn nuanom dzin bɛfrɛ hɔn wɔ hɔn egyapadze mu."
7,"Unfortunately, your mother Rachel died in Canaan after we had left northern Syria and before we reached Bethlehem. And I had to bury her along the way.","Na emi dze, mifi Paddan mebae no, Rahel wuu m’enyim wɔ kwan mu wɔ Keenan asaase do, aber a aka ɔkwan kakraabi ma edu Efrat no: na misiee no Efrat kwan mu hɔ ."
11,"Jacob turned to Joseph and told him, “For many years I thought you were dead and that I would never see you again. But now God has even let me live to see your children.”","Na Israel see Josef dɛ, Manndwen dɛ nkyɛ mubohu w’enyim: na hwɛ, Nyankopɔn ama mehu wo mba so."
12,"Then Joseph made his sons move away from Jacob's knees, and Joseph bowed down in front of him with his face to the ground.",Na Josef yii hɔn wɔ n’anan ntamu bae; na ɔbɔɔ no mu adze dze n’enyim boom famu.
13,"After Joseph got up, he brought his two sons over to Jacob again. He led his younger son Ephraim to the left side of Jacob and his older son Manasseh to the right.","Na Josef faa hɔn beenu nyina, ne nsa enyimfa dze Efraim mu wɔ Israel n’abankum, na ne nsa abankum dze Manaasɛ mu wɔ Israel n’enyimfa, na ɔdze hɔn piin ne nkyɛn."
14,"But before Jacob gave them his blessing, he crossed his arms, putting his right hand on the head of Ephraim and his left hand on the head of Manasseh.","Na Israel tseen ne nsa enyimfa, na ɔdze too Efraim a ɔyɛ kakraba no n’etsifi, na ɔdze ne nsa abankum too Manaasɛ n’etsifi, ɔboapa ara yɛɛ ne nsa dɛm; osiandɛ Manaasɛ nye abakan."
15,"Then he gave Joseph his blessing and said: My grandfather Abraham and my father Isaac worshiped the Lord God. He has been with me all my life,","Na ohyiraa Josef, na ɔsee dɛ, Nyankopɔn no a m’egyanom Abraham nye Isaak wɔnantseew n’enyim no, Nyankopɔn no a ɔahwɛ me mo nkwaber nyinara mu ma ɔdze abɛpem ndɛ no,"
16,and his angel has kept me safe. Now I pray that he will bless these boys and that my name and the names of Abraham and Isaac will live on because of them. I ask God to give them many children and many descendants as well.,"sor abɔfo no a oeyi me efi mbusu nyinara mu no, onhyira mbofra yi: na wɔmma wɔmfa me dzin nye m’egyanom Abraham nye Isaak hɔn dzin mfrɛ hɔn; na wɔmma wonnyin wɔnyɛ ɔdodow wɔ asaase do."
17,Joseph did not like it when he saw his father place his right hand on the head of the younger son. So he tried to move his father's right hand from Ephraim's head and place it on Manasseh.,"Na aber a Josef hun dɛ n’egya dze ne nsa enyimfa ato Efraim n’etsifi no, ɔannyɛ no abodwe: na osuoo n’egya ne nsa mu dɛ oriyi wɔ Efraim n’etsifi ato Manaasɛ n’etsifi."
18,"Joseph said, “Father, you have made a mistake. This is the older boy. Put your right hand on him.”","Na Josef see n’egya dɛ, ɔnntse dɛm, m’egya: na abakan no nye yi; fa wo nsa enyimfa to n’etsifi."
19,"But his father said, “Son, I know what I am doing. It's true that Manasseh's family will someday become a great nation. But Ephraim will be even greater than Manasseh, because his descendants will become many great nations.”","Na n’egya ammpen, na ɔsee dɛ, Minyim, me ba, minyim: ɔno so bɛyɛ ɔman, na ɔno so bɛyɛ kɛse: naaso no nua kuma bɛyɛ kɛse asen no, na n’asefo bɛyɛ amanaman pii."
20,"Jacob told him that in the future the people of Israel would ask God's blessings on one another by saying, “I pray for God to bless you as much as he blessed Ephraim and Manasseh.” Jacob put Ephraim's name first to show that he would be greater than Manasseh.","Na ohyiraa hɔn da no see dɛ, ɔwo na Israel dze wo behyira dɛ, Nyankopɔn mma yɛ dɛ Efraim nye dɛ Manaasɛ: na ɔdze Efraim dzii Manaasɛ ne kan."
21,"After that, Jacob said, “Joseph, you can see that I won't live much longer. But God will be with you and will lead you back to the land he promised our family long ago.","Na Israel see Josef dɛ, Hwɛ, muruwu: na Nyankopɔn bedzi hom ekyir, na ɔdze hom akɔ hom egyanom hɔn asaase do bio."
1,"Jacob called his sons together and said: My sons, I am Jacob, your father Israel.","Na Jakob frɛɛ ne mbabanyin, na ɔsee dɛ: Hom mboa hom ano, na menka dza ndaamba ɔbɛba hom do nkyerɛ hom."
2,"Come, gather around, as I tell your future.","Hom nhyia, na wontsie, hom Jakob mba; Na wontsie hom egya Israel."
3,"Reuben, you are my oldest, born at the peak of my powers; you were an honored leader.","Reuben, ɔwo nye m’abakan, mo tum, nye m’ahoɔdzen ahyɛse; Nyia ɔkyɛn wɔ enyidzi mu na nyia ɔkyɛn wɔ tum mu."
4,"Uncontrollable as a flood, you slept with my wife and disgraced my bed. And so you no longer deserve the place of honor.","Ihihim dɛ nsu, ennkɛkyɛn; Osiandɛ efoow w’egya ne mpa: Nna iguu ho fi: efoow m’adae."
5,"Simeon and Levi, you are brothers, each a gruesome sword.",Simeon nye Levi wɔyɛ enuanom; Hɔn mfona yɛ enyiber akodze.
6,"I never want to take part in your plans or deeds. You slaughtered people in your anger, and you crippled cattle for no reason.","Ao me kra, mma mmba hɔn apam mu; M’enyimnyam, mma mmfora hɔn mboano mu; Osiandɛ hɔn ebufuw mu na wokum nyimpa, Na hɔn ahopɔw mu na wotwitwaa nantwi anantsir."
7,Now I place a curse on you because of your fierce anger. Your descendants will be scattered among the tribes of Israel.,"Ndom nka hɔn ebufuw, osiandɛ ɔyɛ hyew; Na hɔn enyiber, osiandɛ no mu yɛ dzen: Mebɛpaapaa hɔn mu wɔ Jakob mu, Na mabɔ hɔn apetse wɔ Israel mu."
8,"Judah, you will be praised by your brothers; they will bow down to you, as you defeat your enemies.","Juda, ɔwo na wo nuanom beyi wo ayɛw: Wo nsa bɛhyɛ w’atamfo hɔn kɔn do; W’egya mba bɔbɔ hɔn mu adze wɔ w’enyim."
9,"My son, you are a lion ready to eat your victim! You are terribly fierce; no one will bother you.","Juda yɛ ogyata ba; Abɔgyanam ara na edze enyin, me ba: ɔkotowee, obutuuw hɔ dɛ ogyata, Na dɛ ogyataber; woana na obekenyan no?"
10,You will have power and rule until nations obey you and come bringing gifts.,"Ahempoma nnkefi Juda nsa, Nna mbrahyɛfo poma nnkefi n’anan ntamu, Kɛpem dɛ Siloh bɛba; Na ɔno na aman bɛyɛ setsie ama no."
11,You will tie your donkey to a choice grapevine and wash your clothes in wine from those grapes.,"Ɔdze n’asoasopɔnkɔba amontan wenyindua, Na n’asoasopɔnkɔber ba wɔ wenyindua pa ho; ɔahor ne ntar wɔ wenyin mu, Na n’akataho wɔ wenyinamba bɔgya mu:"
12,"Your eyes are darker than wine, your teeth whiter than milk.","N’enyiwa yɛ dɛnn sen nsa memen, Na numfonsu ama ne se ho ahoa fitaa."
13,"Zebulun, you will settle along the seashore and provide safe harbors as far north as Sidon.",Zebulun bɛtsena po berekyir: Na ɔbɛyɛ mbrɛ ahɛn gyinagyina; Na ɔnye Zidon bɔbɔ ɔhe.
14,"Issachar, you are a strong donkey resting in the meadows.","Isakar yɛ asoaso a no ho yɛ dzen, Obutuuw nguamban ntamu:"
15,You found them so pleasant that you worked too hard and became a slave.,"Na ohun ahomgye bea dɛ oye, Na asaase no dɛ ɔyɛ fɛw; Na ɔbrɛɛ n’abatsir adze dze soae, Na ɔbɛyɛɛ ɔsomfo wɔ edwumadzen mu."
16,"Dan, you are the tribe that will bring justice to Israel.","Dan bobua no nkorɔfo atsɛn, Dɛ Israel mbusuakuw mu kor."
17,"You are a snake that bites the heel of a horse, making its rider fall.","Dan bɛyɛ ɔwɔ a ɔbew kwan mu, Ehurutsia a ɔda akwantsen, ɔsɔw ɔpɔnkɔ nantsir, na no do atsefo no obu dua n’ekyir."
19,"Gad, you will be attacked, then attack your attackers.","Gad, dɔm bɛhyɛ no do: Na ɔno so bɛhyɛ hɔn etsia hɔn anantsir."
20,"Asher, you will eat food fancy enough for a king.","Aser n’edziban fi no mu bɔtɔ angoa, Na ɔbɛma ahemfo adɔkɔdɔkɔdze."
21,"Naphtali, you are a wild deer with lovely fawns.",Naftali yɛ ɔtrɔmber a woegyaa no: ɔka ahomkasɛm.
22,"Joseph, you are a fruitful vine growing near a stream and climbing a wall.","Josef yɛ dua a ɔsow, Abaw a ɔsow wɔ nsunyiwa ho; No nkorbata tratra ban."
23,"Enemies attacked with arrows, refusing to show mercy.","Egyentofo no eyi no awerɛhow kɛsenara, Na wɔatotow no, na wɔayɛ no enyienyi:"
24,"But you stood your ground, swiftly shooting back with the help of Jacob's God, the All-Powerful One— his name is the Shepherd, Israel's mighty rock.","Na n’egyen dze ɔwɔ hɔ pintsinn, Na ne nsa n’abasa no mu yɛ dzen, ɔnam Jakob no Tumfo Kor no ne nsa do, Hɔ na oguanhwɛfo no, Israel no bo no ofi."
25,"Your help came from the God your father worshiped, from God All-Powerful. God will bless you with rain and streams from the earth; he will bless you with many descendants.","Mekyerɛ w’egya ne Nyankopɔn a ɔbɔboa wo no, Na Otumfo a ɔdze ɔsor nhyira, Bun a ɔda daadzetsirmu ne nhyira, Enumfo mu, nye yafun mu nhyira, Behyira wo no,"
26,"My son, the blessings I give are better than the promise of ancient mountains or eternal hills. Joseph, I pray these blessings will come to you, because you are the leader of your brothers.","W’egya ne nhyira Akyɛn daa mbepɔw ne nhyira ɔdze kodu tsetse mbepɔw no n’ano no ho ara: ɔbɛtsena Josef n’etsifi, Nyia wɔtseew no fii no nuanom ho no n’etsifi pampamu."
27,"Benjamin, you are a fierce wolf, destroying your enemies morning and evening.","Benjamin yɛ pataku a ɔtsetsew mbowa mu: Obedzi abɔgyanam anapa, Na ewimbir no ɔakyɛ asadze. Jakob No Wu"
28,"These are the twelve tribes of Israel, and this is how Jacob gave each of them their proper blessings. Jacob's Death","Woyinom nyinara nye Israel mbusuakuw duebien no: na iyi na hɔn egya kaa kyerɛɛ hɔn na ɔdze hyiraa hɔn no; hɔn nyinara mbrɛ hɔn nhyira tsetsee nkorkor, na ohyiraa hɔn."
32,Both the cave and the land that goes with it were bought from the Hittites.,haban no nye ɔbo tu a ɔwɔ mu no a wɔtɔɔ no wɔ Hetmba hɔ no a.
33,"When Jacob had finished giving these instructions to his sons, he lay down on his bed and died.","Na Jakob wiee ne nsamansew a ɔhyɛɛ ne mba no ara, nna ɔkaa n’anan boaa ano dze guu mpa no do, na ogyaa no sunsum mu, na otsiiw n’egyanom wɔ samanadze."
1,"Joseph started crying, then leaned over to hug and kiss his father.","Na Josef twae hwee n’egya n’enyim, na osui guu no do, na ɔfeew n’ano."
2,"Joseph gave orders for Jacob's body to be embalmed,",Na Josef hyɛɛ no nkowaa a wɔhyɛ fun edur no dɛ wɔnhyɛ n’egya akyenkyendur: na wɔhyɛɛ Israel akyenkyendur.
4,"When the time of mourning was over, Joseph said to the Egyptian leaders, “If you consider me your friend, please speak to the king for me.","Na nda a wɔdze suu no no twaa mu no, Josef kaa kyerɛɛ Farao ne fifo, dɛ, Sɛ afei menya hom enyim enyimnyam a, meserɛ hom, wɔnka no wɔ Farao n’asomu, dɛ,"
5,"Just before my father died, he made me promise to bury him in his burial cave in Canaan. If the king will give me permission to go, I will come back here.”","M’egya maa midzii nsew dɛ, Hwɛ, muruwu: na nda a mabɔ ama moho wɔ Keenan asaase do no mu hɔ na kesie me. Dɛm ntsi, afei meserɛ wo, ma monkɔ, na minkesie m’egya, na membra bio."
6,"The king answered, “Go to Canaan and keep your promise to your father.”","Na Farao see dɛ, Kɔ, na kesie w’egya, dɛ mbrɛ ɔmaa idzii nsew no ara."
10,"After crossing the Jordan River, Joseph stopped at Atad's threshing place, where they all mourned and wept seven days for Jacob.","Na wɔbaa Atad ewuporoweebea a ɔwɔ Jordan egya no, na hɔ na wotwaa kwadwom kɛse a no mu yɛ dzen papanara: na Josef suu n’egya nda esuon."
11,"The Canaanites saw this and said, “The Egyptians are in great sorrow.” Then they named the place “Egypt in Sorrow.”","Na hɔn a wɔtse asaase no do no, Keenanfo no, hun osu a wosuu no wɔ Atad ewuporoweebea no, wɔsee dɛ, Iyi yɛ eyi kɛse ma Egyptfo: dɛm ntsi wɔfrɛɛ ne dzin Abel-mizraim a ɔwɔ Jordan egya."
12,So Jacob's sons did just as their father had instructed.,Na ne mba yɛɛ no dɛ mbrɛ ɔhyɛɛ hɔn no ara:
13,"They took him to Mamre in Canaan and buried him in Machpelah Cave, the burial place Abraham had bought from Ephron the Hittite.","na ne mba soaa no kɔr Keenan asaase do, na wokesiee no wɔ Makepela haban mu ɔbo tu no mu, dza Abraham dze kaa haban no ho tɔɔ no wɔ Hetnyi Efron hɔ, dze yɛɛ efunsiebea wɔ Mamre enyim no a."
14,"After the funeral, Joseph, his brothers, and everyone else returned to Egypt. Joseph's Promise to His Brothers","Na Josef siee n’egya wiei ekyir no, ɔnoara nye no nuanom no, nye hɔn a wɔnye no kɔree kesiee n’egya no nyinara sanee kɔr Egypt. Josef Gye No Nuanom Anoyie"
15,"After Jacob died, Joseph's brothers said to each other, “What if Joseph still hates us and wants to get even with us for all the cruel things we did to him?”","Na Josef no nuanom no hun dɛ hɔn egya ewu no, wɔsee dɛ, Bɛyɛ na Josef atan hɛn, na bɔn a yɛdze yɛɛ no no nyinara oesusu mbrɛ ɔtse no ara atɔ hɛn do wer."
16,"So they sent this message to Joseph: Before our father died,","Na wɔsomae ma wɔkɛsee Josef dɛ, Ansaana w’egya ruwu no ɔhyɛɛ dɛ,"
17,"he told us, “You did some cruel and terrible things to Joseph, but you must ask him to forgive you.” Now we ask you to please forgive the terrible things we did. After all, we serve the same God that your father worshiped. When Joseph heard this, he started crying.","Dɛm na hom nka nkyerɛ Josef, Afei meserɛ wo, fa wo nuanom hɔn mbrato, nye hɔn bɔn kyɛ hɔn, dɛ wɔyɛɛ wo bɔn: na afei yɛserɛ wo, fa w’egya ne Nyankopɔn no nkowaa hɔn bɔn kyɛ hɔn. Na Josef sui wɔ aber a wɔkaa dɛm kyerɛɛ no no."
18,"Right then, Joseph's brothers came and bowed down to the ground in front of him and said, “We are your slaves.”","Na no nuanom no so kɔree, na wokotwitwae hwehwee n’enyim; na wɔsee dɛ, Hwɛ, yɛyɛ wo nkowaa."
19,"But Joseph told them, “Don't be afraid! I have no right to change what God has decided.","Na Josef see hɔn dɛ, Mma hom nnsuro: ana migyina Nyankopɔn ananmu a?"
20,"You tried to harm me, but God made it turn out for the best, so that he could save all these people, as he is now doing.","Hom dze, hom dween dɛ wɔreyɛ me bɔn; na Nyankopɔn dze ɔdween dɛ oye, ma ɔaayɛ dɛ mbrɛ ndɛ ɔayɛ yi, ma wɔaagye nkorɔfo piinara nkwa."
21,"Don't be afraid! I will take care of you and your children.” After Joseph said this, his brothers felt much better. Joseph's Death","Dɛm ntsi afei, mma hom nnsuro: mobɔhwɛ hom, nye hom mbofraba. Na ɔkaa hɔn akoma too hɔn yamu, na ɔkasaa ayamuyie mu kyerɛɛ hɔn. Josef No Wu"
22,Joseph lived in Egypt with his brothers until he died at the age of,"Na Josef tsenaa Egypt, ɔnoara nye n’egya ne fifo: na Josef dzii mfe ɔha nye du."
23,"Joseph lived long enough to see Ephraim's children and grandchildren. He also lived to see the children of Manasseh's son Machir, and he welcomed them into his family.",Na Josef hun Efraim ne mbanana a otsia ebiasa: Manaasɛ ne babanyin Makir ne mba so wɔwoo hɔn guu Josef n’aserɛ do.
24,"Before Joseph died, he told his brothers, “I won't live much longer. But God will take care of you and lead you out of Egypt to the land he promised Abraham, Isaac, and Jacob.","Na Josef see no nuanom no dɛ, Morobɔkɔ me nsamankyir: na ampaara Nyankopɔn bɛba abɛsera hom, na oebeyi hom efi asaase yi do akɔ asaase a ɔkaa ho ntam kyerɛɛ Abraham, Isaak nye Jakob no no do."
25,Now promise me that you will take my body with you when God leads you to that land.”,"Na Josef maa Israelmba dzii nsew dɛ, Ampaara, Nyankopɔn bɛba abɛsera hom, na hom nsoa me mbiew mfi ha nkɔ."
6,"After Joseph, his brothers, and everyone else in that generation had died,","Na Josef, nye no nuanom nyinara, nye ebusuasantsen no nyinara, wuwui."
