verse_number,english_verse,translation_verse
49,"Jesus answered, “Why did you have to look for me? Didn't you know that I would be in my Father's house?”","Ka Yesu sʊʊr a ma, “Bãa 'yɔ̃ɔ lɛ yɩ yʊɔrɔ bʊɔrɔ ma? Yaa bɔ̃ɔ ɩka ɩn be naa a n Sãa yir ɛ?”"
50,But they did not understand what he meant.,Tɩchɛ baa bɔ̃ɔ a anyãna wʊn 'yɛr kʊ ba par ɛ.
51,Jesus went back to Nazareth with his parents and obeyed them. His mother kept on thinking about all that had happened.,"A wʊ ir pɔɔ ba, a ba pãa kul a Najaretɩ a wʊ tɩ wõnõ a ba toor, tɩchɛ ka a ma 'yɔ̃ɔ a 'yɛr anyãna a jaa a wʊ pʊɔm."
52,"Jesus became wise, and he grew strong. God was pleased with him and so were the people.",Ka a Yesu nʊ̃ɔnɔ̃ nɩ yɛ̃ nɩ a kpɛ̃ɛ ka wʊ yele nʊ̃mɔ̃ a Nãaŋmɩn sɛ̃ nɩ a nɩbɛ sɛ̃.
12,"When tax collectors came to be baptized, they asked John, “Teacher, what should we do?”","Lõpodierbe mɩ wan a Jɔɔn sɛ̃ ɩka wʊ so ba a Nãaŋmɩn kʊ̃ɔ, na ba mɩ sʊʊr wʊ, “Wiwile sɩ mɩ ɩ ŋmɩnɛ?”"
8,Do something to show that you really have given up your sins. Don't start saying you belong to Abraham's family. God can turn these stones into children for Abraham.,"Yɩ vɛ̃ ka yɩ befʊ wiil ɩka yɩ lɩɛb a yɩ tɩɛr. Yɩ ta chɛnɛ 'yɛrɛ kʊrɔ a yɩ mãɛ ɩka, Abraham lɛ ɩ a sɩ sãa, n 'yɛrɛ na kʊrɔ yɩ ɩka Nãaŋmɩn na tʊ̃ɔn maal a kusɩbɛ anyãna a ba lɩɛb ɩ a Abraham bibiir."
19,"But to Herod the ruler, he said, “It was wrong for you to take Herodias, your brother's wife.” John also said Herod had done many other bad things.","Tɩchɛ a nãa Hɛrɔd na de a wʊ yɛbɛ pɔɔ Hɛrɔdiyas kul, Jɔɔn 'yɛr wʊ naa ɩka a ba tara sɔr ka wʊ kul wʊ ɛ, tɩ 'yɛr wʊ a dɛbɛ amɩne wʊn ɩ."
28,"Melchi, Addi, Cosam, Elmadam, Er,","Melki bidaba, Adi bidaba, Kosam bidaba, Elmadam bidaba, Erɩ bidaba,"
15,"Everyone became excited and wondered, “Could John be the Messiah?”","Ka a nɩbɛ mɩ na dɔ̃ɔ 'yɔ̃ɔ toor chɛlɛ, pãa tɩɛrɛ ɩka a Jɔɔn lɛ tɔ̃ɔ ɩ a Nɩ-iraa."
2,"Annas and Caiaphas were the Jewish high priests. At that time God spoke to Zechariah's son John, who was living in the desert.",Anasɩ nɩ Kayafasɩ bala lɛ ɩ a Juu nɩbɛ bɔɔrlo nɩbɛrɛ. Ka a Nãaŋmɩn de a wʊ 'yɛr kʊ a Jekariya bidaba Jɔɔn be a mɔgɔ̃ɔ pɔ.
4,"Isaiah the prophet wrote about John when he said, “In the desert someone is shouting, ‘Get the road ready for the Lord! Make a straight path for him.","Nɩtãa lɛ a Isaiya na sɛb a wʊ gãn pɔ, “Nɩrɛ 'yɛrɛ naa be a mɔgɔ̃ɔ pɔ, ‘Yɩ chɔɔr a sɩ Soro sɔr, na yɩ maal a wʊ sɔr ka wʊ tor."
6,Then everyone will see the saving power of God.’ ”,Nɩsaal bʊrɔ ba jaa na nyɛn Nãaŋmɩn faafʊ.’ ” (Isaiya
7,"Crowds of people came out to be baptized, but John said to them, “You bunch of snakes! Who warned you to run from the coming judgment?","Ka a nɩyɔɔ bala na waara a Jɔɔn sɛ̃ a Nãaŋmɩn kʊ̃ɔ sofʊ 'yɔ̃ɔ, ka wʊ sʊʊr ba, “Yɩn waa bibiir, an lɛ 'yɛr kʊ yɩ ɩka yɩ jo yi a Nãaŋmɩn suur na waara a yɩ sɛ̃?"
10,"The crowds asked John, “What should we do?”","Ka a nɩyɔɔ bala sʊʊr wʊ, “Ŋmɩnɛ sɩn pãa ɩ?”"
14,"Some soldiers asked him, “And what about us? What do we have to do?” John told them, “Don't force people to pay money to make you leave them alone. Be satisfied with your pay.”","Sojasɩ bamɩne mɩ wan wa sʊʊr wʊ, “Sɩn mɩ, sɩ ɩ ŋmɩnɛ?” Ka wʊ 'yɛr kʊ ba, “Yɩ ta fɩr nɩrɛ de libir ɛ, yɩ ta mɩ ŋmaa jir kara dɔɔl nɩrɛ ɛ, na yɩ vɛ̃ ka a yɩ sãyar sɛɛn yɩ.”"
16,"John said, “I am just baptizing with water. But someone more powerful is going to come, and I am not good enough even to untie his sandals. He will baptize you with the Holy Spirit and with fire.","A Jɔɔn 'yɛr kʊ ba, “Maa 'lɔ kʊ̃ɔ lɛ n suoro yɩ, tɩchɛ nɩrɛ ãsʊɔ na gar ma na wa naa, a wʊ nafɔɔr mibe gba, n ba sɛɛ ɩka n for ɛ. 'Lɔ lɛ na de Nãaŋmɩn Sɩɛ nɩ bũu son yɩ."
18,In many different ways John preached the good news to the people.,Jɔɔn kpãa ban nɩ yelyɔɔ na wʊ 'yɛr a Nãaŋmɩn 'yɛr kʊ ba.
20,"Finally, Herod put John in jail, and this was the worst thing he had done. The Baptism of Jesus (Matthew",Hɛrɔd lɛ maal dɛɛr wʊn vɛ̃ ka ba nyɔɔ Jɔɔn tɩ 'yɔ̃ɔ a pɔɔfʊ die pɔ.
21,"While everyone else was being baptized, Jesus himself was baptized. Then as he prayed, the sky opened up,","Ban ba nyɔɔ a Jɔɔn pɔɔ sɛrɛ ɛ, wʊ so naa a nɩbɛ a Nãaŋmɩn kʊ̃ɔ na wʊ mɩ so a Yesu a Nãaŋmɩn kʊ̃ɔ. Ka a Yesu sʊɔrɔ Nãaŋmɩn ka a saaju yuo."
22,"and the Holy Spirit came down upon him in the form of a dove. A voice from heaven said, “You are my own dear Son, and I am pleased with you.” The Ancestors of Jesus (Matthew","Ka a Nãaŋmɩn Sɩɛ de papa ãgãn suu wa 'mar a Yesu ju, tɩ a kɔkɔr yi be a saaju 'yɛr, “Fʊ̃ʊ lɛ ɩ a n Bidanʊ̃naa ka fʊ yele pɛl a n pʊɔ.”"
30,"Simeon, Judah, Joseph, Jonam, Eliakim,","Simeon bidaba, Juda bidaba, Josefʊ bidaba, Jonam bidaba, Eliyakim bidaba,"
24,"Matthat, Levi, Melchi, Jannai, Joseph,","Matatɩ bidaba, Levi bidaba, Melki bidaba, Janai bidaba, Josefʊ bidaba,"
25,"Mattathias, Amos, Nahum, Esli, Naggai,","Matatiyasɩ bidaba, Amosɩ bidaba, Nahum bidaba, Esili bidaba, Nagai bidaba,"
26,"Maath, Mattathias, Semein, Josech, Joda;","Maat bidaba, Matatiyasɩ bidaba, Semeyin bidaba, Josekɩ bidaba, Joda bidaba,"
27,"Joanan, Rhesa, Zerubbabel, Shealtiel, Neri,","Joanan bidaba, Aresa bidaba, Jerubabel bidaba, Sealtɩɛl bidaba, Neri bidaba,"
29,"Joshua, Eliezer, Jorim, Matthat, Levi;","Josua bidaba, Eliyeja bidaba, Jorim bidaba, Matatɩ bidaba, Levi bidaba,"
31,"Melea, Menna, Mattatha, Nathan, David,","Melea bidaba, Mena bidaba, Matata bidaba, Natan bidaba, David bidaba,"
32,"Jesse, Obed, Boaz, Salmon, Nahshon;","Jesɩ bidaba, Obed bidaba, Boajɩ bidaba, Salmon bidaba, Nason bidaba,"
33,"Amminadab, Admin, Arni, Hezron, Perez, Judah,","Aminadab bidaba, Aram bidaba, Hejoron bidaba, Perejɩ bidaba, Juda bidaba,"
34,"Jacob, Isaac, Abraham, Terah, Nahor,","Jekɔb bidaba, Isaakɩ bidaba, Abraham bidaba, Tera bidaba, Nahor bidaba,"
35,"Serug, Reu, Peleg, Eber, Shelah;","Serugu bidaba, Wɛru bidaba, Peleg bidaba, Eber bidaba, Sela bidaba,"
36,"Cainan, Arphaxad, Shem, Noah, Lamech,","Kainan bidaba, Afakadɩ bidaba, Sem bidaba, Nowa bidaba, Lamekɩ bidaba,"
37,"Methuselah, Enoch, Jared, Mahalaleel, Kenan,","Metusela bidaba, Enok bidaba, Jared bidaba, Mahalaleel bidaba, Kenan bidaba,"
40,"After the sun had set, people with all kinds of diseases were brought to Jesus. He put his hands on each one of them and healed them.","A mɔ̃tɔ̃ɔ na wa mʊrɔ nɩbɛ waan naa ba baalsɩ a Yesu sɛ̃, ka wʊ dɔɔl ba a wʊ nũu na wʊ sãa baal jaa bʊrɔ ban waan."
5,Then the devil led Jesus up to a high place and quickly showed him all the nations on earth.,A tɩɩ lɛ tara wʊn don tɔ̃ɔ ju tɩ wiil wʊ a nãa di jiir a jaa na be ka a wɛr pɔ
7,"Just worship me, and you can have it all.”","Ala ɩ, fʊ gbur dumo puor ma fʊ̃ʊ lɛ so.”"
9,"Finally, the devil took Jesus to Jerusalem and had him stand on top of the temple. The devil said, “If you are God's Son, jump off.","A tɩɩ lɛ tara wʊn chiin a Jerusalɛm ka wʊ tɩ do a puorfʊ yir jie 'lɔ na do na wʊ 'yɛr kʊ a Yesu, “Ala ɩ fʊ̃ʊ lɛ a Nãaŋmɩn Bie ɔɔ lo a tẽe,"
15,"He taught in the Jewish synagogues, and everyone praised him. The People of Nazareth Turn against Jesus (Matthew",Wʊ tɩ wile naa a nɩbɛ a ba lɔ̃ɔfʊ jiir ka a nɩrɛ jaa pɛɛrɛ wʊ.
16,"Jesus went back to Nazareth, where he had been brought up, and as usual he went to the synagogue on the Sabbath. When he stood up to read from the Scriptures,","Yesu lɩɛb chen a Najaretɩ be wʊn nʊ̃ɔ, a Pɛ̃nfʊ Bɩbir Daar wʊ tɩ kpɛ̃n a ba lɔ̃ɔfʊ yir an ɩ lɛ lɛ wʊ ma ɩrɛ na wʊ ir ara na wʊn kar gãn."
18,"“The Lord's Spirit has come to me, because he has chosen me to tell the good news to the poor. The Lord has sent me to announce freedom for prisoners, to give sight to the blind, to free everyone who suffers,","“Nãaŋmɩn Sɩɛ be naa a n 'yɔ̃ɔ, bojũu wʊ ir ma naa ɩka n tɩ 'yɛr a 'yɛr nʊ̃ɔ kʊ a nɔ̃n dẽme, naa mɩ tɩ 'yɛr kʊ gbãgbaar ka ban so ba mãɛ, naa 'yɛr kʊ jɔ̃n ka ba yuo, naa 'yɛr faa a bala ban gere,"
19,"and to say, ‘This is the year the Lord has chosen.’ ”",naa 'yɛr a Nãaŋmɩn maal vɩla yuon kʊ ba.” (Isaiya
20,"Jesus closed the book, then handed it back to the man in charge and sat down. Everyone in the synagogue looked straight at Jesus.","Be lɛ wʊ pilʊ̃ a gãn de kʊ a tʊ̃tʊ̃nɔ̃ tɩ jãnɛ, ka a nɩbɛ ba jaa na be a lɔ̃ɔfʊ yir kpa a nɩbie 'yɔ̃ɔ wʊ."
22,"All the people started talking about Jesus and were amazed at the wonderful things he said. They kept on asking, “Isn't he Joseph's son?”","Ba jaa 'yɛrɛ naa a wʊ sʊ̃ 'yɛr ka ba nɛɛr 'maa a 'yɛr vɩɛlsɩ na yire a wʊ nɛɛ pɔ ka ba sʊrɔ taa, “A ba ɩ a Josefʊ bidaba lɛ a nyã ɛ?”"
23,"Jesus answered: You will certainly want to tell me this saying, “Doctor, first make yourself well.” You will tell me to do the same things here in my own hometown that you heard I did in Capernaum.","Ka a Yesu 'yɛr kʊ ba, “Sɩrɛ jaa lɛ, yɩn sʊʊr ma naa nɩ a sʊkpa nyã, ‘Tɩtɩlɛ, tɩɩl a fʊ mãɛ, maal a ala fʊn maal a Kapenahum ka a fʊ tẽe.’ ”"
24,But you can be sure that no prophets are liked by the people of their own hometown.,"A wʊ 'yɛr kʊ ba, “Yelmãɛ lɛ n 'yɛrɛ kʊrɔ yɩ ɩka, ba maa de Nãaŋmɩn 'yɛ'yɛrɛ a wʊ mãɛ tẽe pɔ ɛ."
25,"Once during the time of Elijah there was no rain for three and a half years, and people everywhere were starving. There were many widows in Israel,","Yelmãɛ lɛ n 'yɛrɛ kʊrɔ yɩ ɩka pɔɔkɔyɔɔ ben a Isɩral nɩbɛ wɛr pɔ a Elaija sɔ̃ɔ, a war bũu 'lɔ na dɔ̃ɔ ŋmaa a yuom ata nɩ ŋmɛrsɩ ayʊɔb a wɛr wʊ jaa."
26,but Elijah was sent only to a widow in the town of Zarephath near the city of Sidon.,"Tɩchɛ Nãaŋmɩn ba tʊ̃ a Elaija a pɔɔkɔɛ ba nyã ãsʊɔ jaa sɛ̃ ɛ, tɩ tʊ̃ wʊ a pɔɔkʊɔr na be a Jarefat na be a Sidon wɛr pɔ."
27,"During the time of the prophet Elisha, many men in Israel had leprosy. But no one was healed, except Naaman who lived in Syria.","A Nãaŋmɩn 'yɛ'yɛrɛ Elisa sɔ̃ɔ, kɔ̃kɔ̃n mɩ ben a Isɩral nɩbɛ wɛr pɔ tɩ ãsʊɔ jaa ba sa ɛ, ka Naaman na yi a Siriya wɛr pɔ ba lɛ ɛ.”"
30,But Jesus slipped through the crowd and got away. A Man with an Evil Spirit (Mark,Tɩchɛ ka wʊ fʊɔl yi a nɩyɔɔ bala sãlsɔɔ a lɛ na wʊ chen.
31,Jesus went to the town of Capernaum in Galilee and taught the people on the Sabbath.,"Be lɛ wʊ suu chen a Kapenahum na be a Galilee wɛr pɔ, ka a Pɛ̃nfʊ Bɩbir Daar ka wʊ piel wile a nɩbɛ."
32,His teaching amazed them because he spoke with power.,Ka a wʊ wiilfʊ 'maa ba nɛɛ bojũu a wʊ 'yɛr tara na kpɛ̃ɔ.
33,"There in the synagogue was a man with an evil spirit. He yelled out,","Daba mɩ ben a be a lɔ̃ɔfʊ yir na tara a dɛɛr sʊɔ, ka a sɩdɛɛr be a wʊ 'yɔ̃ɔ, a wʊ ŋme chɛlma sʊʊr,"
35,Jesus ordered the evil spirit to be quiet and come out. The demon threw the man to the ground in front of everyone and left without harming him.,"Ka Yesu tãn wʊ, “Pɔɔ a nɛɛ tɩ wa yi a daba 'yɔ̃ɔ.” A sɩdɛɛr daan a daba lɔb a nɩbɛ niem tɩ na wʊ yi a daba 'yɔ̃ɔ tɩ waa 'yɔ̃ɔ wʊ baal ɛ."
36,"They all were amazed and kept saying to each other, “What kind of teaching is this? He has power to order evil spirits out of people!”","Ka a nɛɛr 'maa a nɩbɛ ka ba sʊrɔ taa, “Wiilbuor mɩ nɩ nyã? Wʊ den kpɛ̃ɔ nɩ tʊ̃ɔfʊ 'yɛr kʊ a sɩdɛbɛ ka a yi.”"
37,News about Jesus spread all over that part of the country. Jesus Heals Many People (Matthew,Ka a wʊ yele yaar de a tẽn ala na jilʊ̃ a be.
38,"Jesus left the synagogue and went to Simon's home. When Jesus got there, he was told that Simon's mother-in-law was sick with a high fever.",Yesu yi naa a lɔ̃ɔfʊ yir na wʊ chen a Simon yir. Ka ãgãn tɔ a Simon dãɛ ma ka ba sʊɔr a Yesu ɩka wʊ sʊ̃ʊ wʊ.
39,So Jesus went over to her and ordered the fever to go away. Right then she was able to get up and serve them a meal.,"Ka wʊ guun ger a pɔɔ na wʊ tãn a ãgãn tʊl ka wʊ bar a pɔɔ, ka wʊ sa na wʊ ir maal bʊ̃diir kʊ ba."
41,"Demons went out of many people and shouted, “You are the Son of God!” But Jesus ordered the demons not to speak because they knew he was the Messiah.","Sɩdɛbɛ yin a nɩyɔɔ 'yɔ̃ɔ tãna 'yɛrɛ, “Fʊ ɩn Nãaŋmɩn Bie.” Tɩchɛ ka a Yesu tãn ba ka ba ta 'yɛrɛ ɛ, an ɩ ba bɔ̃ɔn naa ɩka 'lɔ lɛ ɩ a Nɩ-iraa."
42,"The next morning Jesus went out to a place where he could be alone, and crowds came looking for him. When they found him, they tried to stop him from leaving.","A wɛr na wa chaar Yesu yin tɩ jãnɛ a jie ãsʊɔ wʊ yõ, ka a nɩbɛ yɔbɔ wʊ tɩ nyɛ a jie wʊn be ba lɛ bʊɔrɔ ɩka wʊ bar ba tɩ chen ɛ."
43,"But Jesus said, “People in other towns must hear the good news about God's kingdom. This is why I was sent.”","Tɩchɛ ka wʊ 'yɛr kʊ ba, “A sɛɛ naa ɩka n 'yɛr a Nãaŋmɩn nãalʊ̃ʊ 'yɛr kʊ a tẽn anyã mɩ bojũu a lɛ 'yɔ̃ɔ lɛ a Nãaŋmɩn tʊ̃ ma.”"
44,So he kept on preaching in the synagogues in Judea.,Tɩ na wʊ chɛnɛ 'yɛrɛ a Nãaŋmɩn 'yɛr be a a ba lɔ̃ɔfʊ yie a Juu nɩbɛ tẽe pɔ.
16,But Jesus would often go to some place where he could be alone and pray. Jesus Heals a Man Who Could Not Walk (Matthew,Tɩchɛ wʊ ma chɛnɛ na tɔɔ wʊ mãɛ yin chɛ̃chɛ̃ tɩ sʊɔrɔ Nãaŋmɩn.
20,"When Jesus saw how much faith they had, he said to the man, “My friend, your sins are forgiven.”","Yesu na nyɛ a lɛ ban sɔɔ de, ka wʊ 'yɛr kʊ a baalaa, “N baraa, a fʊ yeldɛbɛ vɛ̃n bar.”"
3,Jesus got into the boat that belonged to Simon and asked him to row it out a little way from the shore. Then Jesus sat down in the boat to teach the crowd.,Ka wʊ kpɛ a gboro ãsʊɔ pɔ na ɩ Simon bon tɩ sʊɔr wʊ ɩka wʊ daa wʊ ka wʊ jãan a gogoro bãlãa. Wʊ pãa jãnɛ naa a gboro pɔ tɩ wile a nɩbɛ.
5,"“Master,” Simon answered, “we have worked hard all night long and have not caught a thing. But if you tell me to, I will let the nets down.”","Ka a Simon 'yɛr, “Kpãkpãana, tãsɔɔ jaa lɛ sɩ lɔb lɛ̃ɛɛ tɩ saa nyɔɔ bon ɛ, tɩchɛ fʊn 'yɛr go, ɩn lɔbaa.”"
6,They did this and caught so many fish that their nets began ripping apart.,"Ban wa lɔb, ba nyɔɔr jãyɔɔ ka a lɔyaarsɩ ɩrɛ na chɩɛr."
7,"Then they signaled for their partners in the other boat to come and help them. The men came, and together they filled the two boats so full that they both began to sink.","Ka ba 'lɩɩr a ba taaba na be a gboro ãsʊɔ pɔ, ka ba wa sʊ̃ʊ ba. Ba wa naa ka a gborsɩ a jaa ayi wa sɛɛ ka ba ɩrɛ na mʊr."
10,"His partners James and John, the sons of Zebedee, were surprised too. Jesus told Simon, “Don't be afraid! From now on you will bring in people instead of fish.”","Lɛ lɛ a Jemesɩ nɩ Jɔɔn na ɩ a Jebedee bibiir na ɩ a Simon taaba. Ka Yesu 'yɛr kʊ a Simon, “Ta joro dãbãɛ ɛ, an yi dɩna chiine fʊn nyɔɔrɔ na nɩbɛ 'yɔ̃ɔnɔ̃ Nãaŋmɩn nãalʊ̃ʊ pɔ.”"
11,The men pulled their boats up on the shore. Then they left everything and went with Jesus. Jesus Heals a Man (Matthew,Be lɛ ba tɔɔ a gborsɩ waan a gogoro nɛɛ wa bar bomo a jaa tɩ turo a Yesu.
15,News about Jesus kept spreading. Large crowds came to listen to him teach and to be healed of their diseases.,Tɩchɛ ka a wʊ yele chɛnɛ ŋme yaar a jie wʊ jaa ka a nɩyɔɔ wa chɛlɛ a wʊ 'yɛr ka wʊ sãa a ba baalsɩ.
19,"But because of the crowd, they could not get him to Jesus. So they went up on the roof, where they removed some tiles and let the mat down in the middle of the room.","Ban ba wa nyɛrɛ sɔr a nɩyɔɔ jũu, ba don naa gar ju tɩ yuo bɔɔ tur bar ka wʊ suun a sɔ̃ɔ a nɩbɛ sãlsɔɔ tɩ gã a Yesu niem."
23,Is it easier for me to tell this man that his sins are forgiven or to tell him to get up and walk?,'Yɛr buor lɛ ɩ kɔ̃mɔ̃kɔ̃mɔ̃? N 'yɛr ɩka a wʊ yeldɛbɛ vɛ̃n bar bɩɩ n 'yɛr ɩka wʊ ir chiine?
24,"But now you will see that the Son of Man has the right to forgive sins here on earth.” Jesus then said to the man, “Get up! Pick up your mat and walk home.”","Tɩchɛ nɩtɔ̃ lɛ yɩn bɔ̃ɔ ɩka a maa Nɩsaal Bie tara na kpɛ̃ɔ a wɛr pɔ na vɛ̃ yeldɛbɛ bar.” Ka wʊ 'yɛr kʊ a dagbɛrɛ, “Fʊ̃ʊ lɛ n 'yɛrɛ nɩ ir 'mɔɔ a fʊ sɔ̃ɔ kulo nɩ.”"
25,"At once the man stood up in front of everyone. He picked up his mat and went home, giving thanks to God.","Ajienaa ka wʊ vaa ir ara a ba niem, 'mɔɔ a wʊ bʊ̃gãnaa pɛɛrɛ Nãaŋmɩn kulo nɩ."
26,"Everyone was amazed and praised God. What they saw surprised them, and they said, “We have seen a great miracle today!” Jesus Chooses Levi (Matthew","Ka nɩrɛ jaa nɛɛ 'maa ka ba dãna Nãaŋmɩn. Ka dãbãɛ kpɛ ba ka ba 'yɛrɛ, “Sɩ nyɛn yelkal bala dɩna.”"
27,"Later, Jesus went out and saw a tax collector named Levi sitting at the place for paying taxes. Jesus said to him, “Follow me.”","A anyã puor Yesu yin tɩ nyɛ lõpodiere ban bʊɔlɔ Levi na jãnɛ diere wʊ lõposɩ, ka wʊ bʊɔl wʊ, “Ir turo ma.”"
28,Levi left everything and went with Jesus.,Ka a Levi vaa ir bar bomo a jaa tɩ turo wʊ.
29,In his home Levi gave a big dinner for Jesus. Many tax collectors and other guests were also there.,Levi maal bʊ̃diir kʊ a Yesu a be a wʊ yir na wʊ bʊɔl a taaba lõpodierbe nɩ nɩyɔɔ ka ba wa 'mataa dire.
30,"The Pharisees and some of their teachers of the Law of Moses grumbled to Jesus' disciples, “Why do you eat and drink with these tax collectors and other sinners?”","Tɩchɛ a Faraseemɩne nɩ a Mosesɩ Nɛɛ wiwiilbe hũhũnõ nɩ a yele nyã sʊrɔ a Yesu poturbo, “Bo lɛ so ka yɩ 'mataa dire nɩ a lõpodierbe nɩ a tʊ̃dɛbɛ tʊ̃nbɔ?”"
31,"Jesus answered, “Healthy people don't need a doctor, but sick people do.","Ka Yesu 'yɛr kʊ ba, “A ba ɩ nɩrɛ na kpɛ̃mɛ lɛ chiine tɩtɩlɛ jie ɛ, tɩchɛ baalaa lɛ ma chen."
32,I didn't come to invite good people to turn to God. I came to invite sinners.” People Ask about Going without Eating (Matthew,"N ba wa ɩka n wa bʊɔl a nɩtorsɩ ɛ, n wa naa ɩka n wa bʊɔl a tʊ̃dɛbɛ tʊ̃nbɔ ka ba wa lɩɛb tɩɛr.”"
33,"Some people said to Jesus, “John's followers often pray and go without eating, and so do the followers of the Pharisees. But your disciples never go without eating or drinking.”","Ka ba lɛ sʊʊr a Yesu, “Ŋmɩnɛ a ɩ ka Jɔɔn poturbo nɩ a Faraseemɩne poturbo ma jɛ̃n kɔ̃ sʊɔrɔ Nãaŋmɩn, tɩchɛ ka a fʊ̃ʊ poturbo ma tɔ̃ɔ kpal a dib nɩ a nyũfʊ a lɛ a tɔ̃tɔ̃?”"
34,"Jesus told them, “The friends of a bridegroom don't go without eating while he is still with them.","Ka a Yesu sʊʊr ba, “Fʊn tʊ̃ɔ maal a bala ban bʊɔl a pɔɔ paalaa jie ka ba jɛ̃n kɔ̃ a pɔɔ paalaa sɩrɛ na chɛnɛ be a ba sɛ̃ ɔ?"
35,But the time will come when he will be taken from them. Then they will go without eating.”,"Tɩchɛ bɩbir kɔ̃ɔ na wa vɩɛ naa ka a pɔɔ paalaa sɩrɛ yi a ba sɛ̃, a ber ala pɔ 'lɔ ban jɛ̃n nɩ kɔ̃.”"
36,Jesus then told them these sayings: No one uses a new piece of cloth to patch old clothes. The patch would shrink and make the hole even bigger.,"Sʊkpa nyã lɛ wʊ lɔb kʊ ba, “Nɩrɛ maa ŋmaa fɔpaalaa sɛ choo fɔkoraa pɔ ɛ, 'lɔ be ɩ a lɛ a fɔpaalaa na chɩɛraa a fɔkoraa, bʊ̃paalaa nɩ bʊ̃koraa kʊ̃ tʊ̃ɔ 'mataa ɛ."
37,"No one pours new wine into old wineskins. The new wine would swell and burst the old skins. Then the wine would be lost, and the skins would be ruined.","Nɩrɛ maa 'yɔ̃ɔ dãbãɩn a dãa wɔkoraa pɔ ɛ, 'lɔ be ɩ a lɛ a dãbãɩn na pur naa a wʊɔ ka a dãa kpaar ka a wʊɔ mɩ sɔ̃ɔ."
38,New wine must be put only into new wineskins.,Ba ma den dãbãɩn 'yɔ̃ɔ a dãa wɔpaalaa pɔ.
39,"No one wants new wine after drinking old wine. They say, “The old wine is better.”","Nɩrɛ wa nyũ a dãgaa wʊ maa lɛ bʊɔrɔ a dãbãɩn ɛ, wʊ ma 'yɛr ɩka a dãgaa ɩn gar a dãbãɩn.”"
8,"Jesus knew what they were thinking, so he told the man to stand up where everyone could see him. And the man stood up.","Tɩchɛ Yesu bɔ̃ɔn a lɛ ban tɩɛrɛ na wʊ 'yɛr kʊ a daba 'lɔ nũu na kpi, “Ir ara ka nɩrɛ jaa nyɛ fʊ.” Ka a daba ir ara."
2,"Some Pharisees said, “Why are you picking grain on the Sabbath? You're not supposed to do that!”","Ka a Farasee bamɩne sʊʊr ba, “Bo lɛ yɩ ɩrɛ a lɛ na ba tara sɔr a Pɛ̃nfʊ Bɩbir Daar ɛ?”"
23,"Long ago your own people did these same things to the prophets. So when this happens to you, be happy and jump for joy! You will have a great reward in heaven.","A bɩbir nyã wa vɩɛ yɩ chɩlɛ nɩ pʊpɛl, bojũu a yɩ sãyar waa naa na be a saaju. Lɛ lɛ a ba sãakpãmɩne dɔ̃ɔ maal a Nãaŋmɩn 'yɛ'yɛrbɛ."
28,"Ask God to bless anyone who curses you, and pray for everyone who is cruel to you.","Yɩ 'yɛr nɛvɩla 'yɔ̃ɔ a bala na pɔ 'yɔ̃ɔ yɩ, na yɩ sʊɔrɔ Nãaŋmɩn kʊrɔ a bala na gere yɩ."
9,"Then Jesus asked, “On the Sabbath should we do good deeds or evil deeds? Should we save someone's life or destroy it?”","Ka a Yesu pãa 'yɛr kʊ ba, “N sʊʊr yɩ kaa, bo lɛ sɛɛ ɩka a maal a Pɛ̃nfʊ Bɩbir Daar, fʊ maal vɩla bɩɩ fʊ maal dɛɛr? Fʊ kʊ nɩrɛ bɩɩ fʊ faa nɩrɛ, bɩɩ fʊ sɔ̃ɔ bar?”"
14,"One was Simon, and Jesus named him Peter. Another was Andrew, Peter's brother. There were also James, John, Philip, Bartholomew,","A bala wʊn ir lɛ, Simon wʊn lɛ kʊ yopaalaa Pita, nɩ a wʊ yɛbɛ Andiru, Jemesɩ, Jɔɔn, Filip, Batolomi,"
6,"On another Sabbath Jesus was teaching in a synagogue, and a man with a paralyzed right hand was there.","A Pɛ̃nfʊ Bɩbir Daar ãsʊɔ, wʊ ben a ba lɔ̃ɔfʊ yir na wʊ wile, ka a daba ãsʊɔ be be a nũsʊ̃ɔ na kpi."
11,"The teachers and the Pharisees were furious and started saying to one another, “What can we do about Jesus?” Jesus Chooses His Twelve Apostles (Matthew",Tɩchɛ ka a suur kpɛ ba ka ba guoro taa a lɛ ban na ɩ a Yesu.
13,The next morning he called his disciples together and chose twelve of them to be his apostles.,"A wɛr na wa chaar a bibio, wʊ bʊɔl naa a poturbo ka ba wa a wʊ sɛ̃, ka wʊ ir a ba pɔ pie nɩ ayi bʊɔlɔ ba nɩtʊ̃nsɩ."
19,"Everyone was trying to touch Jesus, because power was going out from him and healing them all. Blessings and Troubles (Matthew",Ka a nɩyɔɔ bala dɔ̃ɔnɔ̃ taa bʊɔrɔ a Yesu sɩɩrfʊ bojũu kpɛ̃ɔ yire naa a wʊ pɔ sãana a ba jaa baalsɩ.
15,"Matthew, Thomas, and James the son of Alphaeus. The rest of the apostles were Simon, known as the Eager One,","Matiu, Tomasɩ, Jemesɩ na ɩ Alfayasɩ bidaba, Simon na mʊ̃ɔ nɩbir nɩ a wʊ wɛr yele,"
