text,ref,Unnamed: 2,translated,similarity_score
"Dani tsakemɔ lɛ aaaba , kɛ etsakemɔ lɛ sɛɛ nɔŋŋ hu lɛ , mɛni tee nɔ yɛ Yesu kɛ ekaselɔi lɛ kɛ ' yinɔ nɛɛ ' teŋ ?","Just before and again right after the transfiguration , Jesus and his disciples had what encounter with ' this generation ' ?",,"And when they had appointed elders for them in every church, with prayer and fasting they committed them to the Lord in whom they believed",0.4455436
"David Splane , ni lɛ hu eji Nɔyeli Kuu lɛ mlinyo lɛ ji mɔ ni kwɛ lala lɛ nɔ , ni etsɔɔ bɔ ni lala he hiaa ha yɛ jamɔ krɔŋŋ mli lɛ mli kuku .","Conducting the chorus was another Governing Body member , David Splane , who briefly discussed the importance music has in pure worship .",,"David Splane, if you are not a fool, you would not have said that, and if you are not a fool, you would not have said that, but you have said it, so you are a big fool.",0.23920152
David ewieee huhuuhu yɛ hegbɛ ni eshwe waa ákɛ ená ní akɛha mɔ kroko lɛ he .,David did not murmur because someone else was granted the privilege that he himself so earnestly desired .,,David is going to the farm to harvest some cassava and bring it home to his mother,0.30162913
"David le akɛ "" heloo lɛ wala yɛ elá lɛ mli . ""","David knew that "" the soul of the flesh is in the blood . """,,"David said ""hello to the child who is inside the room.""",0.42760146
"David mli fu nuu niiatsɛ ni yɔɔ Natan sane lɛ mli lɛ , ni ekɛɛ akɛ : "" Gbii abɔ ni Yehowa hiɛ kã nɛɛ , nuu ni ye nɛkɛ sane nɛɛ , esa gbele ! ""","David became angry at the rich man of the story and said to Nathan : "" As Jehovah is living , the man doing this deserves to die ! """,,"And David said to Nathan, ""I have sinned against the Lord."" And Nathan said to David, ""The Lord has taken away your sin, you will not die.""",0.7007048
"Diane kɛɛ : "" Mibɔ mɔdɛŋ akɛ maha ena anɔkwale lɛ he miishɛɛ bɔ ni manyɛ .",""" I tried to make the truth as attractive as possible , "" relates Diane .",,"They say that when a child is born, it comes with its own destiny and that is why some people are richer than others.",0.028597768
"Dummelow ŋma lɛ kɛɔ akɛ : "" Naagbai ni hiɛdɔɔ yɔɔ mli yɛ nɛkɛ wiemɔi nɛɛ amli lɛ laajeɔ kwraa kɛ ayoo akɛ wɔ - Nuŋtsɔ lɛ ewieee nɔ kome he yɛ mli shi nibii enyɔ , ni akɛ klɛŋklɛŋ nɔ lɛ tamɔ nɔ ni ji enyɔ lɛ . . . .","Dummelow says : "" Many of the most serious difficulties of this great discourse disappear when it is realised that our Lord referred in it not to one event but to two , and that the first was typical of the second . . . .",,"The Dummelow said to them: ""You have come to us with a good intention, we thank you very much for that, it is a good thing - We are happy to see you today, it is a great joy, and we are also happy to receive you, that is why we are gathered here today.",0.4710068
"Dɔlɛ sane ji akɛ , "" gbɔmɛi fɔji "" yɛ je lɛŋ , ni oti ni ma amɛhiɛ ji ni amɛye gbekɛbii ni bɛ niiashikpamɔ ko lɛ awui .","Sadly , there are "" wicked men "" in this world who are bent on exploiting innocent children .",,"The old man said, ""the foolish child"" is a proverb, which means that if you don't listen to advice and you don't take care of yourself, you will suffer for it.",0.32963714
"Dɔlɛ sane ji akɛ , apasa tsɔ ̃ ɔlɔi komɛi alilɛi ha mra be mli Kristofoi komɛi tsi amɛhe kɛjɛ Nyɔŋmɔ he .","Regrettably , the tongues of false teachers turned some early Christians away from God .",,"The Lord is my shepherd, I lack nothing, he makes me lie down in green pastures, he leads me beside quiet waters, he refreshes my soul, for his name's sake",0.2579555
"Dɔlɛ sane ji akɛ , yɛ afi 2004 lɛ , ayɔse akɛ John ená kansa .","Sadly , in 2004 , John was diagnosed with cancer .",,"Since that time, from 2004, the person John has been the one",0.5255333
EKOLƐ obaabi akɛ : ' Ani mɔ ko baanyɛ akase bɔ ni Yesu sara eha lɛ ?,YOU might wonder : ' Is it really possible to imitate Jesus ' example of watchfulness ?,,What shall we do that we may work the works of God?,0.43290535
EKOMEFEEMƆ ni yɔɔ Yehowa kɛ Yesu teŋ lɛ ehi shi kɛjɛ jeŋbɔɔ beebe .,Jehovah created Jesus before all other things .,,We give thanks to Jehovah through Jesus that we have eternal life.,0.46261138
"ENƐ ji yinɔsane mli nifeemɔ kɛha Maŋtsɛyeli shiɛlɔi 82,258 ni yɔɔ jɛmɛ lɛ kɛ mɛi 87,890 ni fata amɛhe kɛye Nuntsɔ lɛ Gbɛkɛnaashi Niyenii lɛ yɛ afi 1998 agbiɛnaa be mli lɛ . [","THIS was a historic event for the 82,258 Kingdom publishers there and the 87,890 who joined them to celebrate the Lord 's Evening Meal in the spring of 1998 .",,"They have a total of 82,258 households in 87,890 housing units with a population of Nuntsɔ in Gbɛkɛnaashi Niyenii since 1998 census",0.2349394
Eba akɛ wɔ fɛɛ wɔbaakase amɛ !,May each of us learn to do the same !,,They will come and meet us at the farm tomorrow!,0.1743676
Eba akɛ wɔhaŋ hekɛnɔfɔɔ ni bɛ lɛ afite wɔ kɛ Yehowa teŋ wekukpaa ni jara wa lɛ .,May we never allow any lack of trust on our part to damage our precious relationship with Jehovah .,,And the people will know that you are my disciples if you love one another,0.3920526
"Eba akɛ wɔɔbi gbɛtsɔɔmɔ hu kɛjɛ Nyɔŋmɔ mumɔ krɔŋkrɔŋ lɛ ŋɔɔ , ejaakɛ "" mɔ ni dũɔ nii yɛ lɛ diɛŋtsɛ eheloo mli lɛ , eheloo lɛ mli ebaakpa fitemɔ kɛjɛ ; shi mɔ ni dũɔ nii yɛ mumɔ mli lɛ , mumɔ lɛ mli nɔŋŋ ebaakpa naanɔ wala kɛjɛ . ""","May we also seek the guidance of God 's holy spirit , for "" he who is sowing with a view to his flesh will reap corruption from his flesh , but he who is sowing with a view to the spirit will reap everlasting life from the spirit . """,,"When the elders gather to discuss important matters, they say ""a child who does not listen to their mother will be punished by the mother, and the one who does not listen to the mother will be punished by the father; if a child does not listen to their mother, they will be punished by the father and the child will be in trouble.""",0.39388752
Eba akɛ wɔɔjie nilee kpo ni wɔha wɔfɔlɔi aná miishɛɛ .,May we show wisdom and bring joy to our parents .,,They will go to the farm and bring back food for us to eat.,0.38618803
"Ebaatsu Yehowa yiŋtoo kɛha shikpɔŋ nɛɛ kɛ adesai lɛ he nii kɛmɔ shi , ni akɛ fɛɛ baatse egbɛi ni yɔɔ krɔŋkrɔŋ fe fɛɛ lɛ he .","It will carry out to completion Jehovah 's purpose for the earth and humankind , all to the sanctification of his most holy name .",,The Lord will keep your going out and your coming in from this time on and forevermore.,0.4050625
Ebaatsɔ gbɛi ni etsɔ nɔ eye ebua Mose lɛ nɔŋŋ nɔ eye ebua bo .,In the same ways that he helped Moses .,,The women went to fetch water and they met Moses there and they fetched water,0.34965208
Ebaawa !,Not likely .,,Let's go!,0.02616817
"Ebi ehe akɛ , ' Ani nɛkɛ sɔŋŋ matsu nii yɛ biɛ ni miyaaa mihiɛ ?",' Why am I stuck in this dead - end job ? ' he asks himself .,,"What is it that you people are doing, is it good that you are beating your child like that?",0.050923243
Ebi mi kɛji miheɔ miyeɔ akɛ Nyɔŋmɔ baanyɛ ehã maná miniji enyɔ lɛ ekoŋŋ .,He asked me if I could imagine that God could let me have my two arms back again .,,"My mother told me that when the Nyɔŋmɔ people were going to farm, they would go very early in the morning.",0.028358093
Ebiɔ hemɔkɛyeli dani ayoo akɛ Yehowa ji mɔ ni tsɔɔ eshikpɔŋ nɔ gbɛjianɔtoo lɛ nɔ etsɔɔ wɔ nii .,It takes faith to recognize that Jehovah is the one teaching us through his earthly organization .,,We will be like angels and will live forever with Jehovah God in heaven and will see everything clearly,0.27703577
"Ebɛ naakpɛɛ akɛ no hewɔ ni Yehowa efã akɛ , etsɛŋ ni akɛ Satan gbɛjianɔtoo muu lɛ fɛɛ baaba naagbee lɛ !",No wonder Jehovah has decreed that Satan 's entire organization will soon be brought to an end !,,"They are now in Jehovah's hands, but Satan is also fighting them, so let us pray for them!",0.5205025
