ref,text,translated,source_zip_file
"But you have surely seen and heard how this man Paul is upsetting a lot of people, not only in Ephesus, but almost everywhere in Asia. He claims that the gods we humans make are not really gods at all.","Kɛlɛ nɔmɔ̀ pɛ nɔolũ kana gɛ Paulo anyɛ alɛ etsyina banunɔ ekpeɖekpeɖeɛ mɛ, pɛ agbana banɔkpekpèɛ atsaɖakɛ idzo nɛ Efosoɔ nɛ̀ Asia bɔdɔ̃ mɛ petee tsyɛ. Aɖɔ asɛ ibudiɛ gɛ banɔdzyrameɛ abhɛtɛ tinu akaa nanà.","When they heard that Paul said he would not see their faces again, they were very sorrowful, and they accompanied him to the ship, weeping in Ephesus and throughout all Asia. But the work of the gospel continued to grow and spread.",output_proprietary
You have brought men in here who have not robbed temples or spoken against our goddess.,Nɔgbanà banyɛ alɛ ɔmana ɛkɛlɛ gɛ begi dezuru ibudiukã mɛ kɛdɔ̃ nanà alo pɛ baɖɔ ebusoebui nɛ bɔlɔ adzɛobudiɛ shu.,Therefore they should know that it is not good to put their trust in money or to do evil things and forget about God.,output_proprietary
"In the upstairs room where we were meeting, there were a lot of lamps.","Badɛkɛ efù gelee elu kabha buvũɔ mɛ, nɛ ɛkɛlɛ gɛ bɔzã kɛtakpu tɔtɔ̃ mɛ.","When the child was crying at night, his mother gave him food to eat.",output_proprietary
"From Miletus, Paul sent a message for the church leaders at Ephesus to come and meet with him.","Denɔ Miletoɔ, Paulo akpɛ banɔ nɛ Efeso ɔhamɛ besheshèɛ ɔkɔ.","From Miletus, Paul called the elders of the church in Ephesus to come.",output_proprietary
"In every city I visit, I am told by the Holy Spirit that I will be put in jail and will be in trouble in Jerusalem.","Inyi sɛ nɛ ɔmahohoe ka nyia ka mɛɛ, Ɔfɔfuĩa Gbangbã ɔkpɛ ɔsha kɔmɛ ɔsɛ ɔɖavũmɛ tɛzazã nɛ̀ ebui gagalĩ mɛbà dɛ mɔ.","When the time came for him to return home, the Holy Spirit told him to take some of the food that was left over with him.",output_proprietary
and he had four unmarried daughters who prophesied.,Beyiadzɛ talɛ gɛ bakazana anyɛ azã yɛahɔɛ gɛ baɖɔ ebui elú.,The children said that they would go to the farm tomorrow to harvest cassava.,output_proprietary
"But Paul answered, “Why are you crying and breaking my heart? I am not only willing to be put in jail for the Lord Jesus, but I am even willing to die for him in Jerusalem!”","Kɛlɛ Paulo ebuiliulũ asɛ, “Kiɖe sopɛ nɔobiyoyò pɛ nɔyɛɛ mɛ kitúɔ ana? Gɛnɛ mɛ tɛnyanyã ete shu mɛ balɛ ɔkɔ, pɔ ɛbalɛ tsyɛ sɛ tɛ̀ itsi nɛ Yerusalem nɛ Apalete Yesu yɛinyeɛ nɛtakpu.”","Then Paul answered, ""Why are you weeping and breaking my heart? For I am ready not only to be bound but also to die in Jerusalem for the name of the Lord Jesus.""",output_proprietary
Some of the followers from Caesarea went with us and took us to stay in the home of Mnason. He was from Cyprus and had been a follower from the beginning. Paul Visits James,Badɔkpasɛanɛ teli gɛede Kaisareanɔ agbana bɔlɔ avɛnɔ ediku Mnason gɛenu adɔkpasɛanɛ tenikpo yɛɔpã mɛ pɛbɔzã ɛkɛlɛ. Enu anɔ gɛede Kipro pɛ edzi adɔkpasɛnɛ gɛiputɔ̀ tenikpo. Paulo Yerusalem Tikuku,"Some of the disciples from Caesarea went with us and brought us to the home of Mnason, where we were to stay. He was a man from Cyprus and one of the early disciples. Paul Arrives in Jerusalem",output_proprietary
"They were shouting, “Friends, help us! This man goes around everywhere, saying bad things about our nation and about the Law of Moses and about this temple. He has even brought shame to this holy temple by bringing in Gentiles.”","pɛ bakpɛ ozĩ asɛ, “Israelanɛ, nɔplɛnɔ ɔlɔ mɔ! Anyɛ gɛ akasɛ banɔ nɔ petee bɔdɔ̃ nɛ ɔkɔ nyia ɔkɔ afalanɔ pɛ alɔɛtití nɛ bɔlɔ banunɔ nɛ̀ ɔshaa shu nɛ̀ ɛkɛlɛ tsyɛ nɛ alɛ. Nɛ kɛlɛ̀ niedeɛ, adɛgbana Helanɛ amana Akaavũɔ shu pɛ akpɛ ɔdadalɛ ɔkɔlɛ̀ bɔtsɔ̃.”","and they told him saying, ""Israelites, listen to me! I want to tell you that today God has given us victory over our enemies and has saved us from the hand of death and from destruction and trouble. And now, the daughters of Hela and Akaavũɔ are dancing with joy.""",output_proprietary
"I am a Jew, born in the city of Tarsus in Cilicia. But I grew up here in Jerusalem where I was a student of Gamaliel and was taught to follow every single law of our ancestors. In fact, I was just as eager to obey God as any of you are today.","“Yudaeyi mɛinu, bamɔ́ mɛ nɛ Tarso nɛ Kilikia, pɔ Yerusalem ɔmalɛ mɛ banyɔnɔ mɛ. Gamaliel yɛadɔkpasɛnɛ mɛidzì pɛ ɛkpasɛ bɔlɔ akaalɛ ɔshaa piapii kɛlɛ ɛzɛwlɔakɛ ɔkɔ Owusoso Akaa asɛ kana gɛ wɔnɔ ɔmayɛmɛ aka nyia aka abhɛtɛ ɛlɛ obuɔ ana.","I am a Jew, born in Tarsus of Cilicia, but brought up in Jerusalem. I was educated under Gamaliel and was thoroughly trained in the law of our ancestors. I was just as zealous for God as any of you are today.",output_proprietary
"I asked, “Lord, what do you want me to do?” Then he told me, “Get up and go to Damascus. When you get there, you will be told what to do.”","Ibisi sɛ, “ ‘Apalete, kiɖe kɛlɛ ɔsɛ mɛbhɛtɛ?’ Apaleteɛ etseɖe mɛasɛ, “ ‘Lɔɛtití tɛ̀ ɔvɛ Damasko ɔmamɛ. Nɛ ɛkɛlɛ bebètseɖe wɔ ebuiɛ gɛ bakpɛ wɔahɔɛ ɔsɛ ɔbhɛtɛɛ.’","He said, ""Lord, what do you want me to do?"" The Lord answered him, ""Get up and go into Damascus. There you will be told everything that has been assigned for you to do.""",output_proprietary
"Then Ananias told me, “The God that our ancestors worshiped has chosen you to know what he wants done. He has chosen you to see the One Who Obeys God and to hear his voice.","“Kɛlɛ etseɖe mɛ asɛ, ‘Bɔlɔ akaalɛ Owusoso Akaa yɛebú wɔ ɔsɛ tɛ otì kɛgɛ yɛapɛ nɔ, ɔsɛ tɛ̀ ɔmɔ Anɔ Dadalɛ, nɛ̀ tɛ olũ ebui edenɔ yɛolugbũ mɛ̀.","But the scripture says, 'Because the Most High God wanted to show that he has power to have mercy on whom he wants, and to harden the heart of whom he wants.'",output_proprietary
You must tell everyone what you have seen and heard.,Wɔbodzì anɔ gɛ ɔbɔɖɔaɖɔ ɔdalɛ yɛishu ɔkɔ banunɔ petee nɛ kɛgɛ ɔmɔ pɛ olũɔ shu.,They said that the person who wants to go to heaven must love everyone and not hate anyone.,output_proprietary
"Paul turned to the high priest and said, “You whitewashed wall! God will hit you. You sit there to judge me by the Law of Moses. But at the same time you order men to break the Law by hitting me.”","Kɛlɛ Paulo etseɖe yɛasɛ, “Owusoso Akaa ebehuwɔ ebho, wɔ kigilì gɛ badzã bɔdɔ̃ fufú akɔ! Ɔzã esì nɛ ɛkɛlɛ pɛ okulu kebhu nɛ mɛ nɛ ɔsha nulũ, pɔ wɔtsyɛ ɔgɛ ɔbhɛtɛ tɔɖɔ ɔsha nabha gɛ ɔɖɔ ɔsɛ behu mɛ kɛdɔ̃!”","Then Paul said, ""God will strike you, you whitewashed wall! You sit to judge me according to the law, yet you yourself violate the law by commanding that I be struck!""",output_proprietary
"As soon as Paul said this, the Pharisees and the Sadducees got into a big argument, and the council members started taking sides.","Gɛ aɖɔ kibui ɛlɛ koɔ, kawlɔ̃akɛ ebeku Farisianɛ nɛ̀ Zadukianɛ nɛishi, kɛlɛ kazã ebebu ɔtɔ nɛ bagɔlɔ shu.","When the crowds gathered there, some Pharisees and Sadducees came to him, asking him to show them a sign from heaven.",output_proprietary
"The commander took the young man aside and asked him in private, “What do you want to tell me?”","Keyuiza anɔ gbagbla anyanã anyɛ nuvɔɛ nɔ kahɔkpɔ, agbana yɛavɛnɔ kɛwɔa pɛ edibisi yɛasɛ, “Kibui ɖuwoe wɔpɛ ɔsɛ tɛ̀ otseɖe mɛ?”","When Jesus saw their faith, he said to the paralyzed man, ""Son, your sins are forgiven.""",output_proprietary
"He then ordered the army officer to keep Paul under guard, but not to lock him up or to stop his friends from helping him. Paul Is Kept under Guard","Akpɛ keyuadɛdɛ anɔ gbagbla ɔsha asɛ tɛ̀ akɔ bazã epó Paulo piapii, pɔ akɔ yɛazã yɛishu ahɔɛ mɛ tɛ̀ akɔ yɛbhia alɛ ebeɖi yɛabha nɛ̀ kɛgɛ yɛapɛɛ nɔ.","Some people were very happy because they had been following Paul's teaching, and they were doing good things so that they would enter God's kingdom and stay there forever.",output_proprietary
"Several days later Felix and his wife Drusilla, who was Jewish, went to the place where Paul was kept under guard. They sent for Paul and listened while he spoke to them about having faith in Christ Jesus.","Ewui gelee edeɛ, Felike nɛ̀ yɛedzinì Drusila gɛenu Yudadziɛ aba. Akpɛ banɔ nɛ Paulo ɔkɔ kɛlɛ azataatɔ̃ niyɛ kibeɛ gɛ azaɖɔaɖɔ nɛ tɛyɛyɛkɛŋã gɛlɛ Yesu Kristoɔ mɛ shuɔ.","Some days later, Felix came with his wife Drusilla who was a Jewess. He sent for Paul and listened to him speak about faith and belief in Jesus Christ.",output_proprietary
"After this, Felix often sent for Paul and talked with him, because he hoped that Paul would offer him a bribe.","Kibè ɛlɛ tsyɛ ezeɖi kidzo mɛ asɛ Paulo abakɔɛ kɛdɔ̃ tili nɛ tikpukpũ mɛ asɛ tɛ ashɛnɛ ahɔɛ nɛishu, kliso azakpɛ banɔ nɛ yɛɔkɔ ziazia pɛ azaɖɔaɖɔ niyɛ.","When that happened, Paul shook off the dust from his feet as a sign that they had rejected the message, and he left them and went to another place.",output_proprietary
"Since I did not know how to find out the truth about all this, I asked Paul if he would be willing to go to Jerusalem and be put on trial there.","Itinyi kɛgɛ babhɛtɛ nɛ ebui alɛ nɛidi mɛ nyɔnyɔ̃ shu, kliso ibisi yɛ ɔsɛ, adɛmɛ asɛ abavɛ Yerusalemuɔ tɛ̀ bedi kulu kebhu niyɛ, nɛ̀ ebui alɛ gɛ balɔkɔ nɛ yɛishuɔ dza?","When they heard these things and that he was going to Jerusalem soon, he told a parable because they thought that the kingdom of God was going to appear immediately, and that he was going to establish his kingdom there?",output_proprietary
"I have not found him guilty of any crime deserving death. But because he has asked to be judged by the Emperor, I have decided to send him to Rome.","Ɛbamɔ ɔsɛ̀ agɛ bhɛtɛ kibui kpa nanà, gɛ kɛshɔnɔ ɔkɔ butsí, pɔ gɛ ebisi asɛ kɛmadi Ekusi Gbagbla elũ yɛibuiɛ soɔ, ɛbhɛtɛ ekpeɖekpeɖe mɛ ɔsɛ ɛbalɔkɔ yɛ sɛsɛ Roma.","They say that when they reached a certain place, and they wanted to cross a river, so they asked whether the Holy Spirit would allow them to go, they received a clear answer that they should go to Rome.",output_proprietary
"King Agrippa, one day I was on my way to Damascus with the authority and permission of the chief priests.","“Nɛ kidzo ɛlɛ tinikpo gagã mɛɛ, ɛzã kidzo mɛ ɛvɛ Damaskoɔ nɛ banɔlũazazã gbagbla ɔsha kɔkɔ ulũ.","And when those days were fulfilled, the Jews plotted together to kill him in Damascus.",output_proprietary
"First I preached to the people in Damascus, and then I went to Jerusalem and all over Judea. Finally, I went to the Gentiles and said, “Stop sinning and turn to God! Then prove what you have done by the way you live.”","Iputɔ dɛ bagɛ alɛ Damasko ɔkɔ, kɛlɛ ɛbavɛ Yerusalem nɛ̀ Yudea petee, nɛ̀ bagɛ betinu Yudanɛ ɔkɔ tsyɛ, ɛɖɔ kibuiɛ tseɖe balɛ ɔsɛ̀ tɛ betsyina avɛ Owusoso Akaa ɔkɔ, tɛ̀ bakasɛ balɛ tìtsyitsyina ɔganà ebui bhɛbhɛtɛ mɛ.","First I went to Damascus, then I was in Jerusalem and throughout all Judea, and to the Gentiles also, preaching that they should repent and turn to God, and do works worthy of repentance.",output_proprietary
"Then Paul said to Agrippa, “Do you believe what the prophets said? I know you do.”","Ekusi Agripa, ɔyɛkɛ ebuiɖɔluanɛ nabha aŋã dza? Inyi sɛ ɔyɛkɛ ɔŋã.”","Then Agrippa said to Paul, ""Do you think you can persuade me to become a Christian?""",output_proprietary
"Agrippa told Festus, “Paul could have been set free, if he had not asked to be tried by the Roman Emperor.”","Kɛlɛ Agripa etseɖe Festo asɛ, “Pɛ otɛɔsɛ anyɛ alɛ agɛ vɛnɔ kibuiɛ nɛ Romanɛ Ekusi Gbagbla ɔkɔɔ, tsyɛalo bɔtà shɛnɛ ahɔɛ nɛ yɛishu.","Then Agrippa said to Festus, ""This man could have been set free if he had not appealed to Caesar.""",output_proprietary
"The next day we came to shore at Sidon. Captain Julius was very kind to Paul. He even let him visit his friends, so they could give him whatever he needed.","Gɛ keliɛ azaa, budizhi nɛ Sidon, kɛlɛ Yulio abhɛtɛ ɛyamɛ gbangbã akɔ Paulo, kɛlɛ akɔ yɛidzo asɛ avɛ yɛɔbhia alɛ ɔkɔ tɛ̀ bakɔyɛ kɛdɔ̃ nɔnɔ gɛ apɛɛ nɔ̀.","And the next day, we arrived at Sidon, and Julius treated Paul kindly, and allowed him to go to his friends so that they could take care of him.",output_proprietary
"For several days we could not see either the sun or the stars. A strong wind kept blowing, and we finally gave up all hope of being saved.","Gɛ kiwuiɛ nɛ̀ awɔɛɛ etikekoeyì nɛ ewui gelee mɛ pɛ kɛlɛɛ nɔ̀ pɔ kafùɔ, bɔgaɖi idzomɛ ɔsɛ bɔbà zã nɛ̀ ɛkpã.","If a child does not respect his parents and does not listen to what they say, then that child will bring shame and disgrace.",output_proprietary
"They cut the anchors loose and let them sink into the sea. At the same time they untied the ropes that were holding the rudders. Next, they raised the sail at the front of the ship and let the wind carry the ship toward the beach.","Gɛ bebhui ihuiɛ gɛ nyana kelĩabhaohuɔ bekeɛ, bashɛnɛ ahɔɛ nɛ ɔlɛ shu kpɛ aƒuɔ mɛ, kidzo ɛlɛ abha bebhui ihuiɛ gɛ nyanà kɛpɔtɛ tsyɛ vunɔ nɛ adamɛ ɔkɔɔ. Kɛlɛ basɔ̃ kɛpɔtɛɛ gɛ kɛkɔ pɛ lɔgãa nɛ ɔlɛ shù kɛlɛ bekoeyì nɛ ɔlɛ mɛ aba ogbogbòɔ.","If they see that the child is not well, they will take him to the hospital, so that they can see the child and know what is wrong with him and give him medicine. When they give him medicine and it is good, he will recover and they will take him back home to his father.",output_proprietary
"The leaders replied, “No one from Judea has written us a letter about you. And not one of them has come here to report on you or to say anything against you.","Bebuiliulũ asɛ, “Bɔkà yɛkɛ buplukpa nanà odenɔ Yudea nɛ wɔshu, kɛlɛ badzya ɔmayɛmɛ nanà gɛede ɛkɛlɛ aba, aka kɔ bɔlɔ tititì nanà alo pɛ abaɖɔ kibui kpa nanà nɛ wɔshu.","They answered, ""We have neither received letters from Judea concerning you, nor have any of the brothers come and reported or spoken anything evil about you.",output_proprietary
"Paul said, “You may be sure that God wants to save the Gentiles! And they will listen.”","Gɛ aɖɔ kibui ɛlɛ ebekeɛ, Yudanɛ ashɛ pɛ baza wlɔãkɛ kibui gagalĩ nɛ bagɔlɔ mɛ.","When the feast was already half over, Jesus went up to the temple and began to teach.",output_proprietary
"God has seen how I never stop praying for you, while I serve him with all my heart and tell the good news about his Son.","Owusoso Akaa, anunɔ gɛ yɛaxɔ̃ɛ mɛdɛ nɛ̀ mɛitúɔ nyɔ̃ɔ nɛ Yɛeyi Nɛibui Gbangbã tɛɖɔɖɔ mɛɛ, yɛabà dalɛ mɛishu nɛ kɛbakà gɛ ɛbakà wɔnɔɛbui ibe nyiɛ beɛ","On Sunday, we heard that they have built a new house for the Chief of Yɛeyi Nɛibui Gbangbã, they have done good work and we thank God that the work has been completed",output_proprietary
"They gave up the truth about God for a lie, and they worshiped God's creation instead of God, who will be praised forever. Amen.","Batsrakɛ Owusoso Akaa ibuiɛ gbangbã nɛ̀ asɛnɛ sɛsɛ, kɛlɛ baakpɛ ɛtakpu esi pɛ baadɛ axɔ̃ɛ akɔ banɔdzyrame ɔdɔ̃ bhɛbhɛtɛ, ɔdɛ ɔsɛ tɛ bakpɛ ɛtakpu esi akɔ Kititíayɛ gɛ ebu bɔdɔ̃ɔ, anunɔ gɛ kɛlɛ bakpɛ yɛinye nɛitití tihɔɔ nɔ. Amen.","They thanked God Almighty with great joy and happiness, but they made a request that they should build a house for their pastor to live in comfortably, so that when they make a request to go to Kpetoe, he will have his own place to sleep in. Amen.",output_proprietary
"say cruel things about others, and hate God. They are proud, conceited, and boastful, always thinking up new ways to do evil. These people don't respect their parents.","kaɖɔ kpa ɖɔɖɔ nɛ banɔ shu, banɔ gɛ anyana Owusoso Akaa akpɛ ɛya mɛ, banɔ gɛ bakɔala anɔ, befeke ishu pɛ beku ishu awɔ̃, bapɛɛ edzo nɔnɔ abha gɛ babagã abhɛtɛ ibui zizĩ, batɛkpɛ ɛtakpu esi akɔ balɛ akaa nɛ̀ balɛ elĩ alɛ,","One day when they were at home, they saw Owusoso Akaa's mother coming, they saw her carrying something, she was holding a basket and carrying a pot, she was going to where her husband's relatives were gathered, she was taking food to give to the man and his friend,",output_proprietary
"Some of you accuse others of doing wrong. But there is no excuse for what you do. When you judge others, you condemn yourselves, because you are guilty of doing the very same things.","Klisoɔ wɔɛtakpu kɔkɔ nanà ma, wɔ anunɔ gɛ okulu ebhu ɔkɔ anɔ teliɛ, ɔmɔsɛ kibui nɔnɔ́ idi gɛ ɔlɔkɔ okulu ebhu ɔkɔ anɔ bhlatɔ nɔɔ, kɛlɛ wɔ tsyɛ ɔlɔkɔ obu ishui ipɔ nɔ, ɔmɔsɛ wɔanɔ gɛ obhui ibui mɛ tsyɛɛ, ɔbhɛtɛ kibui ɛlɛ nɛidi.","When Christ comes again, he will not come to die again, because death no longer has power over him to kill him again, but he will come to judge the world, because he said that judgment day will come, so death is waiting.",output_proprietary
God will reward each of us for what we have done.,"Owusoso Akaa aɖɔ asɛ, “ebebhui ibui mɛ akɔ anɔ nyia anɔ nɛ kɛgɛ abhɛtɛ nulũ.” (Psalomo","The Lord God said, ""Blessed is the one who does not walk in the counsel of the wicked.""",output_proprietary
