ref,text,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
"I will give you the keys to the kingdom of heaven, and God in heaven will allow whatever you allow on earth. But he will not allow anything you don't allow.","Mɩn 'fa Anwunno Belemgbin Mân nɩn anʋan sannvɛ'n mɩn wula wɔ́ sa nun. Sʋanlan biala mɔ asɩɛ nɩn asʋ ɛwa ɛ kɔ tike anʋan'n kɔ man yɩ́'n, anɩn b'a tike b'a man yɩ́ anwunno ɛlɔ. Yɛ̂ sʋanlan biala kʋsʋ mɔ asɩɛ nɩn asʋ ɛwa a ndike man anʋan nɩn a mman man yɩ́'n, anɩn b'a ndike b'a mman man yɩ́ anwunno ɛlɔ.”","If you do not take Anwunno Belemgbin, you will not get the benefits that come with it. Some people say that if you do not go to where the benefits are, you will not receive them, and if you do not receive them, you will not get Anwunno. But some people also say that if you do not go to where the benefits are and you do not receive them, you will not get Anwunno.",output_proprietary_batch1,25.003592083623904,20.932397896831066,3.5330261136712746
Don't be cruel to any of these little ones! I promise you their angels are always with my Father in heaven.,"Ɔ sanlɩn kɛ, Mân Baa'n walɩ kɛ ɔ 'ba kpʋnndɛ bɛ́ mɔ b'a minlin'n nán ɔ de bɛ́ ngʋan.]","That evening, Mân Baa'n said that he would not eat unless they brought him what he wanted.",output_proprietary_batch1,16.66864842430557,20.932397896831066,3.5330261136712746
"I promise that when any two of you on earth agree about something you are praying for, my Father in heaven will do it for you.","“Ɛsɛ mɩɩn kan yɩ́ ananhɔlɛ mɩn kele ɛmɔ kɛ, asɩɛ nɩn asʋ ɛwa, sɛ menian nnyuan anʋan sɛ bɛ́ nwʋn bɛ bisa like biala wɔ bɛ́ mmʋtʋɛ nɩn anun an, mɩ́n Sɩ m'ɔ wɔ anwunno ɛlɔ'n 'fa man bɛ́.","First, I must tell you this important thing, so that if you hear or see something, you will not be surprised or ask too many questions about it, because I have already informed you.",output_proprietary_batch1,31.218083571110128,20.932397896831066,3.5330261136712746
"Jesus said to him, “Why do you ask me about what is good? Only God is good. If you want to have eternal life, you must obey his commandments.”","M'ɔ hanlɩn sɔ'n, Zozi kɔ bisa yɩ́ kɛ: “Nzukɛ ati yɛ̂ ɛ lɛ bisa mɩ́n like m'ɔ tɩ kpa nɩn anwʋn ɛjɔlɛ ɔ? Nyanmɩan angʋnmɩn cein y'ɔ tɩ kpa ɔ. Sɛ ɛ kulo kɛ ɛ nyan ngʋan m'ɔ le man ayuelɩɛ nɩn an, anɩn di mala'n-mɔ asʋ.”","When I finished speaking, Zozi came and asked: “Why is it that you always ask me about things I do not know? Wise people only talk about things they know. If you want to be wise, you should also do the same, and then people will respect you.”",output_proprietary_batch1,31.151180696576038,20.932397896831066,3.5330261136712746
"Jesus replied, “If you want to be perfect, go sell everything you own! Give the money to the poor, and you will have riches in heaven. Then come and be my follower.”","Zozi nwan: “Sɛ ɛ kulo kɛ ɛ yue kpa yɔ bɔkɔɔ a, anɩn kɔ tɔnɩn wɔ́ ninnge'n kʋalaa mɔ ɛ le yɩ́'n. Esika'n mɔ ɛ kɔ nyan yɩ́'n, fa man ehianfʋɛ'n-mɔ, nán ɛ 'ba nyan anwʋndɩɛ dɔʋn anwunno ɛlɔ. Sɛ ɛ yɔ yɩ́ sɔ yue a, bala nán si mɩ́n sʋ.”","Zozi said: ""If you go and you see a red cloth, don't touch it because it belongs to the spirits. If you touch it, you will have bad luck, and you won't be able to remove the misfortune from yourself. If you want to be safe, just leave it alone.""",output_proprietary_batch1,34.368258452410714,20.932397896831066,3.5330261136712746
"Peter replied, “Remember, we have left everything to be your followers! What will we get?”","Ɛhɩ, Pɩɛlɩ kɔ jasʋ, yɩ́ nwan: “Yɛ́ mɔ y'a yaci yɛ́ ninnge'n kʋalaatin mɔ yɛ si wɔ́ sʋ'n, anɩn yɛ́ kʋsʋ yɛ́ dɩɛ tɩ sɛ?”","So, Pieli went to the market, and asked: “If someone takes your thing without telling you, and you see it with them, what should you do?”",output_proprietary_batch1,18.960676467407396,20.932397896831066,3.5330261136712746
"Then Jesus left the city and went out to the village of Bethany, where he spent the night. Jesus Puts a Curse on a Fig Tree (Mark","M'ɔ hanlɩn sɔ yuelɩ'n, ɔ kɔ yaci bɛ́ ɛbɛlɛ ɔ fi kulo nɩn anun ɔ kɔ fite ɔ kɔ hɔ kɔ la Betanin kulo nɩn asʋ. Zozi 'ba bɔ figi baka kʋn sasan (Maakɩ","I went to the farm yesterday, and when I returned home in the evening, I saw that my brother had already left for Betanin that evening. Everyone was preparing food together (Mark)",output_proprietary_batch1,25.484597077195325,20.932397896831066,3.5330261136712746
"Others grabbed the servants, then beat them up and killed them.",Mmie-mɔ kʋsʋ kɔ sɔ ngʋa'n-mɔ bɛ kɔ hele bɛ́ yalɛ dede bɛ kɔ hun bɛ́.,"When you wake up early, you will get milk, but if you wake up late, you will get water.",output_proprietary_batch1,12.520396316845215,20.932397896831066,3.5330261136712746
At last the woman died.,"Yɩ́ nzin, balasua'n kʋsʋ kɔ wu.","If you sleep, the mosquito will bite you.",output_proprietary_batch1,12.269662510981744,20.932397896831066,3.5330261136712746
The crowds were surprised to hear what Jesus was teaching. The Most Important Commandment (Mark,"Mɔ meninsʋnman'n tɩlɩ Zozi ngehele sɔ'n, ɔ sinlin bɛ́ nwʋn. Mala'n m'ɔ tɩ kpili tala bɛ́ kʋalaa'n (Maakɩ","If we work together tomorrow morning, we will finish quickly. Let us all come early (Thank you)",output_proprietary_batch1,15.783207719849482,20.932397896831066,3.5330261136712746
"If David called the Messiah his Lord, how can the Messiah be a son of King David?”","Sɛ Davidi fɛlɛ yɩ́ ‘mɩ́n Mɩn’ an, anɩn ɔ yɔ sɛ mɔ ɛsɛ Kilisi'n tɩ Davidi awa'n?”","If David calls him ‘my Lord,’ how then can he be his son?",output_proprietary_batch1,29.82916132739291,20.932397896831066,3.5330261136712746
"You blind fools! Which is greater, the gold or the temple that makes the gold sacred?","Ngʋasɩafʋɛ anyɩnsinlinwafʋɛ! Esika kɔkɔlɛ'n nʋn Nyanmɩan sua'n m'ɔ man esika kɔkɔlɛ'n yɔ nwannzan-nwannzan'n, benin y'ɔ tɩ cɩnnjɩn kpa ɔ?","Listen to wisdom! If money were more important than God, then why do people still die even when they have a lot of money?",output_proprietary_batch1,19.742812955954943,20.932397896831066,3.5330261136712746
But you prove you really are the relatives of the ones who killed the prophets.,"Ɛmɔ muonun di ɛmɔ anwʋn adanzɩɛ kɛ bɛ́ mɔ bɛ hunlin Nyanmɩan mgbɔmanfʋɛ'n-mɔ, bɛ́ bʋsʋ menian y'ɔ le ɛmɔ.","If people do good deeds and follow the path of God, they will receive blessings in their lives.",output_proprietary_batch1,21.378752379005363,20.932397896831066,3.5330261136712746
You are nothing but snakes and the children of snakes! How can you escape going to hell?,“Ati ɛtɛ mma kɛ owo! Ɔ yɔ sɛ mɔ ɛmɔ jʋnlɩn kɛ ɛmɔ ati ngɔ ha man sɩ̂n'n m'ɔ le man ayuelɩɛ nɩn anun ɔ?,The tree is good but has no fruit! Is it because it is still young or because the tree does not want to bear fruit this year?,output_proprietary_batch1,20.354380722593195,20.932397896831066,3.5330261136712746
Many false prophets will come and fool a lot of people.,Ato mgbɔmanfʋɛ dɔʋn 'ba fite fite bɛ laka menian dɔʋn.,"When Ato travels, he always brings back many gifts for his children.",output_proprietary_batch1,14.86679646611938,20.932397896831066,3.5330261136712746
And pray that you won't have to escape in winter or on a Sabbath.,"Ɛmɔ sɛ́lɛ Nyanmɩan kpa nán ɛmɔ ɛnwanndie cɩan nɩn a nyia man fɔsɩɛ nun, anaan ɛnwʋnmɩan ele cɩan.","If God gives you something and you do not use it well, He will take it back, or He will give it to someone else.",output_proprietary_batch1,15.003626745653719,20.932397896831066,3.5330261136712746
Who are faithful and wise servants? Who are the ones the master will put in charge of giving the other servants their food supplies at the proper time?,"“Akʋa ngɛlɛfʋɛ ananhɔlɛfʋɛ'n, y'ɔ le nwan? Y'ɔ le akʋa'n mɔ yɩ́ mɩn a fa junman a wula yɩ́ sa nun kɛ ɔ nɩ́an yɩ́ ngʋa ɛhɩnlɩnka-mɔ asʋ, ɔ mán bɛ́ alɩɛ mɛlɛ mɔ dɔɛ'n kɔ ju'n.","If you have knowledge and wisdom, what will you do? You will use them so that your life will be good and so that you can help others, but if you keep them to yourself, they will not benefit anyone.",output_proprietary_batch1,22.94130710660255,20.932397896831066,3.5330261136712746
"the foolish ones said to the others, “Let us have some of your oil! Our lamps are going out.”","Ngʋasɩafʋɛ'n-mɔ kɔ se bɛngɛlɛfʋɛ'n-mɔ kɛ: ‘Ɛmɔ mán yɛ́ bɛ́ ngo'n kaan, nán yɛ́ nganlannɩɛ'n-mɔ lɛ nun.’","The wisdom of the elders says: ‘If you do not know where you are going, look at where you are coming from.’",output_proprietary_batch1,23.818951155069108,20.932397896831066,3.5330261136712746
"“Wonderful!” his master replied. “You are a good and faithful servant. I left you in charge of only a little, but now I will put you in charge of much more. Come and share in my happiness!”","“Yɩ́ mɩn'n nwan: ‘Akʋa kpa, mo! Ɛ tɩ ananhɔlɛfʋɛ kpa. Like kaan ɛhɩ mɔ m'an fa m'an man wɔ́'n, a yɔ yɩ́ kpa. Yɩ́ ti, mɩn 'fa ninnge dɔʋn mɩn wula wɔ́ sa nun. Bala tanlan mɩ́n nwʋn ɛwa maan yɛ lí fɛ.’","Listen, child: ‘Be careful! This is a dangerous place. If you don't listen to what I tell you, you will get hurt. So, take what I have told you and remember it well. Only then will you be safe.’",output_proprietary_batch1,20.1301366724197,20.932397896831066,3.5330261136712746
"Everyone who has something will be given more, and they will have more than enough. But everything will be taken from those who don't have anything.","Ɔ sanlɩn kɛ sʋanlan m'ɔ le bie'n, bɛ 'man yɩ́ dɔʋn biekun. Nan sʋanlan kʋsʋ m'ɔ le man fɩ́ɩ́'n, bɛ 'tʋa yɩ́ bɛ de kaan'n m'ɔ le'n.","If someone gives you something as a child, they are teaching you to give to others. When you grow up, you should also give to those younger than you.",output_proprietary_batch1,25.900605492180397,20.932397896831066,3.5330261136712746
"I was hungry, but you did not give me anything to eat, and I was thirsty, but you did not give me anything to drink.","Ɔ sanlɩn kɛ mɛlɛ mɔ anɩn ɛhɔɛ lɛ kun mɩ́n'n, ɛmɔ a mman man mɩ́n like m'an nni man. Mɔ nzuhoe 'kun mɩ́n'n, ɛmɔ a mman man mɩ́n nzue m'an nnʋn man.","He/she loves me but is not here with me, so I cannot see him/her. If he/she were here with me, I would see him/her every day.",output_proprietary_batch1,13.582886033936884,20.932397896831066,3.5330261136712746
"During the meal Jesus took some bread in his hands. He blessed the bread and broke it. Then he gave it to his disciples and said, “Take this and eat it. This is my body.”","Mɔ bɛ 'di like'n, Zozi kɔ fa kpaʋn, m'ɔ lalɩ Nyanmɩan asɩ yuelɩ'n, ɔ kɔ bubu nun ɔ kɔ man yɩ́ menian'n-mɔ. Yɩ́ nwan: “Ɛmɔ lé kpaʋn ɛhɩ bɛ lí, ɔ tɩ mɩ́n nwʋnnaan.”","If you want to be happy, Zozi says you should pray, and if you ask God for something, He will give it to you or show you the way. He said: ""Whatever you pray for with a good heart, He will do it for you.""",output_proprietary_batch1,18.6721858981177,20.932397896831066,3.5330261136712746
"Again Jesus went to pray and said, “My Father, if there is no other way, and I must suffer, I will still do what you want.”","Mɔ Zozi hanlɩn sɔ'n, ɔ kɔ yaci bɛ́ ɛbɛlɛ ɔ kɔ hɔ asɔnɩn ɛyɔlɛ biekun. Yɩ́ nwan: “Mɩ́n Sɩ, sɛ m'an nnʋn man ewue kangɔ ɛhɩ anun nán ɔ nyɔ man ye a, anɩn man n nʋ́n nun kɛ ɛ kulo'n.”","In the early morning, he went to the farm and after that he went to the river to fish. He said: ""My Lord, if I do not find food today to eat, and if I do not catch any fish, I will return home empty-handed.""",output_proprietary_batch1,25.585621153180966,20.932397896831066,3.5330261136712746
He left them and prayed the same prayer once more.,"Yɩ́ kpɛ̂ nsan nɩn asʋ, Zozi kɔ yaci bɛ́ ɛbɛlɛ ɔ kɔ hɔ asɔnɩn kʋnmgba nɩn ɛyɔlɛ biekun.","After seeing the three days, Zozi went and told them that he was going to the farm to look for some yams.",output_proprietary_batch1,20.729198452040652,20.932397896831066,3.5330261136712746
Pilate knew the leaders had brought Jesus to him because they were jealous.,"Ɔ kɔ bisa bɛ́ sɔ, afɩ ɔ sɩ yɩ́ fɔ́ʋ́n kɛ bɛ kpɔ Zozi, yɩ́ ti yɛ̂ b'a hyɩ yɩ́ b'a man yɩ́ ɔ.","He went to ask about it, and when he arrived at Zozi, they told him what had happened to him.",output_proprietary_batch1,18.06359649766979,20.932397896831066,3.5330261136712746
"So the words of the prophet Jeremiah came true, “They took the thirty silver coins, the price of a person among the people of Israel.","Ɔ man ɛjɔlɛ'n mɔ Nyanmɩan falɩ wulalɩ kpɔmanfʋɛ Zolomin anʋan'n kpɩnlɩn sʋ. Kpɔmanfʋɛ Zolomin nwan: Jɛtɛ fufue mma abulasan, esika mɔ Izalayɛ amma'n-mɔ anʋan sɛlɩ yɩ́ nwʋn bɛ falɩ bɛ lili yɩ́ gua nɩn anɩn.","There was a man who asked God for wisdom like King Solomon. King Solomon said: Give white cloths to the orphans, and money to Israel, so that your wisdom will be more than your strength and your beauty.",output_proprietary_batch1,22.30619695057371,20.932397896831066,3.5330261136712746
"And when the chief priests and leaders brought their charges against him, he did not say a thing.","Nan mɔ Nyanmɩan *tɛɛyɩfʋɛ mgbain'n-mɔ nʋn Zufʋ mgbain'n-mɔ 'tʋn Zozi ɛsʋan'n, Zozi ngɔ tɛ man bɛ́ sʋ.","God said, ""Let there be light,"" and there was light.",output_proprietary_batch1,12.940015459790772,20.932397896831066,3.5330261136712746
"shouted, “So you're the one who claimed you could tear down the temple and build it again in three days! If you are God's Son, save yourself and come down from the cross!”","Bɛ́ nwan: “Wɔ́ mɔ wɔ́ nwan ɛ 'bu asɔnɩn sua'n, nán ɛ fa cɩan nsan ɛ si yɩ́ fʋfɔlɛ'n, de wɔ́ nwʋn e! Sɛ wɔ́ nwan ɛ tɩ Nyanmɩan Awa sakpa a, fi kʋlʋwa nɩn asʋ ju!”","The sheep said: ""If you see a sheep with seven horns, and it has three legs and its body is all black, that's me! If you see that sheep near God's river, don't be afraid of it!""",output_proprietary_batch1,21.627097979580633,20.932397896831066,3.5330261136712746
"On the next day, which was a Sabbath, the chief priests and the Pharisees went together to Pilate.","Zufʋ'n-mɔ bɔbʋalɩ bɛ́ nwʋn bɛ sielɩ. Mɔ yɩ́ alɩ́ɛ hɩnlɩn m'ɔ tɩ ɛnwʋnmɩan ele cɩan'n, Nyanmɩan *tɛɛyɩfʋɛ mgbain'n-mɔ nʋn *Falisifʋɛ'n-mɔ kɔ hɔ kɔ tʋ Pilatɩ. Bɛ́ nwan:","Early in the morning they took him and tied him up. They led him away and handed him over to the governor, Pontius Pilate. He asked:",output_proprietary_batch1,23.23718966589372,20.932397896831066,3.5330261136712746
"Then Jesus said, “Don't be afraid! Tell my followers to go to Galilee. They will see me there.” Report of the Guard","Ɛhɩ, Zozi kɔ se bɛ́ kɛ: “Nán bɛ sulo. Ɛmɔ hɔ́ hán héle mɩ́n nianman'n-mɔ kɛ bɛ hɔ́ Galile mân nɩn anun ɛlɔ. Ɛbɛlɛ yɛ̂ bɛ 'nwun mɩ́n ɔ.” Nzalafʋ'n-mɔ ɛjɔlɛ'n","Then, Zozi said to them: “Do not be afraid. Go and tell my brothers to go to Galilee, and they will see me there.” The women went quickly.",output_proprietary_batch1,50.80312164081688,20.932397896831066,3.5330261136712746
"The angel said to the women, “Don't be afraid! I know you are looking for Jesus, who was nailed to a cross.","Bɔfʋɛ'n kɔ han kɔ hele mmalasua'n-mɔ kɛ: “Nán bɛ sulo. Afɩ mɩn sɩ kɛ ɛmɔ lɛ kpʋnndɛ Zozi, sʋanlan'n mɔ bɛ bʋbɔlɩ yɩ́ kʋlʋwa nɩn asʋ'n.","The hunter went there and told the children: ""Don't cry. When I return from the Zozi forest, I will bring you plenty of meat to eat.""",output_proprietary_batch1,20.038352527884097,20.932397896831066,3.5330261136712746
"Now hurry! Tell his disciples he has been raised to life and is on his way to Galilee. Go there, and you will see him. This is what I came to tell you.”","Ɛmɔ hɔ́ ndɛ-ndɛ bɛ hán héle yɩ́ menian'n-mɔ kɛ ɔ fi ewue nun ɔ'a tinnge. Sian dɩɛ, ɔ lɛ kɔ a nwʋnndɛ ɛmɔ Galile mân nɩn anun. Ɛlɔ yɛ̂ ɛmɔ 'nwun yɩ́ ɔ. Ngalɩɛ'n mɔ mɩ́n nwan mɩn 'kan mɩn kele ɛmɔ nɩn anɩn.”","It happened recently that someone from our village died and was buried. After that, he went to Galilee and appeared to some people. This is what happened to him. I am telling you this so that you will know and understand what happened.",output_proprietary_batch1,32.62283100517357,20.932397896831066,3.5330261136712746
"He said, “The time has come! God's kingdom will soon be here. Turn back to God and believe the good news!” Jesus Chooses Four Fishermen (Matthew","M'ɔ juli ɛlɔ'n yɩ́ nwan: “Tɛmʋn nɩn a ju, ɔ sanlɩn kɛ Nyanmɩan Belemgbin elie mɛlɛ nɩn a kpunnge. Ɛmɔ lé Ɛjɔlɛkpa'n bɛ li nán ɛmɔ káci bɛ́ abalabɔ'n!”","""I heard someone say: 'Be patient, my child, and trust that God Almighty will provide for you. Just as He takes care of the birds, He will also take care of you!'""",output_proprietary_batch1,18.7053606311614,20.932397896831066,3.5330261136712746
"Suddenly a man with an evil spirit in him entered the synagogue and yelled,","Ɔ 'ba yɔ sɔ'n kʋsʋ, anɩn sʋanlan kʋn wɔ bɛ́ asɔnɩn sua nɩn anun ɛbɛlɛ. Sʋanlan sɔ'n, wawɛ ɛtɛ wɔ yɩ́ nun. Ɔ kɔ tɩan nun kɛ:","The child goes to the farm, and the squirrel goes to look for food in the forest. The squirrel says, today I will eat well. He goes into the forest and says:",output_proprietary_batch1,19.070943236074108,20.932397896831066,3.5330261136712746
"In fact, the whole town gathered around the door of the house.",Kulo nɩn asʋ menian'n-mɔ kʋalaa kɔ yia awulo nɩn anʋan nɩn anun.,"If you want to be successful, you must work hard and be patient.",output_proprietary_batch1,14.706797865756528,20.932397896831066,3.5330261136712746
"Some teachers of the Law of Moses came from Jerusalem and said, “This man is under the power of Beelzebul, the ruler of demons! He is even forcing out demons with the help of Beelzebul.”","Ɛhɩ, mala nɩn asʋ mgbain'n-mɔ fi Zoluzalɛmʋn bɛ walɩ a, bɛ́ nwan: “Bian ɛhɩ, *Bɛlɩzebulu m'ɔ tɩ mmɔnsanmʋn'n-mɔ kpain'n wɔ yɩ́ nun. Yɩ́ y'ɔ man yɩ́ anwʋnsɛlɛ m'ɔ fa tu wawɛ ɛtɛ'n-mɔ ɔ.”","Look, some people came from Jerusalem and said, “Look, Beelzebul is in him. That is why he can drive out demons.”",output_proprietary_batch1,33.61308592576749,20.932397896831066,3.5330261136712746
"The crowd sitting around Jesus told him, “Your mother and your brothers and sisters are outside and want to see you.”","Anɩn menian dɔʋn kpa tɩtɩ asɩ, b'a ta b'a si b'a yia Zozi. Bɛ kɔ han bɛ kɔ hele yɩ́ kɛ: “Nɩan, wɔ́ nin nʋn wɔ́ nianman'n-mɔ jijin ahanmɩan ɛlɔ, bɛ lɛ kpʋnndɛ wɔ́.”","The Anin people gathered together, and they said they would go to Zozi. They went and when they arrived, they said: ""We have come because we heard about your great wisdom, so we have come to see you.""",output_proprietary_batch1,25.924569379989837,20.932397896831066,3.5330261136712746
A nation whose people fight each other won't last very long.,"Sɛ belemgbin mân kʋn anun menian'n-mɔ bu bɛ́ nwʋn nun an, mân sɔ'n 'bɔ asɩ.","If the frog says the river is deep, it is not lying.",output_proprietary_batch1,16.7756002092878,20.932397896831066,3.5330261136712746
Again Jesus said: God's kingdom is like what happens when a farmer scatters seed in a field.,"Ɛsɛ Zozi kɔ bu anyɩnndala kʋn biekun kɛ: “Nyanmɩan Belemgbin Mân'n, ɔ soman sʋanlan m'ɔ lɛ gua *bele yɩ́ ebo nɩn asʋ.","Zozi must go and tell the elders this: ""God Belemgbin Mân'n, he has sent me to you all with this message for you.""",output_proprietary_batch1,17.550106242314907,20.932397896831066,3.5330261136712746
"He did not tell them anything without using stories. But when he was alone with his disciples, he explained everything to them. A Storm (Matthew","Ɔ ngan man ɛjɔlɛ fɩ́ɩ́ fɔ́ʋ́n ɔ ngele man bɛ́. Yɩ́ kʋalaa m'ɔ kan'n, ɔ bu yɩ́ nwʋn anyɩnndala. M'ɔ kɔ ha yɩ́ ngʋnmɩn nʋn yɩ́ menian'n-mɔ'n, ɔ tu yɩ́ anyɩnndala'n-mɔ kʋalaa abʋ ɔ kele bɛ́. Zozi 'ba gua anwʋnman kpili kʋn asɩ (Matie","He saw the crowd and felt compassion for them. He called his disciples, and he gave them authority. He sent them out to preach and to heal the sick, and he gave them power over unclean spirits. This is what happened according to the account (Matthew).",output_proprietary_batch1,34.219173694089925,20.932397896831066,3.5330261136712746
"from the graveyard where he had been living. No one was able to tie the man up anymore, not even with a chain.","Sʋanlan sɔ'n, wawɛ ɛtɛ wɔ yɩ́ nun, asielɩɛ nɩn asʋ yɛ̂ ɔ da ɔ. Sʋanlan fɩ́ɩ́ ngʋala man yɩ́ cɩ, nán b'a fa ngɔnzɔngɔnzɔ b'a bɔ yɩ́ kpaun.","In the morning, when you wake up, remember to thank God for the new day. Morning greetings bring happiness to the heart, and they make everyone feel loved.",output_proprietary_batch1,24.78866539961528,20.932397896831066,3.5330261136712746
The men taking care of the pigs ran to the town and the farms to spread the news. Then the people came out to see what had happened.,"Menian'n-mɔ mɔ bɛ nɩan mgbolike'n-mɔ asʋ'n kɔ nwanndi. Bɛ kɔ hɔ kɔ bɔ ɛjɔlɛ sɔ'n kpayɛ kulo, ɔ nʋn nanmue'n-mɔ asʋ. Bɛ́ mɔ bɛ tɩlɩ ɛjɔlɛ sɔ'n, bɛ walɩ nɩanlɩn kɛ ɔ kpɩnlɩn yɔlɩ yɩ́'n.","My mother and I will go to my grandmother’s house tomorrow. We will go there to greet her and give her some gifts, and then return to our house. When we finish greeting her, we will sit and talk with her for a while before coming back.",output_proprietary_batch1,22.563560640104775,20.932397896831066,3.5330261136712746
"The person in charge of the synagogue was also there. His name was Jairus, and when he saw Jesus, he went over to him. He knelt at Jesus' feet","Kaan cɛ, Zufu'n-mɔ asɔnɩn sua nɩn asʋ mgbain'n-mɔ anun kʋn kɔ a kɔ ju ɛbɛlɛ. Kpain sɔ'n bɛ fɛlɛ yɩ́ Zʋayilusi. Ɔ nwunlin Zozi a, ɔ kɔ tu kɔ tɔ yɩ́ ja nun.","One day, Zufu's mother went to the market to buy some things for her child. On her way, she met Zwayilusi. When she returned home, she told her child what happened.",output_proprietary_batch1,20.567736022537712,20.932397896831066,3.5330261136712746
"At that moment Jesus felt power go out from him. He turned to the crowd and asked, “Who touched my clothes?”",Zozi kʋsʋ kɔ nwun yɩ́ ɛbɛlɛ ala kɛ anwʋnsɛlɛ kʋn fi yɩ́ nun a fite. Ɔ kɔ kpɛ yɩ́ nyɩn menian'n-mɔ afian ɛlɔ ɔ kɔ bisa kɛ: “Nwan yɛ̂ ɔ'a han mɩ́n taladɩɛ'n?”,"Zozi got up early in the morning and went outside to look for something. She saw an old woman on the road and asked her: “Mother, where are you going this morning?”",output_proprietary_batch1,25.322788583048677,20.932397896831066,3.5330261136712746
"While Jesus was still speaking, some people came from Jairus' home and said, “Your daughter has died! Why bother the teacher anymore?”","Anɩn Zozi anʋan tɔlɩ man bɔbɔ, menian fi kpain Zʋayilusi awulo ɛlɔ bɛ walɩ tʋlɩ yɩ́ a, bɛ́ nwan: “Wɔ́ wa balasua nɩn a wu, nan benin anwʋn ati yɛ̂ ɛ tɛ jɩjɩ mɩnlɩan nɩn ɔ?”","When Zozi was walking along the road, he met Zwayilusi’s child who asked him: “Where are you going, and what are you carrying in that bag of yours?”",output_proprietary_batch1,20.8857676879054,20.932397896831066,3.5330261136712746
At once he ordered a guard to cut off John's head there in prison.,"Ɛbɛlɛ ala, ɔ kɔ sʋan yɩ́ nzalafʋ'n-mɔ nunhan kʋn kɛ ɔ hɔ́ fiadɩ sua nɩn anun ɛlɔ, ɔ hɔ́ kpɛ́ Zʋan Batisi ati'n ɔ fá bɛ́lɛ yɩ́.","Early in the morning, he went to the riverbank with his friends and while he was there studying, he saw John the Baptist standing and he went to greet him.",output_proprietary_batch1,18.410327224911775,20.932397896831066,3.5330261136712746
"Then Jesus said, “How much bread do you have? Go and see!” They found out and answered, “We have five small loaves of bread and two fish.”","Mɔ bɛ hanlɩn sɔ'n, Zozi kɔ bisa bɛ́ kɛ: “Kpaʋn nyɛ yɛ̂ ɛmɔ le ɔ? Ɛmɔ hɔ́ nɩ́an.” Bɛ hɔlɩ bɛ walɩ a, bɛ́ nwan: “Yɛ le kpaʋn nnun nʋn ejue nnyuan.”","When they finished eating, Zozi went and asked them: “Where is my cup? I can't find it.” They looked at each other, then said: “We put the cup under the bed.”",output_proprietary_batch1,20.516854337914253,20.932397896831066,3.5330261136712746
"Jesus left and went to the region near the town of Tyre, where he stayed in someone's home. He did not want people to know he was there, but they found out anyway.","Ɛhɩ anzin, Zozi anʋan y'ɔ le Silifeninsi mân nun. Lɩka m'ɔ juli'n mantan kulo kʋn. Kulo sɔ'n, bɛ fɛlɛ yɩ́ Tii. Ɔ ngulo man kɛ bɛ tɩ yɩ́ ngan. Yɩ́ ti, ɔ kɔ hɔ kɔ wʋlʋ awulo kʋn anun. Nan kʋsʋ ɔ'a ngʋala man fɩa.","That morning, Zozi and his friends went to the river to fish. They carried their nets and baskets. When they arrived, they saw Tii. He was already there before them. After that, he went to fetch water with his younger brother. Then they all started fishing together.",output_proprietary_batch1,25.123978778705485,20.932397896831066,3.5330261136712746
Some people brought to him a man who was deaf and could hardly talk. They begged Jesus just to touch him.,"Ɛbɛlɛ, bɛ kɔ fa amunlefʋɛ anzʋtiliwa kʋn bɛ kɔ bɛlɛ yɩ́ kɛ ɔ fá yɩ́ sa fúa yɩ́ nwʋn maan ɔ tɩ́ akpɔlɛ.","Tomorrow, they will go to the farm early in the morning and they will return before the sun sets so that they can cook food for everyone at home.",output_proprietary_batch1,17.939033861652973,20.932397896831066,3.5330261136712746
"After Jesus told the crowd to sit down, he took the seven loaves and gave thanks. He then broke the loaves and handed them to his disciples, who passed them out to the crowd.","Ɛhɩ a, ɔ kɔ man meninsʋnman'n kɔ tɛtanlan asɩ. Ɔ kɔ fa kpaʋn nsʋ'n, ɔ kɔ la Nyanmɩan asɩ. Ɔ kɔ bubu nun kɔ man yɩ́ menian'n-mɔ kɛ bɛ hyé bɛ mán meninsʋnman'n. Zozi menian'n-mɔ kɔ hye kɔ man bɛ́.","So, he went to the land of the ancestors and arrived at their place. He took some water and went to God's place. He broke kola and went to ask the ancestors so they would bless the living. Then the ancestors blessed the people.",output_proprietary_batch1,29.025729360984137,20.932397896831066,3.5330261136712746
"Jesus then told the crowd and the disciples to come closer, and he said: If any of you want to be my followers, you must forget about yourself. You must take up your cross and follow me.","M'ɔ yɔlɩ sɔ'n, Zozi fɛlɛlɩ meninsʋnman'n nʋn yɩ́ menian'n-mɔ a, yɩ́ nwan: “Sʋanlan m'ɔ kulo kɛ ɔ si mɩ́n sʋ'n, ɔ fá yɩ́ nwʋn yɩ́ tɛɛ, ɔ fá yɩ́ kʋlʋwa'n ɔ tʋ́ yɩ́ kɔmɩn sʋ, nán ɔ'a si mɩ́n sʋ.","When I was young, Zozi used to tell us stories, and he would say: ""If you want to learn something, you must listen well, you must observe carefully, you must ask questions and think deeply, then you will learn.""",output_proprietary_batch1,31.172313692845194,20.932397896831066,3.5330261136712746
