ref,text,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
you will punish my enemies for their evil deeds. Be my faithful friend and destroy them.,"Pʋ mɩ alupʋ lalahɛ ka amʋ́ ɩkɔ. Fʋbʋ ɔnɔkwalɩ ha mɩ, sʋ mɔ amʋ́.","Give me cold water to drink. If you don't have it, then forget it.",output_proprietary_batch1,13.839493979786907,13.329188408514423,6.138392857142857
because my enemies attack with loud shouts. They treat me terribly and hold angry grudges.,"mɩ alupʋ asʋn blɩhɛ pʋ́ aha lalahɛ asɩá bʋdɛ mɩ ba sʋ. Tsufɛ bapʋ ipian dɩnka mɩsʋ, mɩ ɩwɩ ɔblɔ laha bʋdɛ mɩ lu.","I have heard that they are coming tomorrow but I don't believe it. Because they always say things like that, but they don't come when they say they will.",output_proprietary_batch1,21.509438413068015,13.329188408514423,6.138392857142857
"But it was my closest friend, the one I trusted most.","Tamɛ fʋ mɩ ba, mɩ nyawie pʋ́ mɩ ɔbɩsʋfɛá nhɩɛ nyin fʋ, dɛpʋ ɩnɩ gyi mɩ.","If you do not come, I will tell my husband to beat you, because you have insulted me.",output_proprietary_batch1,16.43200542912915,13.329188408514423,6.138392857142857
Do you mighty people talk only to oppose justice? Don't you ever judge fairly?,"Atumipʋ, lɛlɛ mlɩtɛblɩ asʋn ánɩ́ ɩda ɔkpa? Mlɩtegyi asʋn ɔnɔkwalɩsʋ ha aha?","Elders, how can we prevent this disease from spreading? How can we protect our community from it?",output_proprietary_batch1,13.725356598647581,13.329188408514423,6.138392857142857
"You are always planning evil, and you are brutal.","O-o, lalahɛ bʋ mlɩ ɩklʋntɔ. Owuntɔlɩnla mlɩtɔbwɛ ɔsʋlʋsʋ.","No, the man has a car. The woman has a bicycle.",output_proprietary_batch1,11.225760203792634,13.329188408514423,6.138392857142857
Your words spread poison like the bite of a cobra,Bʋbʋ elin fɛ ɩwɔ. Bʋgyi sapa ɔkʋá oletila asʋ.,The goat is eating grass. It has a rope tied around its neck.,output_proprietary_batch1,15.239480052930954,13.329188408514423,6.138392857142857
"Those liars return at evening, growling like dogs roaming the city.","Bʋteyinki ba ntʋpwɛ, bʋdɛkplʋn fɛ akɩaɩ, bomli wulu amʋ.","They did not understand, they were confused like goats, they entered the forest.",output_proprietary_batch1,17.858455030939123,13.329188408514423,6.138392857142857
You made the earth shake and split wide open; now heal its wounds and stop its trembling.,"Fʋlɛha ɔsʋlʋ lɛkpɩnkɩ, ɩlɛbaba. Yinkia mʋ́ tsa aba, tsufɛ idekle ɩmaɩn-maɩn.","The world is very dark, it is very bad. Because of this, people are suffering very much.",output_proprietary_batch1,14.944993579686805,13.329188408514423,6.138392857142857
"You are a strong tower, where I am safe from my enemies.","Tsufɛ fʋgyi mɩ ɔtanʋkpa, obu fʋahɛá iletri mɩ alupʋ sʋ.","When a child is disobedient, he/she does not listen to advice or instruction.",output_proprietary_batch1,12.656228342823908,13.329188408514423,6.138392857142857
I feel like a shaky fence or a sagging wall. How long will all of you attack and assault me?,"Ɔmɛnkɛ mlési mɩ nkʋlɛ han? Mlɩ fɛ́ɛ́ mlɩdekleá mlɛ́lɛ mɩ ɩnʋ, fɛ bunti ntɛ ɩban bwiehɛ?","Why do you look at the speck in your brother's eye, but do not notice the log in your own eye?",output_proprietary_batch1,13.503159477903848,13.329188408514423,6.138392857142857
Don't trust in violence or depend on dishonesty or rely on great wealth.,"Mápʋ ansɩ dɩnka adufudɩɛ atɔsʋ. Másusuá fénya tɔkʋ tsu owitɔ. Nɩ fʋ atɔ ɩklɛɩ kʋraa a, mápʋ ansɩ dɩnka mʋ́sʋ.","We don't want people to be proud. We want them to be humble before God. If your heart is not good, we don't want people like that.",output_proprietary_batch1,18.518771202837346,13.329188408514423,6.138392857142857
"Your love means more than life to me, and I praise you.",Fʋ ɔdwɛá ɩma ɔka bʋ alɛ dʋn nkpa. Mʋ́ sʋ nɛ́kanfʋ fʋ.,Your work has given you a good name. We are proud of you.,output_proprietary_batch1,19.09356410541574,13.329188408514423,6.138392857142857
"I think about you, God, before I go to sleep, and my thoughts turn to you during the night.","Nɩ nda ɔklansʋ oo ntɛkaɩn fʋsʋ. Ntɔgywɩɩn fʋ ɩwɩ onye fɛ́ɛ́,","If you don't have a plan, you will fail. Planning helps a person succeed.",output_proprietary_batch1,13.576900368281555,13.329188408514423,6.138392857142857
Everyone will come to you because you answer prayer.,"Mpaɩ onupʋ, fʋ wa anyankpʋsa fɛ́ɛ́ bɛ́ba.","One day, you will see all the wonders.",output_proprietary_batch1,15.902971384509385,13.329188408514423,6.138392857142857
"You take care of the earth and send rain to help the soil grow all kinds of crops. Your rivers never run dry, and you prepare the earth to produce abundant grain.","Fʋtɛbɛkɩ ɔsʋlʋ, wʋlɩ ntsu mʋ́sʋ, ha mʋ́ ɩtɔwa nfɔ. Fʋtɛha ntsu tɔbʋla fʋ abʋnkpa, ɩtɛha amʋ́ atɔ-abi tɔwa alɛ. Tsufɛ alɩ fɛhɩɛ mʋ́ nɩ.","When you go to farm, take water along, so that you will drink when you are thirsty. When you take water to the farm, it will be good, so that you will not suffer thirst there. Water is very necessary.",output_proprietary_batch1,22.361033775527748,13.329188408514423,6.138392857142857
But let your people be happy and celebrate because of you.,"Tamɛ ha aha yile abʋgyi ɔdwɛ. Bʋfuli kpayi ansigyisʋ fʋ ansɩtɔ, hɩɛ nya ansigyi.","We should not do bad things. If we do bad things to our friends, they will also do bad things to us.",output_proprietary_batch1,12.033337750976079,13.329188408514423,6.138392857142857
"Your people settled there, and you were generous to everyone in need.","Fʋ aha bɔpʋ ɩnʋ bwɛ otsiakpa. Oo Bulu, fʋ awɩtɔlɛ sʋ fɔbʋla ahianfɔ.","You have done a great thing today. O God, you have shown us your power.",output_proprietary_batch1,19.792248314551415,13.329188408514423,6.138392857142857
"Our Lord and our God, your terrible enemies are ready for war, but you will crush their skulls.",Tamɛ obésisri mʋ alupʋ nwun. Amʋ́ na bʋdɛ ɩpɔngyila bwɛ nɩ.,So he went and told his father. And they came to take the corpse away.,output_proprietary_batch1,11.816096200230229,13.329188408514423,6.138392857142857
"The God of Israel is fearsome in his temple, and he makes us strong. Let's praise our God!",Bulu ɩwɩ bʋ ifu mʋ otsiakpa ɩnʋ. Israel Bulu tɔpʋ mʋ tumi mʋ́a ɔwʋnlɩn ha amʋ́. Mlɩkanfʋ Bulu!,God has done a great thing for us. The God of Israel has given us power to overcome our enemies. Praise God!,output_proprietary_batch1,34.493585169824506,13.329188408514423,6.138392857142857
"Lord God All-Powerful, ruler of Israel, don't let me embarrass anyone who trusts and worships you.","Oo anɩ Wie, Ɩsa Ɔnɔ Ɔlɩɩpʋ, Nana Bulu, mɩ sʋ máha pɛlɩ ɩkɩta fʋ ɔkpa akɩpʋ. Oo Israel Bulu, mɩ sʋ máha fʋ adunkapʋ abʋsʋpa.","You are God, Jesus Christ the Savior, the Great God, we thank you for all your good works. You are the God of Israel, we thank you for your wonderful deeds.",output_proprietary_batch1,25.19984250215898,13.329188408514423,6.138392857142857
"My love for your house burns in me like a fire, and when others insult you, they insulted me as well.",Fʋ otsiakpa ɩnʋ asʋn ɩhɩɛ bʋ mɩ ogya. Fʋ asiabi fɛ́ɛ́ lɛbɛdɩnka mɩsʋ.,You should not do things that will make you burn. You should always think before you act.,output_proprietary_batch1,19.659073423840642,13.329188408514423,6.138392857142857
"But I pray to you, Lord. So when the time is right, answer me and help me with your wonderful love.","Tamɛ mɩ mʋ́ fʋ Nana Bulu netsia su kpoli. Oo Bulu, brɛá iletsia fʋ a, pʋ fʋ ɔdwɛá ɩma ɔka pʋ́ fʋ nkpahɔá igyi ɔnɔkwalɩ sɔ mɩ ɔnɔ.","We thank you God for this day. Oh God, when you wake us up, give us strength so that we may do your work well today.",output_proprietary_batch1,21.262852832280927,13.329188408514423,6.138392857142857
"They are like trees growing beside a stream, trees that produce fruit in season and always have leaves. Those people succeed in everything they do.","Ogyi fɛ oyiá boswie mʋ́ ntsu ɔnɔ, itoswie abi mʋ́ swiebɩ, ɩtamakpa atɛ. Togyitɔá ɔbwɛ tɔwa alɛ ha mʋ.","When a woman gives birth to a child, she does not give birth to it alone, the whole family is involved. That is why we all came here to greet her.",output_proprietary_batch2,18.834332319155195,13.329188408514423,6.138392857142857
"The Lord protects everyone who follows him, but the wicked follow a road that leads to ruin.","Tsufɛ Nana Bulu tɛkpa yile abwɛpʋ, tamɛ lalahɛ abwɛpʋ mʋ́ bɛ́ta.","God's word is not difficult to understand, but to obey it is difficult.",output_proprietary_batch2,14.098155579088733,13.329188408514423,6.138392857142857
"The Lord becomes furious and threatens them. His anger terrifies them as he says,","Mʋ́ ɔma a, ɔbɛ́bla amʋ́ asʋn ɔblɔsʋ, wa ɩyɩn wa amʋ́ ɔbɛɛ,","If he does that, he will take his things from the room, and go with his things,",output_proprietary_batch2,16.784441742996062,13.329188408514423,6.138392857142857
because you protect and bless your people.,"Nana Bulu, fʋ ɩbɩtɔ nkpahɔ bʋ. Ha fʋ oyula ɩba fʋ abisʋ. Ɩya.","Nana Bulu, you have done well. May God bless you. Amen.",output_proprietary_batch2,26.660371747481477,13.329188408514423,6.138392857142857
"How long will you people refuse to respect me? You love foolish things, and you run after what is worthless.","Oo anyankpʋsa, mlɩméesi mɩ kpɔɩ? Mlɩméesi asʋn ánɩ́ ɩma labi ɔma gya, si afunu buo? Ɩya.","Oh young man, do you know me? Do you know the person who gave birth to your mother, is he/she dead? Yes.",output_proprietary_batch2,18.887210076480226,13.329188408514423,6.138392857142857
Offer the proper sacrifices and trust the Lord.,"Mlɩbɔ afɔdɩɛ wanklaan, amlɩpʋ ansɩ dɩnka Nana Bulusʋ.","They greeted the chief, and then went to Nana Bulusu.",output_proprietary_batch2,15.731905670351942,13.329188408514423,6.138392857142857
You brought me more happiness than a rich harvest of grain and grapes.,"Faha ansɩ lahɩɛ gyi mɩ, dʋn ansɩá itegyi amʋ́ brɛá amʋ́ atogyihɛ pʋ́ amʋ́ nta labusʋ.","If a person does not have a house, then that person will not have a place to put their things or a place to rest.",output_proprietary_batch2,19.326529981141864,13.329188408514423,6.138392857142857
Let all who run to you for protection always sing joyful songs. Provide shelter for those who truly love you and let them rejoice.,"Tamɛ ha aha ánɩ́ bʋtɛsrɩ tanʋ fʋ fɛ́ɛ́ abʋnya ansigyi. Ha amʋ́ abʋwa ansigyi ɩlʋ. Bun amʋ́sʋ, mɛnɩ ansɩ bégyi fʋ adwɛpʋ fɛ́ɛ́.","We should not do things that will bring us shame. We should do things that are good. If we do so, then people will respect us always.",output_proprietary_batch2,20.514861567087834,13.329188408514423,6.138392857142857
"Don't punish me, Lord, or even correct me when you are angry!","Oo Nana Bulu, máwa ɩyɩn wa mɩ ɔblɔsʋ. Mákʋla ɔblɔ bɩtɩ mɩ ɩsʋ!","Oh God Almighty, I give you thanks and praise. I will continue to praise you forever!",output_proprietary_batch2,17.75941619521538,13.329188408514423,6.138392857142857
and I am in deep distress. How long will it be?,"Oo Nana Bulu, ifu dɛ mɩ ɔkla. Máha mʋ́ ɩwa ɔpá asa afʋtsa mɩ ɩlɔ.","Oh God Almighty, you are my strength. I will trust in you all the days of my life.",output_proprietary_batch2,18.22769724674524,13.329188408514423,6.138392857142857
"Or else they will rip me apart like lions attacking a victim, and no one will save me.","Nɩ megyi alɩ bɛ́kɩta mɩ, tɩtɩ mɩ fɛ gyata; mma ɔhɔpʋ.","If they say they will kill me, let me die; I am not afraid.",output_proprietary_batch2,18.954349777188025,13.329188408514423,6.138392857142857
"You, God, are my shield, the protector of everyone whose heart is right.",Bulu legyi ɩban wa mɩ. Mʋtɔhɔ aha ánɩ́ amʋ́ asʋn da ɔkpa.,The goat gave birth to two kids. The woman took one and left one.,output_proprietary_batch2,14.339193099154935,13.329188408514423,6.138392857142857
"Whenever your enemies refuse to change their ways, you sharpen your sword and string your bow.","Nɩ bʋmɛtsɛ amʋ́ itsiatɔ a, ɔbɛ́ya mʋ ɔdayi. Alabɩtɩ mʋ ɔbɩn dodo.","If someone does not want to work, he should not eat. He should not even sleep.",output_proprietary_batch2,14.567889581303534,13.329188408514423,6.138392857142857
"The trouble they cause comes back on them, and their heads are crushed by their own evil deeds.",Amʋ́ onuto lalahɛ teyinki ba amʋ́sʋ. Amʋ́ owuntɔlɩn teyinki bobun amʋ́ nwunsʋ.,He/She does not want to give them to him/her. He/She will keep them for himself/herself.,output_proprietary_batch2,16.50476360460545,13.329188408514423,6.138392857142857
"Our Lord and Ruler, your name is wonderful everywhere on earth! You let your glory be seen in the heavens above.","Oo anɩ Wie Nana Bulu, fʋ ɩda lɔkʋkʋ moni ɔyɩtɔ o! Fʋ numnyam lɔfʋa dafa nwʋlʋta.","You are the Great God, you have done wonderful things indeed! Your thoughts are very many towards us.",output_proprietary_batch2,27.601435243633016,13.329188408514423,6.138392857142857
"the birds in the sky, the fish in the sea, and all ocean creatures.",mbubwi mʋ́a ntsutso-aye pʋ́ ntobiá bʋna ɔpʋtɔ fɛ́ɛ́.,The child who was crying has now stopped crying completely.,output_proprietary_batch2,11.62148714643989,13.329188408514423,6.138392857142857
"Our Lord and Ruler, your name is wonderful everywhere on earth!","Oo anɩ Wie Nana Bulu, fʋ ɩda lɔkʋkʋ moni ɔyɩtɔ o!","You are the Great God, you have done a wonderful thing today!",output_proprietary_batch2,27.718400933145272,13.329188408514423,6.138392857142857
You judge the world fairly and treat all nations with justice.,Obégyi ɔyɩtɔ aha fɛ́ɛ́ asʋn mʋ́ ɔkpasʋ. Obégyi ɔmá fɛ́ɛ́sʋ ɔnɔkwalɩsʋ.,The child does not want to eat food. The child does not want to learn.,output_proprietary_batch2,13.93178594440833,13.329188408514423,6.138392857142857
You did not forget to punish the guilty or listen to the cries of those in need.,Tsufɛ mʋtɛka ɔha ánɩ́ alawa ɩbɩ obugyatɔ ɩkɔ. Ɔtamakina ipian awunpʋ isu nu.,The chief's child is going to school today. He is carrying his books in his bag.,output_proprietary_batch2,14.603757388514985,13.329188408514423,6.138392857142857
"Please have mercy, Lord! My enemies mistreat me. Keep me from the gates that lead to death,","Oo Nana Bulu, wun mɩ nwɛ! Kɩ alɩá mɩ alupʋ bʋdɛ mɩ ipiantɔ wa! Fʋtɛlɛ mɩ tsu lowu ɔbɔnɔ,","Oh God Almighty, help me! May I not fall into the hands of my enemies! Deliver me from their trap,",output_proprietary_batch2,28.194789236871642,13.329188408514423,6.138392857142857
and I will sing about you at the gate to Zion. I will be happy there because you rescued me.,"mɛnɩ nɛ́kanfʋ fʋ Sionfɔ ofiakpa. Ansɩ bégyi mɩ, tsufɛ fahɔ mɩ nkpa.","I will not go up to Zion again. But they have rejected me, therefore I will not go there again.",output_proprietary_batch2,28.933617392469614,13.329188408514423,6.138392857142857
"Do something, Lord! Don't let the nations win. Make them stand trial in your court of law.","Oo Nana Bulu, kʋsʋ! Máha nyankpʋsa ɔwa ɔkpayi fʋ ansɩtɔ ɔbɛɛ, magyi ɩsʋ. Ɔmá-ɔmá bʋgyi ɩpɔn fʋ ansɩtɔ!","Oh God Almighty, thank you! I have received the good news that you have sent, I am very happy. May everyone receive your blessings!",output_proprietary_batch2,17.410002990429117,13.329188408514423,6.138392857142857
"The wicked brag about their deepest desires. Those greedy people hate and curse you, Lord.","Tsufɛ aha lalahɛ bʋtɔpʋ amʋ́ ɔwɔlɩ lalahɛ tsu ɩwɩ. Bʋtoyula aha asisipʋ, kpɔɩ Nana Bulu.","The elders have said that you should respect the elders' words. The ancestors have spoken, including Nana Bulu.",output_proprietary_batch2,23.187518604457242,13.329188408514423,6.138392857142857
The wicked are too proud to turn to you or even think about you.,"Ɩwɩtsu sʋ bʋtamapʋ Bulu bwɛ tɔtɔ. Amʋ́ agywɩɩn fɛ́ɛ́ gyi, “Bulu ɔkʋkʋ má ɩnʋ.”","They said that they did not believe in God at all. But the truth is that, ""God exists indeed.""",output_proprietary_batch2,14.9844143684187,13.329188408514423,6.138392857142857
"Do something, Lord God, and use your powerful arm to help those in need.","Oo Nana Bulu, wa ɔsa bɩtɩ aha lalahɛ ɩsʋ, afʋkaɩn ɩwɩɔsɩn awunpʋsʋ.","O God, you are the one who created all things, we worship you today.",output_proprietary_batch2,21.71195269722533,13.329188408514423,6.138392857142857
"But you see the trouble and the distress, and you will do something. The poor can count on you, and so can orphans.","Tamɛ togyitɔ ɩda fʋ ansɩtɔ, tsufɛ fʋdɛ ɩwɩɔsɩn pʋ́ ipian awunpʋ wun. Fʋtekleá fɔ́bʋa amʋ́ bregyibrɛ. Apɔnpʋ bʋtɔpʋ ansɩ dɩnka fʋsʋ, fʋtegyi awumbi bʋalɛ bregyibrɛ.","When we reach your town, we will ask where your house is. We will greet your father and mother. After they show us the place, we will build a small house there.",output_proprietary_batch2,21.24773818769741,13.329188408514423,6.138392857142857
"You listen to the longings of those who suffer. You offer them hope, and you pay attention to their cries for help.","Oo Nana Bulu, fʋtonu ɩwɩasɩ abapʋ isu. Fʋtɔwa amʋ́ ɔwʋnlɩn, yaa asʋ nu amʋ́ asʋn.","O God, forgive us all our sins. Forgive us our debts, as we also forgive our debtors.",output_proprietary_batch2,12.206436984467253,13.329188408514423,6.138392857142857
"Everyone tells lies, and no one is sincere.","Ɔhagyiɔha dɛ afunu wa suna mʋ ba. Bʋbʋ ɔnɔwankɩ. Amʋ́ wʋlɛwʋlɛ bogyoli nfɩ, batsula nana.","He/She was very happy that his/her child had come home. They slaughtered a cow. They ate and drank plenty, they danced and sang.",output_proprietary_batch2,17.846718783230813,13.329188408514423,6.138392857142857
From heaven the Lord looks down to see if anyone is wise enough to search for him.,"Nana Bulu tɛkɩ anyankpʋsa fɛ́ɛ́ sɩsɩ tsu ɔsʋsʋ, kɩ bɛɛ, menya ɔtɩansɩpʋ ɔkʋá otodunka mʋ ɔkpa.","Nana Bulu told all the animals to gather together, and said, I know a wise person who will judge this case.",output_proprietary_batch2,17.9030613642336,13.329188408514423,6.138392857142857
But all of them are corrupt; no one does right.,Amʋ́ fɛ́ɛ́ badamli ɔma ha Bulu. Amʋ́ fɛ́ɛ́ ɔkpa motswii. Yile ɔbwɛpʋ ɔkʋkʋ má ɩnʋ. Ɔbakʋlɛ kʋraa mɛ́dalɩ amʋ́tɔ.,They all praised God. They all rejoiced greatly. Because he had done a good thing for them. They did not refuse to give them anything.,output_proprietary_batch2,19.306109245908793,13.329188408514423,6.138392857142857
"I long for someone from Zion to come and save Israel! Our Lord, when you bless your people again, Jacob's family will be glad, and Israel will celebrate.","Nhɩɛ ndɛ Nana Bulu kokoli mbɛɛ, ɔkʋ otsu Sionbʋsʋ bɔhɔ Israelfɔ. Ɛkɛá Bulu ɔbɛ́latsu mʋ aha kʋsʋ a, ɩhɩɛ wa Yakob abi-aná ɔdwɛ, ansɩ ɩhɩɛ gyi Israelfɔ.","When the Lord will bring back the captives of Zion, then Jacob's family will rejoice, and Israel will be glad.",output_proprietary_batch2,36.56775153740418,13.329188408514423,6.138392857142857
"You, Lord, are all I want! You are my choice, and you keep me safe.","Nana Bulu, fʋgyi mɩ ogyikpa pʋ́ togyitɔá ɩbɔ́fʋn mɩ. Fʋtogyo mɩ ɔsʋlʋ ha mɩ.","Nana Bulu, thank you for the good work you have done for me. May you continue to do well.",output_proprietary_batch2,15.680952195557113,13.329188408514423,6.138392857142857
"I will always look to you, as you stand beside me and protect me from fear.",Mɩ ansɩ dɩn Nana Bulusʋ bregyibrɛ. Ɔlɩɩ mɩ gyɔpɩsʋ. Mʋ́ sʋ tɔtɔ ɩmɛ́ɛlɛ mɩ da.,I am called Nana Bulusu's grandchild. He is my grandfather. He has already passed away.,output_proprietary_batch2,16.056997034305137,13.329188408514423,6.138392857142857
I am your chosen one. You won't leave me in the grave or let my body decay.,tsufɛ fʋméesi mɩ wa afulitɔ. Mmɔkʋkpa fʋ ɔma. Mʋ́ sʋ fʋmɛ́ɛha mmɔ́ɔplɔ.,The bird flew to the tree. The children saw it. They wanted to catch it.,output_proprietary_batch2,13.664461963398011,13.329188408514423,6.138392857142857
"I am innocent, Lord! Won't you listen as I pray and beg for help? I am honest! Please hear my prayer.","Oo Nana Bulu, nu asʋn ánɩ́ ɩda ɔkpa, afʋnu mɩ isu! Nu mɩ mpaɩ, imotsu ofunupʋ ɔnɔ.","Oh God Almighty, the day that you will come, help me to be ready! Give me strength, so that I may not fall into sin.",output_proprietary_batch2,17.71660498885224,13.329188408514423,6.138392857142857
I don't do like others. I obey your teachings and am not cruel.,"Fɛ alɩá akʋ bʋtɔbwɛ a, mɩ mʋ́ ndɛ fʋ mblatɔ. Ntamabwɛ awuntɔlɩnpʋ bwɛhɛ.","If you want to do something, I will help you to do it. Because we are friends.",output_proprietary_batch2,19.876319411683347,13.329188408514423,6.138392857142857
"I have followed you, without ever stumbling.",Nna fʋ ɔkpasʋ bregyibrɛ. Mmɔkʋsrɛɩ dalɩ ɔkpa amʋsʋ.,I want a new shirt. I will buy it at the market.,output_proprietary_batch2,12.393604914936686,13.329188408514423,6.138392857142857
"Do something, Lord! Attack and defeat them. Take your sword and save me from those evil people.","Oo Nana Bulu, kʋsʋ lɩɩ mɩ alupʋsʋ, afʋba amʋ́ asɩ. Pʋ fʋ ɔdayi kɔ hɔ mɩ, tsu aha lalahɛ anfɩ ɩbɩtɔ.","O God, thank you for my life, and all that you have done. Give me your strength so that I may live righteously before you.",output_proprietary_batch2,21.099021929194905,13.329188408514423,6.138392857142857
"You are good to me, Lord, because I do right, and you reward me because I am innocent.",Mɩ yilebwɛ sʋ Nana Bulu legyi mɩ bʋalɛ. Ɔlala ɩma mɩ ɩwɩ. Mʋ́ sʋ ɔlɔpʋ yile ka mɩ ɩkɔ.,I thank God that he has given me life. He has done good things for me. That is why I am happy today.,output_proprietary_batch2,17.111296889372195,13.329188408514423,6.138392857142857
"You rescue the humble, but you put down all who are proud.","Tsufɛ fʋtɔhɔ ɩwɩasɩ abapʋ nkpa, tamɛ fʋtɛba ɩwɩ atsupʋ asɩ.","They did not build their house on sand, but they built it on rock.",output_proprietary_batch2,16.03242012416743,13.329188408514423,6.138392857142857
"I stuck my sword through my enemies, and they were crushed under my feet.","Nobwie amʋ́ bun mɩ ayabiasɩ, bʋmɛtalɩ tra kʋsʋ.","When these people saw the miracles, they believed in him.",output_proprietary_batch2,14.875843597472539,13.329188408514423,6.138392857142857
"You made my enemies run, and I killed them.",Fɛha mɩ alupʋ bɛsanki amʋ́ yama srɩ. Nɔmɔ aha ánɩ́ bʋdɛ mɩ ɩsa kɔ.,They gave me medicine to drink in the morning. But it seems it is not helping me.,output_proprietary_batch2,16.00908506419236,13.329188408514423,6.138392857142857
"They cried out for help, but no one saved them; they called out to you, but there was no answer.","Bosu kpoli, tamɛ ɔhɔpʋ ɔkʋkʋ má ɩnʋ. Bosu kpoli Nana Bulu ɛ, tamɛ ɔmɛkpla amʋ́.","They prayed, so that God would give them a child. They prayed to God, so that He would help them.",output_proprietary_batch2,20.002022819242132,13.329188408514423,6.138392857142857
"They have lost all courage, and from their fortresses, they come trembling.","Atɛtɔ lowu amʋ́, bʋdɛkpɩnkɩ kpakpakpakpa wɔ dalɩ amʋ́ oŋainkpa.","When the woman arrived, she found many different types of birds there in the forest.",output_proprietary_batch2,19.283772238038303,13.329188408514423,6.138392857142857
You protected me from violent enemies and made me much greater than all of them.,Mʋtɛlɛ mɩ lɛ mɩ alupʋ ɩbɩ. Fotsu mɩ fʋa dʋn amʋ́; fɛlɛ mɩ lɛ awuntɔlɩnpʋ ɩbɩ.,I am a teacher and I teach children. I like my work very much; because I am a helper of children.,output_proprietary_batch2,18.43832468270474,13.329188408514423,6.138392857142857
"I will praise you, Lord, and I will honor you among the nations.","Oo Nana Bulu, ɩnɩ sʋ nɛ́kanfʋ fʋ ɔmá-ɔmá ansɩtɔ. Nɔ́wa ɩlʋ kanfʋ fʋ ɩda.","Oh God Almighty, you are the one who created all things. We thank you for your goodness.",output_proprietary_batch2,20.464353963038334,13.329188408514423,6.138392857142857
You give glorious victories to your chosen king. Your faithful love for David and for his descendants will never end.,Fʋtɛha fʋ owie ɩsʋgyi akpɔnkpɔntɩ. Fʋtɛlɛ fʋ ɔdwɛá ɩma ɔka suna mɩ Dawid ánɩ́ fada ofuli mʋa mʋ abi-aná brɛ fɛ́ɛ́.,They brought the ark carefully. They brought it to the place that David had prepared for it in the tent he had set up for it.,output_proprietary_batch2,18.237395462472964,13.329188408514423,6.138392857142857
"They don't speak a word, and there is never the sound of a voice.","Bʋmɛdɛ ɔblɩ kʋkʋ blɩ, bʋmɛdɛtɔɩ, tamɛ anɩdɛ mʋ asɩ nu.","When you do something bad, you are a bad person, but I don't want you to do it.",output_proprietary_batch2,19.016977658604777,13.329188408514423,6.138392857142857
"The Lord's instruction is right; it makes our hearts glad. His commands shine brightly, and they give us light.","Nana Bulu mbla ɩda ɔkpa, ɩtɛha ansɩ tegyi ɔha. Mʋ mbla lɔwankɩ. Ɩtɛtɩtɩ ɔha ansɩsʋ.","Nana Bulu was not well, he was sick for a long time. He was very sick. He was dying.",output_proprietary_batch2,11.818016543838864,13.329188408514423,6.138392857142857
Worshiping the Lord is sacred; he will always be worshiped. All his decisions are correct and fair.,Nana Bulu ifunya bʋ alɛ. Ɩbʋ ɩnʋ brɛ fɛ́ɛ́. Mʋ asʋnbua igyi ɔnɔkwalɩ. Mʋ́ fɛ́ɛ́ da ɔkpa.,Nana Bulu's dog is sick. It doesn't eat food. Its body is very hot. It doesn't want to play.,output_proprietary_batch2,12.143352566020885,13.329188408514423,6.138392857142857
"Don't let me do wrong on purpose, Lord, or let sin have control over my life. Then I will be innocent, and not guilty of some terrible fault.","Máha mɩ fʋ osumbi anfɩ ankɩansɩ bwɛ lakpan. Máha mʋ́ igyi mɩsʋ, mɛnɩ ɔlala méetsia mɩ ɩwɩ. Fówun mméegyi ɩpɔn ánɩ́ nabwɛ lakpan kpɔnkpɔntɩ.","I want you to be my friend and companion always. I will love you, and you will also love me. We will love each other and be companions forever.",output_proprietary_batch2,20.971261725800534,13.329188408514423,6.138392857142857
You did what he wanted most and never told him “No.”,Tɔá ɔlɔkʋlɩ tsu mʋ ɩklʋntɔ faha mʋ a. Fʋmekina tɔá ɔlɛfɩtɛ fʋ. Ɩya.,He/She has a lot of money but is very stingy with it. Therefore he/she is not liked. Yes.,output_proprietary_batch2,15.374225313976181,13.329188408514423,6.138392857142857
"He asked to live a long time, and you promised him life that never ends.","Ɔlɔkʋlɩ nkpa, fɛha mʋ nkpa tɩntɩn; obétsia brɛ fɛ́ɛ́.","He does not do good, he does bad things; he will reap what he sows.",output_proprietary_batch2,14.98557150474821,13.329188408514423,6.138392857142857
"They will be destroyed by fire once you are here, and because of your anger, flames will swallow them.","Nɩ fɛba a, fɔ́pʋ obuntɔ ogya hɔ amʋ́. Fɔ́pʋ ɔblɔ mɛ amʋ́, ogya bɔ́hɔ amʋ́.","If you want to, you can light a fire here. If you tell me, I will light a fire here.",output_proprietary_batch2,20.784386710318685,13.329188408514423,6.138392857142857
"and say, “Trust the Lord! If you are his favorite, let him protect you and keep you safe.”","“Mʋ ansɩ dɩn Nana Bulusʋ, ɔhɔ mʋ. Mʋ ansɩ tegyi mʋ ɩwɩ. Mʋ́ sʋ ɔlɛ mʋ!”","My name is Nana Bulusu, greet me. My name is important to me. You must respect me!",output_proprietary_batch2,15.9047968439595,13.329188408514423,6.138392857142857
"You, Lord, brought me safely through birth, and you protected me when I was a baby at my mother's breast.",Fʋlɛlɛ mɩ tsu mɩ yin opunitɔ. Fɛha nɔpʋ ansɩ dɩnka fʋsʋ brɛá ndenyɔpʋ.,Teach me so that I may become a teacher. Because today we are all learning from each other.,output_proprietary_batch2,16.03687743468618,13.329188408514423,6.138392857142857
